,SMILES,QED,Proxy
sample199,Cc1c(F)ccc(N(C(=O)[C@@H]2COC(=O)N2)C2(C(=O)O)COc3ccc(F)cc3C2)c1F,0.741,-9.193
sample200,Cc1ccnc(CN(C)C(=O)[C@@H]2C[C@@H](C)[C@@H](C)N2C[C@H](C(=O)O)c2ccccc2)c1,0.759,-8.550
sample201,CCCn1c(C#N)cc(N)c1O[C@H](C)C(=Cc1nc2cccnc2n1C)OC,0.632,-7.669
sample202,Cc1ccoc1CC(=O)NC[C@]1(C(=O)N2CCc3cc(Br)ccc32)CC1(F)F,0.753,-8.714
sample203,C[C@H]1C[C@H](C(=O)N[C@@H]2Cc3ccc(F)cc3[C@H]2O)N1c1cccc(F)c1,0.887,-9.049
sample204,Cc1c[nH]c(C=C2C(=O)N(C)N=C2C(=O)N2C[C@H](c3ccccc3F)[C@@H](C#N)C2)c1,0.795,-9.049
sample205,Cc1cc(N(c2cccc3c2OCO3)[C@H](C(C)C)[C@@H]2CCCOC2)cc(F)n1,0.688,-8.527
sample206,CCn1cc(C(=O)N2CCOC(F)(F)C2)cn1,0.780,-6.707
sample207,C[C@@H](NC(=O)[C@@H]1CCC[C@H]1NC(=O)c1nnc2cccnn12)c1c(F)cccc1Cl,0.648,-9.106
sample208,C[C@@H]1C[C@@H](Oc2ccc(F)nn2)[C@@H](C)CN1c1cc2c(cc1N)CNC2,0.822,-8.788
sample209,Cc1cc(C(=O)N(c2cc(S(C)(=O)=O)ccc2F)C2CCN(C(=O)CO)C[C@@H]2C)nc(C)n1,0.647,-8.570
sample210,CCc1cc(N(C(=O)c2ccccc2C)C2(C(=O)O)CCCCC[C@@H]2F)n(C)n1,0.767,-8.582
sample211,CCc1ccc(C(Nc2cc(F)c(C#N)cc2F)C2C(=O)N(C)N[C@H]2C)cc1,0.828,-9.179
sample212,CSCC[C@@H](C(=O)N[C@H]1C[C@@H]1C)N(C(=O)c1ccn(C)n1)C1(C(=O)O)c2ccccc2O[C@@H]1C,0.559,-8.562
sample213,CC(=O)c1cccc2nc([C@]3(C)CC3(Cl)Nc3ccc(F)c4c3C[C@@H](C)O4)oc12,0.361,-9.411
sample214,Cc1ncc(N2CC[C@]3(N4CCCc5cccc(F)c5C4)CCCC[C@@H]3C2)cc1F,0.672,-9.359
sample215,N[C@H]1COCCC1N[C@]1(C(=O)N2CCc3cc(F)ccc32)CCCCc2ccccc21,0.745,-9.447
sample216,CCN(c1nc2ccccc2[nH]1)[C@H]1CC[C@@H](Nc2ccc(C)nc2)CC1,0.711,-8.748
sample217,Cc1ccccc1C(=O)N1C[C@H](F)C[C@H]1COc1cc(F)ccc1N,0.864,-8.582
sample218,CC(C)C1CC(NC(=O)c2cccc(F)c2NC(=O)c2ccccc2F)C1,0.818,-8.801
sample219,C[C@@]1(N2C(=O)C[C@@H](c3ccccc3)NC2=O)CCC[C@@H]1C(=O)NC[C@@H]1COc2ccccc21,0.734,-9.421
sample220,Cc1ccc(F)c(N(C)C(C)C2(F)CN(c3ccc4c(c3)C[C@@H](N)C4)C2)c1,0.891,-9.114
sample221,O=C1OCC(Oc2ncc(F)c3cc[nH]c23)=C1N1CC(c2ccccc2Cl)C1,0.679,-9.066
sample222,O=Cc1cnccc1-c1ccc(CCl)c(NC(=O)c2cc[nH]c2Cl)n1,0.523,-8.282
sample223,CC(=O)OC1CN(C(=O)[C@@H]2CCN(c3nccc(C#N)c3F)c3ccccc32)C1,0.744,-9.040
sample224,C[C@](CO[C@@H](CN)c1ccccc1)(NC(=O)c1cc(C(F)F)[nH]n1)C(=O)O,0.522,-8.346
sample225,N#Cc1ccc(N(CCc2ccccn2)c2cnc(C3CCC3)nc2)c(F)c1,0.635,-8.986
sample226,C#Cc1cc(C(=O)O[C@@H]2C[C@H](CN)N(C(=O)NCc3cc(C)cc(Br)c3)C2)ccc1Br,0.437,-8.942
sample227,CCN1CC(=O)C(=Cc2cc(C)ccc2NC(=O)c2cc(Br)cn2C)C(=O)C1,0.581,-8.588
sample228,N#CCc1ccccc1N[C@H](C(=O)Nc1cc(F)cc2c1COC2=O)C1CCC1,0.729,-9.138
sample229,CCC(=O)c1ccc2c(c1)CN(c1cnc3c(c1)CN(C(=O)[C@H]1C[C@@H](C)[C@@H]1C)C3)C2,0.713,-9.604
sample230,Cc1csc(CNC(=O)C2CN(c3ccc([C@@H]4CC(=O)N4)cc3)C2)n1,0.801,-8.528
sample231,COc1cncc(OC[C@@H]2C[C@@H](F)CN2c2cc(F)c3[nH]cnc3c2)n1,0.753,-8.185
sample232,COc1cc(F)cc(OC2(C)CC(C(=O)N3CCc4c(F)cccc4C3)C2)n1,0.805,-8.935
sample233,N#Cc1ccc(F)c(NC(=O)C2CC(N3CCc4cc(O)c(F)cc4C3)C2)c1,0.853,-9.329
sample234,C[C@H]1CN(c2cc(F)c3c(c2)CN(C(=O)[C@H](C)C2CNC2)CC3)Cc2ccccc21,0.843,-9.510
sample235,CC1(CC(=O)n2c(=O)[nH]c3cnc(N4Cc5cccc(C#N)c5C4)cc3c2=O)CC1,0.721,-9.458
sample236,CC(C)N(C)C(=O)[C@@]1(C)C[C@H]1n1cc([C@H](c2cccc(F)c2)N2C(=O)N[C@]3(C)CCC[C@@H]3C2=O)nn1,0.660,-9.299
sample237,Cc1ccc(N(C[C@]2(C(=O)O)CC2(C)C)C(C)(Cl)C(=O)N2CCCOCC2)c(C#N)n1,0.526,-8.117
sample238,Cc1nc[nH]c1CNC(=O)c1cc(N)c(F)cc1N1C[C@H]2C[C@H]2c2ccccc21,0.593,-9.191
sample239,CC(C(=O)O)(c1cccc(C#N)c1)N1C[C@@H](C(=O)Nc2c(F)cccc2F)CC1=O,0.783,-9.045
sample240,CCO[C@H]1C[C@@H](C)N(C(=O)c2ccc(F)c(NC(=O)N[C@H]3Cc4ccccc43)c2)C1,0.784,-9.282
sample241,CCCN1C[C@H]2CCN(C(=O)c3ccc(F)c(Nc4cc(C)nc(F)c4)c3)C[C@H]2C1,0.745,-9.150
sample242,CN[C@@H]1CC[C@H](C(=O)N2CCc3c(F)cc(N4[C@H]5CCc6ccccc6[C@@H]54)cc3C2)C1,0.765,-9.776
sample243,CC[C@H]1CCC[C@H]1N(c1cccc([C@H](F)CN)c1)c1nc(C)cc(C)n1,0.809,-8.608
sample244,C[C@@H]1Cc2cc(F)ccc2N1C(=O)[C@H](C)N(c1ccc(F)cn1)[C@H]1CCC[C@@H]2C[C@@H]21,0.730,-9.402
sample245,CC[C@H]1C[C@@]1(C(=O)O)N(c1cc(F)ccc1C(=O)O)c1[nH]c(C)nc1C,0.729,-8.189
sample246,C[C@@H]1CCN(c2cccc(C(N)=O)c2F)C[C@@H]1N(C)C(=O)c1cnn(C)c1,0.883,-8.459
sample247,O=C(C1CC(F)(F)C1)N1CCOc2ccc(F)cc2C1,0.793,-7.807
sample248,COc1ccc2c(c1)C[C@@H](NC(=O)[C@H]1COC(C)(C)CN1c1cccc(F)c1)CC2,0.835,-8.938
sample249,C[C@H]1C[C@@H]1N(C(=O)C(=O)N1CCc2c(F)cccc2C1)C1(C(=O)O)c2ccccc2O[C@@H]1C,0.724,-9.362
sample250,CO[C@H]1CCN(C=CCN(C(=O)c2cnn3cccc(F)c23)[C@H]2CCc3cccnc32)[C@H]1C,0.575,-9.271
sample251,O=C(N[C@]1(C(=O)N2CC3(CC3)c3ccccc32)C[C@H]1c1cnc[nH]1)N1Cc2ccccc2C1,0.656,-9.756
sample252,CC(=O)[C@H](CC(=O)N1CCc2cc(F)ccc21)Nc1ccc2c(c1)C1(CC1)CNC2,0.798,-9.652
sample253,Cc1ccc(F)cc1C(C)(C(=O)N1CCc2c(C#N)cccc21)N(C(=O)[C@@H]1C[C@@H]1F)C(C)C,0.677,-9.078
sample254,CCn1cc(CC(=O)NC[C@H]2CCC[C@H]2C)c2ccccc21,0.896,-8.170
sample255,O=C(O)c1ccc2c(c1)CCN(c1ccc(C(=O)N[C@@H]3CCC[C@H]3C(=O)O)c(F)c1)C2,0.678,-9.485
