,SMILES,QED,Proxy
sample182,COc1cc(C)ccc1COc1ccc2ncc(NC(=O)NCCN(C)CC3CC(OC)C3)n2c1,0.434,-8.480
sample183,C#C[C@H](CC)N(C(=O)[C@@H](C)N(C(=O)c1n[nH]c2c1CCC2)[C@H]1CS(=O)(=O)C1(C)C)[C@H](C)[C@@H](C)CC,0.521,-8.160
sample184,Cc1nc(Br)cnc1N(c1c[nH]c(C(=O)NCCC(=O)O)c1)c1cc(Br)c(O)nn1,0.353,-8.063
sample185,C[C@@H](O)C1(N(C(=O)C(=O)NC2(CNCc3ccns3)CCC2)c2ncc(Oc3nc4ccc(F)cc4[nH]3)s2)CC1,0.207,-8.772
sample186,CC(=O)c1nn(C(CCl)(C(=O)O)c2ccncc2Oc2nc3c(F)cccc3cc2F)cc1C,0.303,-9.259
sample187,CC(NC(=O)Nc1ccc(Nc2ccnc(Cl)c2C#N)c(F)c1F)c1cccc(F)c1,0.443,-9.342
sample188,NC(=S)c1cc(O)cc(OCc2cc(C(=O)O)ccc2OCc2nc[nH]c3nccc2-3)c1,0.298,-8.979
sample189,Cc1cc(C(=O)NCC(=O)N[C@H](C)[C@H](Cc2ccccc2)Oc2ccccc2N2C[C@H]2C#N)ncn1,0.424,-9.215
sample190,CC[C@@H](NC(=O)Nc1cccc2c1OCCC2)[C@H](Oc1cncc2[nH]ccc12)c1ccccc1F,0.318,-9.564
sample191,Cc1cc(NC(=O)c2cc(F)c(F)c(N)c2Cl)cc(NC2(Cc3ccccc3F)CC2)n1,0.336,-9.607
sample192,CC[C@@H](C)N(C(C)c1occc1C)[C@H]1CCCN(C(=O)c2nn(C)cc2-c2ccc(C)nc2)C1,0.484,-8.840
sample193,Cc1cc(C)c(SCn2cc([N+](=O)[O-])cn2)c(NC(=O)Nc2cc(C)c(F)cc2N)c1,0.216,-8.976
sample194,Cc1c(OCCN(CCOc2cccnc2NN)Cc2cn(C)cn2)cc[nH]c1=N,0.275,-7.784
sample195,CN(C)C(=O)c1cscc1OC[C@]1(c2ccccc2)C[C@@H](Nc2occc2C(=O)Cl)C1,0.480,-8.440
sample196,Cc1cccc(CNC2C=CN[C@@H]3C(=O)C=CN[C@H]23)c1Sc1ccc(C#N)cn1,0.706,-9.020
sample197,C[C@H](NC(=O)Nc1cn2c(Sc3ccc(Cl)nc3C#N)cccc2n1)c1cccc2nn(C)cc12,0.320,-9.399
sample198,Cc1ccc2c(Nc3ccc4cc(NC(=O)Nc5ccc(CO)cc5F)cnc4c3)c[nH]c2n1,0.242,-9.807
sample199,CCC(Cn1cnc(Cl)n1)(C(=O)N1c2cc(F)ccc2CC[C@@H]1C(=O)O)n1cnc(C(C)C)n1,0.541,-8.941
sample200,Cc1cnc(-c2ccoc2)cc1N(c1ccc2cnc(N)cc2c1)c1cc(CF)ccn1,0.366,-9.648
sample201,COC(=O)c1cc(F)ccc1Oc1c(Br)cc(C)cc1C=C1C(=O)Nc2ccc(Br)nc21,0.236,-9.246
sample202,CCn1cc(Oc2c(F)ccc(Br)c2N)c(Cc2noc(-c3nc4cc(N)ccc4o3)n2)n1,0.312,-9.546
sample203,CC(c1ccco1)N(c1cc(F)c(O)c(Br)c1)c1cc(Cl)c(O)nn1,0.613,-8.352
sample204,C#Cc1cnc(N(C(=O)C[C@H](N)C(C)C)c2cccc(-n3cc(C=O)cn3)c2)cn1,0.481,-8.389
sample205,COc1nccc(O)c1N(C(=O)Nc1ccc(C(=O)C(F)F)cc1)c1c(Cl)cnc(F)c1Cl,0.344,-8.842
sample206,CS(=O)(=O)N(Cc1nccs1)C(=O)CCN=c1ccc(S(=O)(=O)c2cc(O)c(O)cc2Cl)c[nH]1,0.358,-8.487
sample207,CCCn1nc(C)c(Oc2cc(F)c(F)cc2O)c1NCc1cc(C)nc(Cl)c1,0.502,-8.856
sample208,Cc1ccc2c(c1)[C@H](CNC(=O)Nc1c(F)ccc(Sc3c(CO)ccnc3Cl)c1F)C(=O)N2,0.360,-9.484
sample209,COc1nccc2cccc(NC(=O)N(Cc3cccc4ccncc34)c3cnc4ocnc4c3)c12,0.347,-9.964
sample210,CN(CC(=O)Nc1ncc(F)cc1N1CCc2cc(Cl)nnc2C1)[C@@H]1CCCOC1,0.772,-8.402
sample211,O=c1cc(Nc2cc(CO)cnc2Oc2ccccc2[C@H]2CCCN2)nc2n1CCCS2,0.489,-8.926
sample212,CO[C@@]12C=C[C@@H](CC1)CC2(C(=O)NS(=O)(=O)c1ccc(C)nc1C)N(CC(N)=O)C(=O)CC1CCC1,0.471,-9.298
sample213,Cc1cccc(Sc2ccnc(-n3ccnc3)n2)c1COc1cc(F)ccc1N,0.376,-8.954
sample214,O=C(N[C@@H](Cc1nc(-c2n[nH]c3cc(F)ccc23)no1)C(=O)O)c1ccnc(Br)c1Cl,0.336,-9.069
sample215,C[C@@H]1CC[C@H](CN(Cc2ccco2)c2ccc([C@H](C)NC(=O)C(=O)N3[C@@H](C)CCS3(=O)=O)cn2)O1,0.571,-8.720
sample216,NC(=O)c1ccc(Sc2occc2C(=O)N[C@@H]2CCc3c(F)cccc32)cc1F,0.654,-9.238
sample217,CCN(C(=O)NCc1ncc(Cl)nc1Cl)c1cc(Oc2ccc3[nH]ccc3n2)ncn1,0.447,-8.664
sample218,COC(=O)CNC(=O)c1ccc(CNC(=O)Nc2ncc(F)cc2S(=O)(=O)c2ccc(CCO)cc2)o1,0.280,-8.794
sample219,O=C(Cc1c(F)cc(NC(=O)C(=O)NC[C@H]2CC[C@@H]2C(F)F)cc1F)N[C@H]1CCc2c(O)cccc21,0.341,-9.473
sample220,CC(C)C[C@H](C)N1C[C@@H](C)[C@@H](Oc2cc(F)ccc2NC(=O)c2cnc[nH]2)C1,0.754,-8.289
sample221,Cc1c(F)ccc(NC(=O)C(=O)N(C)Cc2ccnc(N3c4cc(C(=O)O)ccc4NC(=O)C[C@H]3C)c2)c1Br,0.370,-8.942
sample222,NC(=O)c1nc(N[C@H](CC(=O)NCc2nc(-c3n[nH]c4cc(F)ccc34)no2)C2CC2)ccc1Cl,0.273,-9.477
sample223,O=C(NCc1nc2ccccc2[nH]1)Nc1c[nH]cc(Sc2ccc3cnccc3n2)c1=O,0.328,-9.396
sample224,Cc1ccc(CN(CCC[S@@](=O)C=Cc2c[nH]c3c(c2=O)CCC3)Cc2ccncc2O)s1,0.453,-8.481
sample225,COc1cc(F)c(F)cc1NC(=O)N[C@@H]1CCN[C@@H]1C(=O)NC1(c2cc(F)cc(F)c2)CC1,0.493,-9.505
sample226,C#CC(CC)(CC)NC(=O)[C@@H]1CC[C@H](Nc2ccc3c(c2)[C@@H](N)C(=O)N3C)c2ccccc21,0.588,-9.118
sample227,COc1ccc([N+](=O)[O-])cc1CNC(=O)C(=O)N(Cc1ccc(Cl)cc1)c1ccc(Cn2ccnn2)cn1,0.195,-9.280
sample228,Cc1c(F)cc2cccnc2c1NC(=O)Cc1ncccc1C(=O)Nc1ccccc1C#N,0.480,-9.487
sample229,COc1cnc(F)c(NC(=O)Nc2ccc(C(C)N[C@@H](C)[C@@H]3COc4c(cccc4OC)C3)cc2)c1,0.374,-9.217
sample230,CC(C)[C@H]1CCCC[C@H]1N(CC1CNC1)C(=O)C(=O)Nc1cccc(Sc2cc(C(=O)O)ccc2C=O)c1C=O,0.286,-9.221
sample231,COc1n[nH]c2cc(NC(=O)C(=O)N(Cc3ccc(C)c(C(F)(F)F)c3)c3cnc4ocnc4c3)ccc12,0.322,-9.849
sample232,CCC(=O)Nc1cc(C)c(C)cc1NC(=O)[C@H](NC(=O)c1sccc1C(=O)O)c1cc(C)ccc1F,0.340,-9.116
sample233,CC(C)c1ccc(-c2nnc(-c3cc(Br)cc(CNC(=O)N[C@@H]4C[C@@H]4c4ccco4)c3)o2)c(O)n1,0.290,-9.435
sample234,C[C@@H](Sc1cc(C(=N)N)ccn1)C(=O)N([C@H]1CCSC1)[C@H]1C[C@H](CO)C1,0.371,-7.845
sample235,Cc1ccc(F)cc1C(=O)C=Cc1c(F)cc(NC(=O)Nc2nc[nH]c(=NC[C@@H](C)C(=O)O)c2Cl)cc1Cl,0.213,-8.933
sample236,CC(C)(NC(=O)C(=O)NCCc1cccc(Sc2cc(Cl)c(N)c(N)n2)c1)[C@@H](O)c1ccncc1,0.287,-9.051
sample237,Cc1nc(Oc2cccc3[nH]ccc23)c(C(N)=O)c(C)c1NC(=O)c1c[nH]c(Cl)c1,0.381,-9.363
sample238,CNS(=O)(=O)c1cc(Nc2c(C)nc(Oc3ccc4c(C#N)cccc4n3)c(C(N)=O)c2C)ccc1C,0.333,-9.805
sample239,CC(C)(C)[C@@H](Cc1nnc([C@H]2C[C@@H]2Cc2ccccc2)o1)n1cnc2c(NCc3cc(F)ccc3F)ncnc21,0.234,-9.948
sample240,CC[C@H](C)CC[C@H](NC(=O)c1ccc(OC)c(F)c1)c1nc(-c2cc(N)cc(N)c2)no1,0.421,-9.204
sample241,N[C@H]1Cc2cccc(Oc3ccc4c(c3)N(c3ccc5nn[nH]c5c3)CCO4)c2C1,0.546,-9.895
sample242,CCN(CCC(=O)NC)C(=O)c1cccc(N[C@H](Cc2cccc(O)c2)C(=O)OC)c1C,0.489,-8.325
sample243,Cc1nc(Oc2cc(C(=O)Nc3cc[n+]([O-])cc3)ccc2C)c2c[nH]nc2n1,0.417,-9.059
sample244,O=C(O)C(=Cc1nc2ccccc2o1)c1c(F)cc(Nc2c[nH]nc2C(F)(F)F)cc1F,0.285,-9.293
sample245,C[C@@H]1[C@@H](N(C(=O)NC(C)(C)C)C(C)(C(=O)O)c2ccccc2C#N)CCCN1C(=O)N[C@H]1CCn2nccc2C1,0.521,-8.430
sample246,Cn1cc(N(C(=O)NCCNc2ccc(C(=O)N[C@H]3CC[C@@H](N4CCCCC4)CC3)cc2)C2CC(F)C2)ncc1=O,0.401,-8.593
sample247,COc1cc(-c2nc(-c3cc(C(N)=O)c[nH]3)no2)c(O)c(N2C[C@H](CC(=O)O)[C@H]2C(=O)O)c1,0.321,-8.867
sample248,Cc1ccc([C@H](CCC(=O)O)NC(C)c2ccc(Cl)cc2NC(=O)NCc2c(O)ncnc2O)cc1,0.232,-8.746
sample249,Cc1cccc2c1CCC(C(=O)O)(N(C(=O)C1CCCC1N1CCc3ccc(N(C)C)cc31)[C@H](C)[C@@H]1CCOC1)C2,0.523,-9.242
sample250,Cc1ccc(C#N)nc1N(c1cccc2nn(C)cc12)[C@H](CF)c1ccc(F)cc1,0.463,-9.088
sample251,C#C[C@@](C)(NC(=O)NCCN(C)CCCO)c1nc(-c2cccn3ccnc23)no1,0.446,-7.806
sample252,CCc1ccncc1-c1cccnc1NC(=O)N[C@H](CC(F)(F)F)C(=O)N1c2ccccc2C(C)(C)[C@H]1CN,0.399,-9.290
sample253,Cc1cc(F)c(NC(=O)C(=O)N(Cc2cc3ncc(Br)cc3[nH]2)c2cc(F)ccc2C#N)cc1F,0.351,-9.548
sample254,C[C@H](NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)NC1(c2ccc(Cl)nc2)CC1)[C@H]1C[C@H]1c1ccco1,0.348,-8.902
sample255,Cc1ccccc1[C@@H](O)CCNc1cc(C(N)=O)oc1OCc1ccc2c(c1)C=C2,0.387,-9.172
