,SMILES,QED,Proxy
sample218,Cc1nccc(C(=O)N[C@@H](CN)CC(=O)Nc2cc(F)ccc2C#N)n1,0.703,-8.381
sample219,CN1C(=O)Cc2cc(C(=O)N3CC(=O)NC[C@H]3C(=O)Nc3ocnc3C#N)ccc21,0.705,-8.731
sample220,N#Cc1cc(O[C@H]2NC(=O)N[C@@H]2Oc2ccc(F)nc2F)ccc1F,0.820,-8.675
sample221,CC(C(=O)O)(c1cc(F)ccc1F)N1C(=O)N[C@H](O)[C@H]1Oc1ccc([C@@H]2CO2)cn1,0.604,-8.949
sample222,Cc1ocnc1C(=O)N(C)c1ccccc1O[C@@H]1[C@@H](O)CO[C@@H]1O,0.848,-7.480
sample223,Cc1ocnc1C(=O)N[C@@H](CN)CC(=O)N1CCc2cccc(C#N)c21,0.822,-8.348
sample224,Cn1cc(C(=O)NC[C@H]2CC(=O)N(Cc3c(F)cccc3Cl)C(=O)N2)nc1O,0.685,-8.345
sample225,Cc1c(C#N)cccc1O[C@H]1NC(=O)N[C@@H]1Oc1ccc(C#N)nn1,0.849,-8.472
sample226,C[C@H](O)[C@H](NC(=O)c1cn(C)c(O)n1)C(=O)Nc1cccc2c1CC=C2,0.633,-8.251
sample227,CO[C@@H]1OC[C@@H](Oc2nccc(C#N)c2F)[C@@H](NC(=O)C(=O)NCC(C)C)[C@H]1O,0.531,-7.853
sample228,Cc1ocnc1C(=O)N[C@@H](CN)CC(=O)Nc1cc(F)ccc1C#N,0.717,-8.061
sample229,O=C1N[C@H](Oc2cccnc2F)[C@@H](Oc2c(F)ccnc2F)N1,0.828,-8.020
sample230,Cc1cc(NC(=O)[C@H]2CCC[C@H]2NC(=O)[C@@H](N)CCF)n(C)c(=O)c1,0.697,-7.946
sample231,CO[C@H]1OC[C@@H](Oc2ccccc2CC#N)[C@@H](N)[C@H]1O,0.816,-7.088
sample232,O[C@H]1OC[C@H](Oc2cccnc2F)[C@H]1Oc1ccnc(F)n1,0.657,-7.411
sample233,Cc1ocnc1C(=O)N[C@@H](CN)CC(=O)Nc1cc(F)ccc1C#N,0.717,-8.061
sample234,CC(C)N1CCc2ccc(NC(=O)C[C@H](CN)NC(=O)c3cn(C)c(O)n3)cc21,0.549,-8.353
sample235,CN(C(=O)Cc1ccnnc1)c1ccccc1O[C@@H]1[C@@H](O)CO[C@@H]1O,0.794,-7.817
sample236,O=C(N[C@@H]1C[C@H](COc2nnc(C(F)F)o2)[C@@H](O)[C@H]1O)c1ccc2c(c1)CCC2=O,0.628,-8.990
sample237,N#CCc1ccccc1OC[C@H]1C[C@@H](N)[C@H](O)[C@@H]1O,0.720,-7.140
sample238,Cc1cccc([C@@H](C#N)N2C(=O)C[C@H](CN)NC2=O)c1,0.851,-7.785
sample239,Cc1cn(C)nc1C(=O)NC[C@H](N)CC(=O)Nc1ccc(F)nc1,0.659,-7.687
sample240,Cc1ocnc1C(=O)N[C@]1(C(=O)Nc2cc(F)ccc2C#N)CCOC1,0.856,-8.324
sample241,N[C@]1(C(=O)Nc2cc(F)ncc2-c2cnc(F)c(Cl)c2)CCOC1,0.824,-8.143
sample242,Cn1nc(C(N)=O)nc1N(C(=O)Cc1ccc(F)cc1)[C@@H]1C[C@H](CO)[C@@H](O)[C@H]1O,0.465,-8.466
sample243,Cc1cc(C(=O)N[C@@H](CN)CC(=O)Nc2cc(F)ccc2C#N)nnc1O,0.578,-8.434
sample244,Cc1c(C#N)cccc1OC[C@H]1C[C@@H](N)[C@H](O)[C@@H]1O,0.728,-7.154
sample245,Cc1cc(C#N)c(F)cc1NC(=O)[C@@]1(NC(=O)c2cn(C)c(O)n2)CCOC1,0.717,-8.414
sample246,N#C[C@H]1CN(C(=O)c2ccc(F)cc2)[C@@H](N)N[C@@H]1N,0.635,-7.518
sample247,Nc1cc(CN2C(=O)C[C@H](CNC(=O)c3ccccc3)NC2=O)ccc1O,0.466,-8.748
sample248,C[C@@]1(NC(=O)C[C@@H](N)CN)CCc2ccccc2C1,0.747,-7.695
sample249,N#Cc1cccc2c1CN(C(=O)[C@@]1(N)CCOC1)C2,0.795,-7.761
sample250,CO[C@H]1OC[C@@H](Oc2cccc(C#N)c2C)[C@@H](N)[C@H]1O,0.825,-7.241
sample251,Cc1ccc(Cl)c(NC(=O)c2ncoc2C)c1C(=O)NC[C@H](N)CC(=O)O,0.558,-8.064
sample252,Cc1cn(C)cc1C(=O)N[C@H](C)c1ccc(N[C@@]2(C(N)=O)CCOC2)nc1,0.708,-7.969
sample253,N#Cc1ccc(F)cc1NC(=O)C[C@H](CN)NC(=O)c1cnsn1,0.701,-7.863
sample254,Cc1cc(C(=O)N2CCNC(=O)[C@@H]2C(=O)N[C@H](C(=O)O)c2ccoc2)c2nccn2c1,0.492,-8.535
sample255,Cc1ocnc1C(=O)N[C@@H]1C[C@H](COc2ccccc2CC#N)[C@@H](O)[C@H]1O,0.690,-8.197
