,SMILES,QED,Proxy
sample197,CO[C@@H]1C[C@@H](C)N(c2ccccc2[C@]23C[C@H]2CN(c2c(C)ccnc2F)C3)C1,0.751,-8.873
sample198,Cc1cnc(C(=O)N[C@@H](C)[C@H]2CCCN2)c(N2CCc3cc(O)c(F)cc3C2)c1,0.738,-9.127
sample199,CC[C@@H](NC(=O)N1Cc2ccc(F)cc2C1)C1(Oc2ccc(F)c(C)n2)CCNCC1,0.760,-9.454
sample200,CO[C@H]1CCN(Cc2cn(C)c(C)n2)C[C@H]1C,0.799,-6.639
sample201,COC(=O)[C@@H]1C[C@@H]1C(=O)NCCc1cccc(N2CCCC[C@@H]2[C@@](C)(O)C2CC2)c1F,0.618,-8.688
sample202,C[C@@H]1C[C@@H](Oc2n[nH]c3cc(N4CCOc5ccc([C@@H](C)O)cc5C4)cnc23)[C@@H](C)CN1C,0.628,-9.136
sample203,CO[C@H]1CCN(C(=O)c2cnccc2Sc2ccc(C)nc2F)[C@H]1C,0.782,-8.150
sample204,O=C(C=C1CNC1)Nc1cnc(C(=O)Nc2c(O)cccc2Cl)s1,0.492,-8.230
sample205,COc1ccc2c(c1)CN(C(=O)c1c(N[C@@H]3COC[C@H]3C3CC3)nnn1C)C2,0.848,-8.744
sample206,Cc1cc(Oc2cccc(F)c2C#N)cc(C(=O)N[C@@H]2CCCC[C@@H]2CC(N)=O)c1,0.753,-9.308
sample207,Cc1cc(F)ccc1[C@@H]1C[C@@H]1NC(=O)N[C@H](C(=O)N1CCCc2ccccc2C1)C1COC1,0.733,-9.461
sample208,O=C(N[C@H]1CCC[C@@H]1C(=O)N1CCCc2ccccc21)N1CCNc2ccccc2C1,0.780,-9.331
sample209,COC1CC([C@H](C)NC(=O)c2ccc(N3CCCc4cccc(F)c4C3)nc2)C1,0.836,-9.034
sample210,C[C@H]1c2ccccc2CCN1C(=O)C1CC(N2CCCc3c(C#N)cccc32)C1,0.777,-9.321
sample211,Cc1ccc2c(c1)[C@@H](Oc1ccc3c(c1)C1(CC1)CN([C@@H]1C[C@@]1(C)C(N)=O)C3)CC2,0.835,-9.855
sample212,C=C(CNC(=O)c1ccc(F)cc1)N(c1cccc(NC)n1)[C@H](CCC)CC(=O)O,0.520,-8.158
sample213,Cc1ccnc(-c2cnc(O)c(O[C@H]3CC[C@@H](CN)C3)c2)c1,0.907,-8.134
sample214,C[C@@H]1CC[C@@H](C(=O)N[C@@]2(C)CCCc3ccccc32)CN1C(=O)C(F)(F)Cl,0.787,-8.605
sample215,CO[C@H]1CC[C@@H]1CNc1cccc(N(C)c2cccc3c2CCN3)n1,0.842,-8.535
sample216,N[C@H](C(=O)N1CCc2c(ccc(N3CCCc4cccc(F)c4C3)c2F)C1)C1COC1,0.819,-9.509
sample217,CO[C@@H]1CN(C(=O)c2ccc3c(c2)C[C@H](N)C3)C[C@H]1C(=O)N1Cc2ccccc2[C@H]1C,0.828,-9.521
sample218,COC(=O)c1ccc(Oc2cccc(C3CN(C(=O)[C@H]4C[C@H](OC)CCN4)C3)c2)c(C)c1,0.698,-9.168
sample219,CCO[C@@H]1C[C@H](NC(=O)[C@H]2CC[C@@H]2Nc2ccc(F)cc2)[C@@H]1OC,0.802,-7.931
sample220,CC(C)(C)C(CNCc1c[nH]cc(Br)c1=O)N(Cc1ccco1)[C@@H]1CCOC1,0.642,-7.953
sample221,Cc1[nH]nc(C(=O)N(c2cccc3c2CCO3)[C@H](C)[C@H](C)Oc2cc(C(N)=O)ccn2)c1F,0.567,-9.251
sample222,CC1(C)[C@H](C(=O)N[C@@H]2CO[C@H](c3nc4cccc(Br)c4s3)C2)[C@@H]1C(=O)O,0.763,-8.282
sample223,Cc1cnc(N(C)c2ccc(N(N)C(C)(C(=O)O)[C@H]3OC3(C)C)c(C)c2)cn1,0.444,-8.193
sample224,Cc1cnc(Cl)c(C(=O)Nc2cccc(Br)c2C=O)c1,0.673,-7.891
sample225,C[C@H](NC(=O)[C@](C)(Nc1cc(F)ccc1O)c1cccs1)[C@H](N)C(=O)O,0.466,-7.991
sample226,O=C(Nc1ccc2c(c1)[C@H]1C[C@@H]3[C@@H]2[C@H]31)[C@@H](Nc1ccc(F)cc1)C1COC1,0.850,-9.489
sample227,NC(=O)c1cccc(F)c1N1CCc2nc(O)ccc2C1,0.879,-8.154
sample228,COc1ccc2c(c1)C(N1CC(C)(C)[C@@H]1C(=O)N(CC#N)Cc1ccccc1)C2,0.709,-9.063
sample229,COc1cc(F)c(F)cc1N(C(=O)c1cn(C)nn1)C1(Cn2ccnn2)CC1,0.636,-8.416
sample230,C[C@H]1Cc2ccccc2[C@@H]1NC(=O)[C@@H](Nc1ccnc(F)c1)C1COC1,0.810,-8.835
sample231,C=Cc1ncccc1C(N[C@H](C)CN(C)C1CCC1)C(C(=O)NC)C1CC1,0.665,-7.892
sample232,N[C@H](C(=O)N1CCc2c(ccc(N3CCc4ccc(Cl)cc4C3)c2F)C1)C1COC1,0.815,-9.315
sample233,COc1cc(C=O)cc(Nc2c(C)cc(Br)cc2F)c1,0.837,-7.921
sample234,Cc1ncc(Nc2cncc(N)c2N[C@H]2CCc3ccncc32)c(Cl)n1,0.605,-8.584
sample235,O=C1NC[C@@H](c2nc3cc(Oc4cnc5cc(F)ccc5c4)cnc3o2)N1,0.578,-9.272
sample236,C[C@H]1CN(C2CCCCCC[C@@H]2NC(=O)c2ccc(F)o2)c2ccc(F)cc2O1,0.808,-9.077
sample237,CC[C@@H](Nc1ccc(F)c(C#N)c1)C(=O)N(C)c1ccc(C(=O)O)cc1,0.830,-8.533
sample238,COC(=O)[C@H]1C[C@@H]1CN(C(=O)N[C@@H]1COc2c(Br)cccc21)c1cncc(F)n1,0.683,-8.590
sample239,Cc1cc(O)c(NC(=O)[C@H]2C[C@@H](NC(C)C)C2)c(Oc2ccc(CCl)cc2)c1,0.452,-8.721
sample240,CO[C@H]1C[C@@](C(=O)O)(N(c2ccnc(F)c2)c2ccc(N)c3nccn23)C1,0.662,-8.561
sample241,Cc1ccn2cnnc2c1NC(=O)[C@H]1C[C@H](N(C)C(=O)C2=C(N)CCC2)C1,0.853,-8.503
sample242,N[C@H]1CC[C@]2(C(=O)N[C@@H]3[C@H]4Cc5c(N[C@H]6CCc7cccc(Br)c76)cccc5[C@@H]43)C[C@H]12,0.609,-9.871
sample243,Cc1ccc2c(c1)[C@H](NC(=O)[C@H]1CN(C(=O)c3ccnc(CCN)c3)[C@@H]1C)[C@H](C)C2,0.798,-9.227
sample244,Cc1nc(F)ccc1N[C@]1(C(=O)NCCc2ccc(Br)nc2)C[C@@H](F)C1,0.697,-8.366
sample245,N[C@H](C(=O)NC1(c2ccc(F)cc2Oc2ccc(Cl)nn2)CC1)C1COC1,0.781,-8.631
sample246,C[C@@H](NC1CCc2cccc(N3CCOC[C@@H]3[C@@H]3CCOC3)c21)c1ccc(F)cc1,0.792,-9.231
sample247,O=C(N[C@H]1CCS(=O)(=O)C1)c1ccccc1COc1ccc(F)nn1,0.852,-8.191
sample248,Cc1occc1C(=O)NC[C@H]1C[C@H](C(=O)N2CC[C@H]2c2ccccc2F)C1,0.877,-8.511
sample249,C[C@H]1Cc2ccccc2N(C(=O)N[C@H](C(=O)N[C@H]2c3ccccc3C[C@@H]2C)C2COC2)C1,0.776,-9.412
sample250,Cn1cc(C(=O)Nc2cn3cc(N[C@@H]4CCOc5cccc(F)c54)ccc3n2)nn1,0.540,-9.108
sample251,Cn1cc([C@H]2C[C@H]2NC(=O)c2ccc(CNCc3ccc(C(C)(C)C)o3)cn2)cn1,0.628,-8.725
sample252,Cc1ccnc(CCNc2c(C)nc(C)nc2OC(C)(C)n2cc(C(=O)O)nn2)c1,0.574,-8.317
sample253,Cc1ccc(C(=O)Nc2ccc(N3C[C@@H](CO)O[C@@H](C)C3)nc2N)c(F)c1,0.756,-8.451
sample254,COc1nc(C(=O)Nc2ccc(C)cc2F)ccc1N1CCC[C@H](O)[C@@H]1C,0.861,-8.461
sample255,Cc1ccc2c(=O)n(C(=O)c3ccn(C)n3)c(=O)[nH]c2c1C,0.717,-8.272
