,SMILES,QED,Proxy
sample180,CC(C)c1noc([C@@H]2CCCN2C(=O)c2ccc(N)c(OC[C@H]3CN(S(N)(=O)=O)CC[C@@H]3C)n2)n1,0.566,-8.728
sample181,Cc1ccc(-c2nc(C(=O)Nc3cc(C(F)(F)F)cnc3CC#N)c(C(=O)O)[nH]2)cn1,0.564,-9.027
sample182,CN1CCc2cc(F)c(-c3nc(-c4cc(F)c(Nc5cccc6c(CO)nccc56)cc4F)no3)cc2C1,0.314,-10.445
sample183,N#Cc1n[nH]c2ccc(N[C@@]3(F)[C@@](F)(Sc4ccc5cccnc5n4)OS3(=O)=O)cc12,0.348,-9.361
sample184,O=C(Nc1ccc(-c2cccc3c2CCN3)nc1)[C@H]1C[C@@]1(F)Oc1cc(Br)ccc1F,0.513,-9.629
sample185,CCn1cc([C@@H](C)Oc2cc3c(cc2Oc2ccnc(OC)c2)OCO3)cn1,0.611,-8.307
sample186,N[C@@H]1CCc2c(Sc3ccc(CO)c(NC(=O)N[C@@H](c4ncccc4Cl)C4CC4)c3)cccc21,0.342,-9.365
sample187,CN1CC[C@H](C(=O)N(C)C[C@@H]2CCCN2CC=CS(=O)(=O)c2ccsc2B(O)O)CC1=O,0.479,-8.210
sample188,Nc1ccc2cnc(OCc3ccnc(S(=O)(=O)c4cc(Br)cc(C(=O)O)n4)n3)cc2c1,0.288,-9.369
sample189,CCc1cccc2c(NC(=O)NCc3cc(CN)cc(C(=O)NCCc4ccc(F)c(F)c4)c3)c[nH]c12,0.226,-9.996
sample190,Cc1cccc(I)c1NC(=O)Nc1ccc(Oc2ccc3cc(C#N)oc3c2)nc1S,0.207,-9.002
sample191,CCNCc1ccc(COc2ccc(F)cc2COc2ccccc2CO)cc1,0.527,-8.898
sample192,O=C(c1ncccc1Cl)N(Cc1ccc(F)c(Br)c1)Cc1nc(Cl)ccc1Cl,0.391,-8.582
sample193,Cc1ccc(N(C(=O)NCc2ccc(C)c(N)c2)c2cc(=N)nc(O)n2C)c(C)n1,0.493,-8.833
sample194,CN(Cc1ncccc1F)C(=O)[C@@H]1[C@@H](N)CCN1C(=O)Nc1cc(C(=O)O)cc(Cl)c1Cl,0.599,-8.610
sample195,CCNC(=O)[C@H]1CCCN(C(=O)Nc2cc(Sc3c(N)ccnc3F)ccc2C)C1,0.628,-8.825
sample196,CCN(CC)C[C@@H](O)Cn1cnc2c(N(Cc3cccc(C)c3C)Cc3cccc(F)c3N)ncnc21,0.297,-9.105
sample197,Cc1cc(C)c(C(=O)Nc2cc(Sc3c(C)cccc3N)ccc2C#N)cc1C,0.543,-9.321
sample198,COc1ncc(NC[C@H](CC(=O)N[C@@H]2COC[C@H]2Cc2ccncc2)OC)cc1Cl,0.592,-8.066
sample199,Cc1cnc(-c2cncnc2)cc1NC(=O)[C@@H](CC(C)C)NC(=O)N(C)[C@H](C)[C@@H]1Cc2ccccc21,0.486,-8.912
sample200,Cc1cnc(OCc2n[nH]c3ccc(Br)cc23)c(C(=O)N[C@H](C)CCNC(=O)C(=O)N[C@@H](C)c2cccnc2)c1,0.201,-9.217
sample201,Cc1cncc(N(CCOc2ccc3c(c2)C(=O)OC3)C(=O)C(=O)Nc2c(-n3ccnc3)n[nH]c2C)n1,0.284,-8.950
sample202,Cc1cnc(Cl)c(C(=O)N[C@H](C)CCNC(=O)NCc2cc(NC(=O)NCCc3ccc(F)cn3)ccc2O)c1,0.152,-8.831
sample203,C[C@H](O)CCC(C(=O)O)(c1ccccc1)N(C)C(=O)[C@@H](C)O[C@H](C)C(=O)NC1(c2cc[nH]n2)CC1,0.359,-8.515
sample204,Cc1cc(Br)cc(C(=O)Nc2cnc(C(=O)Nc3ccc(C=O)cc3Cl)s2)c1,0.494,-8.840
sample205,CN(C(=O)Cc1ccc(NC(=O)Cc2ccc(N)c(F)c2)c(F)c1F)c1ccccc1,0.583,-9.395
sample206,COc1cc(S(=O)(=O)CS(=O)(=O)N[C@H]2CCC[C@H]2C(=O)Nc2cnc(C)c(Cl)c2)ccc1CO,0.444,-8.833
sample207,Cc1cc(F)ccc1[C@@H]1C[C@@H]1NC(=O)NCC[C@@H]1[C@H](C)CCCN1CC(=O)Nc1cccc(Cl)c1-c1nn[nH]n1,0.305,-9.210
sample208,O=C(Nc1ccc2[nH]nc(-c3noc(-c4cccc5c4CCCC5=O)n3)c2c1)N[C@@H]1CCc2ccc(F)cc2C1,0.274,-10.492
sample209,C[C@H]1OC(=O)C(Oc2ccc3occc3n2)=C1Oc1n[nH]cc1C#N,0.717,-8.104
sample210,N#Cc1c(Oc2cc(F)ccc2-c2nc3c(C#N)cccc3o2)nsc1N1CC[C@@H]1CO,0.483,-9.059
sample211,Cc1nnc(NC2CS(=O)(=O)CC2N[C@@H]2Cc3cccc(O)c3C2)c(C#N)c1C,0.677,-9.113
sample212,C[C@H](N(C)C[C@@H]1CCCN(C(=O)C(=O)Nc2ncc(Br)cc2NC(=O)N[C@@H](Cc2cc[nH]n2)C(=O)O)C1)C(C)(C)C,0.262,-8.046
sample213,O=S1(=O)CCCN1c1ccc2oc([C@H]3CC3(F)F)nc2c1,0.854,-7.848
sample214,NC(=O)c1ncccc1Oc1nc(-c2noc(Cc3ccc(CO)cc3)n2)ncc1Br,0.404,-9.213
sample215,Cc1ccc(F)c([C@@H](NC(=O)Nc2cccc3c(C)c[nH]c23)c2nc(-c3c(C)ccc(F)c3F)no2)c1,0.255,-10.292
sample216,Cc1cc(NC(=O)C(=O)NC[C@@H]2CNc3ccccc3O2)cc(NC(=O)c2cccc(CCC#N)c2)c1,0.369,-9.522
sample217,NC(Cc1nc(-c2ccnc(C(=O)Nc3cccc4nscc34)c2)no1)c1ccccc1,0.404,-9.496
sample218,C[C@@H]1C[C@H]1C(=O)N(Cc1cnnn1C)CC1(C)CC1,0.810,-6.958
sample219,CN(C(=O)c1cccc(NC(=O)Nc2cc(F)ccc2OC2COC2)n1)C1(C(=O)O)C(=O)Nc2ccc(F)cc21,0.325,-8.887
sample220,Cn1cc2ccc(Nc3cc(C(=O)O)sc3CN(CCCF)[C@H]3CCC[C@H]3CCO)cc2n1,0.370,-8.598
sample221,COc1ccc2c(c1)NC(=O)[C@H]2NC(=O)Nc1snc2ncc(Nc3nccn4nccc34)cc12,0.295,-9.531
sample222,Cc1c(Br)cc(C(=O)N(Cc2ncccn2)C(C)C)cc1NC(=O)Nc1cccc2nonc12,0.372,-8.977
sample223,CCC(=O)Nc1cc(Oc2nc(C)nc(C)c2CCC(=O)N[C@@H]2CCc3c(C#N)cccc32)cnc1O,0.421,-9.352
sample224,C#CCN(C(=O)C(=O)N(C(C)C)[C@H](C)[C@H](C)C(=O)Nc1ccc(Cl)nc1N)[C@@H](C)c1ccn(C)n1,0.325,-7.770
sample225,CC[C@H](CN(C[C@H]1CCSC1)C(C)c1cccc(NC)c1)c1nc(CSc2ccc(N)cc2)no1,0.217,-8.902
sample226,CC(=O)c1ccc(N2CCCc3c(C#N)cccc32)cc1NC(=O)N[C@@H](C#N)c1ccccc1Cl,0.440,-9.369
sample227,Cc1nn(C(C)(C(=O)O)c2cccnc2N)c(C)c1CN(C(=O)C(=O)NCC1(c2ccc(F)c(F)c2)CC1)[C@@H]1CCSC1,0.313,-8.501
sample228,CC(C)[C@@H]1CCN1CC1(Oc2cc(F)c(NC(=O)c3cc(N)cn3C)c(F)c2)CCCC1,0.654,-8.957
sample229,C[C@H](CNC(=O)C(=O)Nc1cc(Br)cnc1C=O)N(C)Cc1cnc(O[C@@H](c2ccccc2F)C2CC2)s1,0.247,-8.957
sample230,Cc1cc(NC(=O)Nc2cncc3nc[nH]c23)c(N[C@@H]2CCCc3ccc(F)cc32)cc1-n1cnnc1,0.267,-9.638
sample231,N#Cc1cnn(CC=CSc2cccc(NC(=O)C3(NC(=O)Cc4cccc(Br)n4)CCC3)c2O)c1,0.201,-8.791
sample232,CCc1c[nH]nc1C1CCN(C(=O)C(=O)N(CC)Cc2c(Cl)cccc2Oc2ccc3cccnc3n2)CC1,0.323,-9.358
sample233,Cc1cc(Br)ccc1CNC(=O)N[C@@H](c1cc(O)no1)c1nc([C@@H]2COCCN2S(=O)(=O)c2ccco2)no1,0.262,-8.937
sample234,Cc1cc([C@H](C)O)cnc1S(=O)(=O)c1nc(Br)cnc1NC(=O)C(=O)N[C@@H]1CCc2cccc([N+](=O)[O-])c21,0.213,-9.048
sample235,CC[C@@H](O)CN(CCCF)c1cn(C)nc1C(=O)NCc1noc(C(C)(C)C)n1,0.616,-7.731
sample236,Cc1ccc([C@H](NC(=O)Nc2ccnc(S(=O)(=O)c3ncn4ccccc34)c2C=O)C(=O)O)cc1F,0.319,-9.371
sample237,CC1(C)CN(C(=O)Nc2ccc3c(c2)CC3)CC[C@H]1N(Cc1ccccn1)C(=O)Cc1nc(Cl)nc2cccc(F)c12,0.288,-8.968
sample238,O=C(O)Cc1occc1N[C@H]1CCc2c(Nc3ccc(F)c(F)c3Br)cccc21,0.404,-8.967
sample239,CC[C@H]1COC(C)(C)CN1CCc1noc([C@@H](C)c2cccc(NC(=O)C(=O)Nc3cc4ccccc4n3C)c2)n1,0.301,-9.354
sample240,CC(=O)CC(=O)c1ccccc1Oc1ccccc1C1(CNC(=O)C(=O)N(Cc2ccc(C)nc2)C[C@@H](C)CN)CC1,0.180,-9.239
sample241,CN(Cc1csc(Br)c1)Cc1noc(C[C@@H](NC(=O)C2=C(N)CCC2)C(F)F)n1,0.561,-8.362
sample242,C[C@@H]1CN(C2(C(=O)O)COc3ccc(Cl)cc32)C(=O)N(C[C@H](C)c2ccncc2)C1=O,0.762,-8.867
sample243,Nc1c(O[C@@H]2CCCCc3ccccc32)cc(Cl)nc1C(=O)Nc1cc(F)c(F)c(Br)c1F,0.169,-9.425
sample244,Cc1c(F)c(F)cc(F)c1-c1nc(C2(N3CCN(C(=O)CCCn4nccc4Br)CC3)COC2)no1,0.404,-9.123
sample245,Fc1cc2c(cc1N(CCc1ccccc1)C1CC1)OCO2,0.839,-8.303
sample246,COc1cncc(-c2noc(C[C@@H](NC(=O)Nc3cccc(C)c3C)c3ccccc3F)n2)n1,0.418,-9.603
sample247,O=C(Nc1ccc(Br)cc1C(=O)Nc1ccc2[nH]ncc2c1)Nc1ccnn1Cc1ccsc1,0.228,-8.919
sample248,Cc1nc(CSc2cc(NC(=O)Nc3ccc(C4CC4)cc3)c(Cl)nn2)[nH]c1C,0.464,-8.850
sample249,Cc1sccc1NC(=O)CCNC(=O)[C@@H]1CCCC[C@]1(C)NCc1cccc2ccoc12,0.449,-8.647
sample250,CC(C)CCC(O)(CC#N)N(c1nnnn1C(C)(C)C)C1CC(N(C)Cc2cnns2)C1,0.532,-7.816
sample251,COc1ccsc1CN(C[C@H]1COCO1)C(=O)NC[C@@H](NC(F)(F)COC(=O)CCF)C(C)(C)C,0.302,-7.741
sample252,O=C(NCc1nc(C(=O)n2c(=O)[nH]c3cccc(O)c3c2=O)cs1)NC[C@@H]1CC[C@H]1CF,0.436,-8.946
sample253,Cc1cccnc1S(=O)(=O)c1ncc(C#N)cc1Nc1c(C)csc1C,0.733,-8.113
sample254,C=CC(=O)Cc1nc2cc(Sc3ccc(C[C@H](N)C(=O)O)cc3)ncc2o1,0.570,-8.442
sample255,COc1cncc(Oc2cn3nc(N[C@@H]4CCOc5c(Br)cccc54)ccc3n2)c1,0.458,-8.814
