,SMILES,QED,Proxy
sample184,CN(Cc1cnn(C)c1)c1ccc(Oc2cccc3c2CCC[C@H]3NC(=O)C(=O)N2c3ccccc3NC2CO)nn1,0.287,-8.648
sample185,Cc1cnc(NC(=O)Nc2onc3c2CCCC3)c(Sc2ccc(N)c3c2OCCO3)c1,0.496,-9.190
sample186,C[C@](Oc1ncncc1F)(c1ccc(NC(=O)C(=O)NCC[C@@H]2CCCCCC(=O)N2)cc1)C(F)(F)F,0.377,-8.999
sample187,C=C(CNC(=O)c1cnn[nH]1)Sc1c(O)nc(O)nc1NC(=O)C(=O)N[C@H](CC1CC1)c1ccccc1,0.168,-8.687
sample188,O=C(Nc1ccc(F)c(F)c1S(=O)(=O)c1nccc2occc12)N[C@@H]1N=Nc2ccccc21,0.442,-9.676
sample189,CC[C@@H](NC(=O)C(=O)N(CCc1ccc(Nc2cc3n[nH]cc3cc2C)cc1)[C@@H](C)CO)[C@H](O)C(F)F,0.249,-8.966
sample190,N=c1cc(O)c(S(=O)(=O)c2ccc(NCc3noc4ncccc34)c(NN)n2)c[nH]1,0.189,-9.222
sample191,C[C@@H](O)[C@@H](C(=O)O)N(C)c1cnc(Oc2cccc(Cl)c2CN2[C@H]3COC[C@H]2C3)c(N)c1,0.542,-8.702
sample192,Cc1ccc(CN)c(Sc2cc(Br)c(OCS(=O)(=O)N3C[C@H](O)C[C@@H]3C)nn2)c1,0.591,-8.425
sample193,Cc1nc(O)nc(O)c1C(C)(C(=O)O)n1nc(CN(C)[C@@H](C)c2ccccn2)c2ccc(F)cc21,0.364,-8.971
sample194,CSC[C@@H](Nc1nccc(CO)c1C)c1nc2cccnc2o1,0.719,-7.778
sample195,CC[C@@H](Cc1nnc([C@H]2Cc3ccc(C)cc3S2)o1)[C@H](C)NC(=O)N(CC=CCO)c1cncc(Cl)n1,0.346,-9.052
sample196,Nc1cc(Sc2cc(C=O)cc3c2OCO3)c(F)cc1NC(=O)NCCc1nc(-c2ccncc2)n[nH]1,0.201,-9.391
sample197,Nc1cc(F)c(N2CCC[C@H](O)[C@@H]2C(=O)N[C@@H]2CCc3c(F)cccc32)cc1F,0.687,-9.188
sample198,COc1ccc(Nc2cn(CC3CC3)cn2)cc1CNN=Cc1cccc(Cl)c1,0.392,-8.800
sample199,Cc1noc(C)c1[C@H](C)CNC(=O)C(=O)Nc1cccc(Cl)c1NC(=O)Cc1cccc2[nH]ncc12,0.279,-9.375
sample200,Cc1noc([C@H](C)N(C(=O)C(=O)Nc2cc3ccccc3nc2C(=O)N[C@H](C)Cc2ccnn2C)[C@H](C)C(N)=O)n1,0.254,-8.793
sample201,Cc1c(S(=O)(=O)c2ccc(N(N)C3(C(=O)O)C(=O)C=CO[C@@H]3C)cc2)cnn1C,0.403,-8.257
sample202,CCN(CC(=O)N(c1ccc(=O)n(C)c1)c1c(N)ccc(F)c1F)C1CCC1,0.770,-8.580
sample203,CC(=O)c1cc(Sc2cc3n[nH]cc3cc2F)ncc1Nc1ncccc1NC(=O)C1CC1,0.334,-9.220
sample204,NCc1ccc(S(=O)(=O)c2ccc(CNC(=O)NCC3(CC(=O)N[C@@H]4CCC[C@H](N)C4)CC3)cc2)cn1,0.313,-9.308
sample205,CN(C)c1cccc(Br)c1-c1noc(-c2cc(NC(=O)c3ccoc3)cc3ccccc23)n1,0.306,-9.602
sample206,Cc1cc(N)cc(Oc2ncc(Sc3ccsc3C(=O)NN)cc2C(N)=S)c1,0.154,-8.309
sample207,CCc1cccc2c(Nc3ccc4c(c3)C[C@H](O)[C@@H]4NC(=O)C(=O)N3CCO[C@@H](c4ccccc4OC)C3)c[nH]c12,0.266,-9.756
sample208,Cc1ccc(N(C)C(=O)CNC(=O)N(CCc2cccc(F)c2F)c2cnc3n2CCOC3)cc1,0.559,-8.890
sample209,C[C@@H](Oc1cc(O)cc(Nc2ccc(CO)cc2N)c1)c1cccc(N)c1,0.423,-9.026
sample210,C[C@@H](CCC(C)(C)C)NC(=O)NCCOc1ncc(NC(=O)Nc2[nH]c(=N)c(C(=O)O)cc2Cl)cc1Cl,0.213,-8.415
sample211,C#Cc1nc(N2CCCC[C@@H](C(=O)Nc3ccnn3[C@@H](C)C3CC3)C2)cnc1N,0.757,-8.089
sample212,CCOC(=O)[C@H](Oc1ccc(CC(=O)N[C@H](C(=O)O)C2(C)CC2)cc1)c1ccc(C#N)cc1,0.533,-8.907
sample213,CCOC(=O)c1c(NC(=O)c2nc(Cl)sc2CC)cccc1Oc1ccc2ccnnc2c1,0.346,-8.998
sample214,COc1cc(CNC(=O)Nc2cc(Oc3cccc4nccn34)nc3c2CCC3)c2ccccc2n1,0.359,-9.879
sample215,C[C@H](Oc1ccc(NC(=O)N[C@H]2COC(C)(C)OC[C@@H]2O)c(F)n1)c1c[nH]c2ccccc12,0.435,-8.900
sample216,Cc1nc2ccncc2cc1OCCN(c1nc(N)cc(O)n1)c1nccc(Cl)n1,0.444,-8.541
sample217,O=C(Nc1cc(F)ncc1Br)c1cc2ccc(CNc3c(O)ccc4cccnc34)cc2[nH]1,0.184,-9.725
sample218,CC[C@@H](CN(C(=O)Nc1cc(C#N)cc(CN)c1)c1ccc(=N)[nH]n1)c1ccccc1,0.470,-9.265
sample219,COC(=O)Cn1cnc(S(=O)(=O)c2cc(NCCO)ccc2OCc2cc(Br)ccc2C)n1,0.373,-8.563
sample220,Cc1ccc2c(c1)[C@H](N(C(=O)C(=O)N1C(O)=COc3nc(Cl)ccc31)c1cc(F)c(F)cc1CO)[C@H](C)C2,0.362,-9.694
sample221,Cc1ccc(N(C)C(=O)C(=Cc2ccc(Cl)nc2Br)c2cccc3[nH]ncc23)cn1,0.317,-8.999
sample222,C=CC(C)(C)CCNC(=O)C(=O)N(Cc1ccc(C(=N)N)cc1)c1ccc(C(=O)Cl)o1,0.180,-8.582
sample223,COc1nc(N(c2nc3cccnc3cc2N)C2(C(=O)NCC(F)F)CC2)ccc1N,0.521,-8.878
sample224,CN(CC[C@H]1CCOC1)c1ccc(C(=O)NCC(C)(C)c2ccsc2)cc1,0.735,-7.809
sample225,COC[C@@H](C)CN(Cc1c(Cl)cnn1C)C(=O)C(=O)Nc1cc(N[C@H](C)CN(C)c2cc(C)[nH]n2)ccc1C=O,0.210,-8.213
sample226,C[C@@H](Cc1ccccc1OCn1ncc2c(N(CC[S@](C)=O)c3ccsc3[N+](=O)[O-])cccc21)NC(=O)C(N)=O,0.146,-8.578
sample227,C[C@H]1CN(C(=O)C(=O)Nc2c(Cl)cc[nH]c2=N)C[C@H](C)N1C(=O)NCc1ccc2nonc2c1,0.410,-8.989
sample228,O=Cc1c(S(=O)(=O)c2ccc(CNC(=O)CNC(=O)C(=O)Nc3ccc4c(c3)CC4)nn2)ccnc1F,0.209,-9.349
sample229,CN=c1cc(C)on1C(C)(c1ccc2[nH]ccc2c1)c1nc(-c2cncc(-c3cccnc3)c2)no1,0.385,-9.782
sample230,N#Cc1c(NCc2c(NC(=O)N3CCCc4cccc(O)c43)ccnc2F)ccc(Br)c1F,0.411,-9.275
sample231,CCC[C@H](CC(=O)O)Nc1ncccc1-c1nnc([C@]2(CN)CC[C@H]2C)o1,0.612,-8.243
sample232,Cc1ccn2ncc(NC(=O)c3ccc4c(c3)SCCN4C(=O)c3cnon3)c2c1,0.543,-9.123
sample233,CC(C)(CN1CC[C@](C)(CNC(=O)C(=O)Nc2ccc3ncc(O)cc3c2)C1)Oc1cnn2ccncc12,0.319,-9.411
sample234,O=C(N[C@H]1CCc2ccccc21)N[C@H](C(=O)OC[C@H]1Cc2cc(F)ccc2N1)c1cnccn1,0.487,-9.559
sample235,C[C@@H](NC(=O)[C@@H]1C[S@@](=O)C[C@H]1Nc1cc(N)cc(N)c1)c1ccc(Br)cn1,0.515,-8.476
sample236,CCOC(=O)c1cc(S(=O)(=O)c2ccc3nnn(C)c3n2)c(F)cc1NC(=O)NCc1cccc(N(C)C)c1,0.313,-9.305
sample237,CCc1cc(N(c2c(C=O)ccnc2F)[C@H](C)Cc2cnn(C)c2C)n2ncnc2n1,0.334,-8.608
sample238,C[C@]1(CO)CCCN(c2nccnc2NCc2cc(F)ccc2C#N)C1,0.858,-8.230
sample239,Cn1nnc(Br)c1C(=O)N[C@H]1CC(C(=O)O)(n2cc(C=O)c3nc(Cl)ccc32)c2ccccc21,0.292,-9.538
sample240,N#Cc1cccc(Oc2cc(CNC(=O)Nc3cccc(F)n3)cc(Cl)c2O)c1Cl,0.465,-9.108
sample241,COc1ccccc1[C@@H](C#N)NC(=O)Nc1c(Br)cc(F)cc1Oc1ccc2c(c1)CN[C@H](C)C2,0.368,-9.518
sample242,Nc1ccnc(Oc2cc(F)c3c(c2)CN(c2ccc4nonc4c2)C3)c1N,0.558,-9.666
sample243,N#Cc1cccnc1NC(=O)N[C@H]1CCO[C@H]1C(=O)Nc1ccc2ccnn2c1,0.617,-8.812
sample244,Nc1cccc(F)c1CNC(=O)[C@@H](CC(F)(F)F)C1NC(=O)c2c(cnn2CC(F)F)N1,0.371,-8.815
sample245,CCCCN(Cc1cnn(C)c1)C(=O)C(=O)Nc1cccc(C(=O)Nc2ccc3c(c2)CCCN3C(=O)CO)c1N,0.230,-8.622
sample246,CCc1cccnc1N(C(=O)C(=O)Nc1cccc(I)n1)S(=O)(=O)C=C[C@H]1CCCc2ccccc21,0.247,-9.099
sample247,CCOC(=O)c1cc(Cl)c(F)cc1NC(=O)Nc1cnc(Cl)cc1NC(=O)N1CC(Sc2ccccc2)C1,0.222,-9.130
sample248,C[C@](C#N)(NC(=O)Nc1cc(Sc2ccc3c(F)cnc(O)c3c2)ccc1C=O)c1ccc(Br)cc1,0.234,-9.683
sample249,OCc1ccc(Br)cc1-c1noc(-c2cc(Sc3ccc(O)c(F)c3)c[nH]2)n1,0.387,-9.051
sample250,Cc1nccn1[C@H](C)c1noc(Cc2ccc(F)s2)n1,0.742,-7.243
sample251,COc1cccc2c1[C@H](NC(=O)Nc1cc(O)cc(Nc3c(C)cccc3F)c1)CCC2,0.409,-9.406
sample252,Cc1nonc1CN(C(=O)Nc1c(C(N)=O)nnc2ccc(F)cc12)[C@@H]1CCC[C@@H](n2c(=O)[nH]c3ccc(C4CC4)cc3c2=O)C1,0.241,-8.361
sample253,Cc1nccnc1N(C)CCOc1csc([C@H](O)C(=O)NCCc2ccccc2F)c1,0.500,-8.132
sample254,CCOC1(CNC(=O)C(=Cc2ccc(Cl)nc2Br)c2ncc(Cl)cn2)CCC1,0.459,-8.351
sample255,CN[C@H](CO)c1ccc(N2CCNc3ccc(Sc4c(C)[nH]c(C)cc4=O)cc32)cc1,0.468,-8.961
