,SMILES,QED,Proxy
sample164,C[C@@H]1Cc2ccccc2C1N1C[C@@H]2C[C@H]1[C@@H]2C(=O)N1CC2(CC2)c2cccc(F)c21,0.741,-9.875
sample165,O=C1CC[C@]2(CCN(c3ccc4c(c3)N(C3(C(=O)O)C5C[C@@H]6C3[C@H]6C5)C(=O)C4)C2)N1,0.794,-9.445
sample166,Fc1cc(N2CC[C@@]3(C2)CC3(F)F)cc2c1CN(C1CCCCC[C@H]3C[C@H]13)C2,0.672,-9.472
sample167,Cc1cc(C(N)=O)cc(N(C(=O)[C@@H]2CCc3cccc(O)c32)[C@@H]2CC23CCCC3)c1,0.801,-9.439
sample168,O=C(C[C@H]1Cc2ccccc2[C@@H]1O[C@H]1Cc2ccccc2[C@H]1O)N1C[C@H]2C[C@@H](O)[C@@H]2C1,0.800,-9.423
sample169,CC(N[C@@H]1[C@@H]2Cc3cc(F)ccc3[C@@H]21)c1ccc2c(c1)CN([C@@]13C(=O)[C@H]4[C@@H]5[C@@H]6[C@H]([C@@H]51)[C@H]3[C@@H]46)CC2,0.765,-10.980
sample170,COc1ccc2c(c1)C[C@@H](NC1[C@@H]3[C@H]4C[C@H]5[C@H]3C(N[C@@H]3[C@@H]6Cc7cc(F)ccc7[C@@H]63)[C@H]3[C@@H]1[C@H]4[C@H]53)CC2,0.666,-10.846
sample171,C[C@H]1CCCCC1N1C[C@@H]2CN(c3ccc4c(c3)NCC4)CC[C@@H]21,0.893,-8.514
sample172,O=C([C@H]1CN(C2CCc3c[nH]cc32)C[C@@H]1c1ccccc1F)N1C[C@@H]2[C@H]3CC[C@@H](C3)[C@@H]2C1,0.781,-9.601
sample173,O=C1N[C@@H](C(=O)N2C[C@@H]3C[C@H]3[C@H]2C(=O)N[C@@H]2CCc3ccc(F)cc3C2)Cc2ccccc21,0.756,-9.912
sample174,O=C(c1ccc2c(c1)CCN(C1C3[C@H]4C5C6[C@H](C1[C@H]54)[C@@H]63)C2)N1Cc2cccc(F)c2C1,0.751,-10.484
sample175,CC1(C)[C@@H]2CC[C@@](C)(C2)[C@@H]1N(C(=O)c1ccc(F)cc1)C1(C(=O)O)C2[C@H]3C4C5[C@H]2[C@@H]5C1[C@@H]43,0.767,-9.731
sample176,Cc1c(F)cccc1NC1[C@@H]2[C@@H]3C[C@@H]4[C@H]2C(N2CC(c5ncccn5)C2)[C@@H]2[C@H]1[C@@H]3[C@@H]42,0.849,-9.596
sample177,N#Cc1ccc(NC(=O)[C@]23C[C@H]2CN(c2cccc4c2CNC4)C3)cc1,0.898,-9.285
sample178,N[C@@H]1c2ccccc2C[C@@H]1N(C1C[C@@H]2CC[C@@H](C1)C2)C1C2[C@H]3C4C5C6C4[C@H]3C1[C@H]6[C@H]52,0.830,-9.984
sample179,COc1ccc2c(c1)N(C(=O)C13CC(C1)C3)CCC2NC12COC(C)(C1)C2,0.887,-9.021
sample180,O=C(O)c1cccc2c1CN(C(=O)[C@@H]1C[C@@H]3CCC[C@@H]3N1C1C3C[C@@H]4C1[C@H]4C3)C2,0.859,-9.254
sample181,O=C(C1[C@@H]2CC[C@@H]12)N([C@@H]1CCc2cc(F)ccc21)C1(C(=O)O)C2[C@H]3C4C5[C@H](C1[C@H]43)[C@@H]52,0.838,-9.798
sample182,N#Cc1c(F)cccc1O[C@@H]1C[C@@H]2C[C@H](C1)N(C(=O)[C@@]13CCNC[C@H]1C3)C2,0.889,-8.917
sample183,O[C@@H]1[C@@H]2[C@@H]3CC[C@@H]4[C@@H]3[C@@H]2[C@H]4[C@H]1N(C1CCc2c(F)cccc2C1)C12C3C4C1C1C2C3C41F,0.789,-10.272
sample184,O=C(Cc1cccc2[nH]ncc12)N1CC(c2ccccc2OC[C@]23[C@H]4[C@H]5[C@@H]6C[C@H]([C@H]52)[C@@H]3[C@@H]64)C1,0.637,-10.111
sample185,C[C@@H]1C[C@@H](N(C(=O)c2ccc3c(c2)CNC3)c2ccc3c(c2)[C@H](N)CO3)C(=O)O1,0.775,-9.607
sample186,C[C@H]1Cc2c(NC(=O)c3cccc4c3CN(C(=O)[C@@H]3C[C@H]5CN[C@H]3C5)C4)ccc(F)c2O1,0.777,-9.920
sample187,O=C(NCc1cc(N2CCc3cccc(F)c3C2)ccc1CO)[C@@H]1C[C@H]2C=C[C@H]1C2,0.745,-9.403
sample188,CCOC(=O)[C@H]1NCCc2cc(O[C@@H]3OC(=O)c4ccccc43)ccc21,0.852,-8.590
sample189,Cc1ccc(C(=O)Nc2c(C)ccc3c2CCN(C2C[C@H]4C[C@H]2CN4)C3)c(F)c1,0.834,-9.658
sample190,O=C(c1ccc2c(c1)CCN(C(=O)[C@@]13CNC[C@H]1C3)C2)N1CCc2c(F)ccc(F)c21,0.808,-9.807
sample191,CC(C(=O)O)(c1ccc2c(c1)COC2)N1C[C@H]2CC[C@H]1[C@H](O[C@H]1Cc3ccccc3[C@H]1O)C2,0.727,-9.551
sample192,O=C([C@H]1[C@@H]2CNC[C@@H]21)N1C[C@H]2C[C@H](C1)C2C(=O)N1[C@@H]2CC[C@@H]1c1ccccc12,0.857,-9.206
sample193,O=C(N[C@@H]1[C@H]2CCc3ccccc3[C@H]21)c1cccc2c1CN(C(=O)C13C4[C@@H]5C6CC([C@H]51)[C@H]3[C@@H]64)C2,0.778,-10.592
sample194,O=C(N1CC[C@@H]2C[C@]2(O[C@H]2Cc3ccccc3[C@H]2O)C1)[C@@]12CCCN(CC1)C2,0.870,-9.073
sample195,C[C@@H]1C[C@@H](C(=O)N2Cc3cc(N4C[C@@H]5C[C@@H](O)C[C@H]4C5)cc(F)c3C2)CO1,0.864,-8.904
sample196,CCOc1cccc2c1C(N1CCc3cc(C(=O)N[C@@H]4[C@H]5[C@H]6CC[C@@H](C6)[C@@H]45)ccc3C1)CC2,0.716,-9.953
sample197,NC(=O)Cc1ccc(N2CCCC[C@@H]2CC(=O)N2CCc3ccoc3C2)cc1F,0.839,-8.893
sample198,O=C1C[C@H]2CC[C@H]1CN2C(=O)c1cccc2c1CN(C1CCN[C@H]3CCCC[C@H]13)C2,0.819,-9.263
sample199,C[C@@H]1Cc2cc(F)ccc2CN1c1cnc2c(c1)CCC2N1CC[C@H]2CC[C@H](C1)O2,0.737,-9.470
sample200,O=C(N[C@@H]1CCc2c(F)cccc21)C1[C@H]2CN(C3C[C@H]4CC[C@H]3C43CC3)C[C@H]12,0.868,-9.389
sample201,C[C@@H](C(=O)N1CC(c2ccncc2)C1)C1CN(c2ccc3c(c2)C[C@@H](N)C3)C1,0.889,-9.304
sample202,C1OC[C@@H]2[C@@H]1[C@H]1CN(C3[C@@H]4[C@@H]5C[C@H]6[C@H]3[C@H]3[C@H]4C[C@H]5[C@H]63)C[C@@H]21,0.729,-8.001
sample203,O=C(C1[C@H]2CN(c3ccc4c(c3)CNC4)C[C@@H]12)N1Cc2ccc(O)cc2C1,0.861,-9.501
sample204,NC12CCC(Oc3ccc4c(c3)C[C@@H](NC(=O)[C@]35CNC[C@@H]3C5)C4)(CC1)C2,0.757,-9.257
sample205,C[C@@H]1C[C@H]2CCN1C(N[C@H]1Cc3ccc(N[C@H]4CC(=O)c5ccccc54)cc3C1)=N2,0.825,-9.854
sample206,CC[C@]12C[C@@H]1CN(c1cc(F)c3c(c1)ncn3C1(C(=O)O)C3[C@@H]4[C@@H]5C1[C@H]1[C@@H]3[C@@H]1[C@H]45)C2,0.849,-9.449
sample207,N[C@@H]1c2ccc(Sc3ccc(NC4C[C@H]5CC[C@H](C4)N5)c(F)c3)cc2C[C@@H]1O,0.633,-9.329
sample208,O=C(NC12C3C4C5C3C1C5C42)C1(n2cc(F)c(=O)c(F)c2)C[C@H]2CC[C@@H]1C2,0.883,-9.435
sample209,COc1ccc(CNc2cc(CO)ccc2N[C@@H]2CC[C@H]3C[C@H]3C2)nc1,0.707,-8.589
sample210,O=C(c1cccc(Br)n1)N1Cc2cc(N3CCO[C@@H]4CCCC[C@H]43)cc(F)c2C1,0.628,-9.022
sample211,C[C@@H]1Cc2ccccc2C1(C(=O)O)N(C(=O)[C@H]1[C@H]2[C@@H]3C[C@@H]1C(=O)[C@@H]32)[C@@H]1Cc2ccccc2C1=O,0.766,-10.036
sample212,O=C(N[C@H]1CC(Nc2ccc3c(c2)CCC3(F)F)c2ccccc21)[C@]12[C@H]3[C@H]4[C@@H]5C[C@H]([C@H]41)[C@@H]2[C@@H]53,0.681,-10.420
sample213,Cc1cc(F)cc(COC(=O)[C@@H]2[C@@H]3C[C@H]2CN(C2C4[C@H]5C6C7[C@H]4[C@@H]7C2[C@H]65)C3)c1,0.753,-9.566
sample214,Cc1c(Oc2ccc3c(c2)CNC3)ccc2c1CN(C1(C(=O)O)CC[C@@H]3[C@@H](C(=O)O)[C@H]31)C2,0.664,-9.711
sample215,O=C(N[C@@H]1[C@@H]2Cc3cc(F)ccc3[C@@H]21)[C@H]1[C@@H]2CN(c3ncc4c(n3)CNC4)C[C@@H]21,0.827,-9.752
sample216,COc1cc2c(c(N(C3CCc4c(C)ccc(F)c43)[C@@H]3[C@H]4CC[C@@H](C4)[C@H]3C)c1)CNCC2,0.666,-9.882
sample217,CC[C@H]1CCC[C@@H]1N(C1CCc2c(C)cccc2C1)C1C2[C@H]3C4C5[C@H]2[C@@H]5C1[C@@H]43,0.710,-9.550
sample218,O=C(N[C@H]1C[C@H](c2ccccc2)C1)[C@@H]1[C@H]2[C@H]3C[C@@H]1C(N1CCc4c(F)ccc(F)c41)[C@H]32,0.801,-9.946
sample219,N#Cc1ccc(F)cc1N[C@H]1[C@H](C(=O)N2CCNc3ccccc32)[C@H]2C=C[C@H]1CC2,0.757,-9.381
sample220,N[C@H]1Cc2ccc(O[C@H]3C4CC5[C@H]3[C@H]5[C@H]4Oc3cccc4c3C[C@@H]3[C@@H](N)[C@@H]43)cc2C1,0.828,-10.034
sample221,O=C(N[C@@H]1C[C@H](C(=O)N2CCNc3ccccc32)c2ccccc21)[C@@H]1[C@@H]2[C@H]3C[C@@H]1C(=O)[C@H]32,0.790,-9.755
sample222,C[C@H]1Cc2ccc(N3CC(Cc4ccccc4)C3)cc2CN1C(=O)[C@H]1NC[C@H]2CC(=O)C[C@@H]21,0.789,-9.825
sample223,O=C([C@H]1CCC[C@@]2(CCN(C3C[C@H]4C=C[C@@H]4C3)C2)C1)N1CCc2ccccc2C1,0.698,-9.426
sample224,CN(C(=O)[C@@]12CCN[C@H]1C2)c1ccc(C(=O)NCc2ccccc2Cl)cc1,0.834,-8.815
sample225,O=C1C[C@@H](c2ccc(N(CC(=O)[C@H]3NCc4ccccc43)[C@@H]3C[C@H]4CCC[C@@H]43)cc2)N1,0.707,-9.595
sample226,Cc1cccc([C@H](NC(=O)C2(OC(=O)c3cocn3)C3[C@@H]4[C@@H]5C2[C@H]2[C@@H]3[C@@H]2[C@H]45)C2CC2)n1,0.726,-9.380
sample227,C[C@H]1CN(c2cccc(CO)c2)C[C@H](C)N1C(=O)c1ccccc1F,0.932,-8.435
sample228,COc1ccc2c(c1)CN(C(=O)C1[C@@H]3CN(C(=O)[C@H]4C[C@@H](N)c5ccccc54)C[C@@H]13)C2,0.832,-9.764
sample229,O=C(Nc1ccc2c(c1)[C@H]1C[C@@H]3[C@@H]2[C@H]31)[C@H]1[C@H]2[C@@H]3C[C@@H]1C(N[C@@H]1CCc4cc(F)ccc41)[C@@H]32,0.741,-10.316
sample230,O=C1Cc2cc(Oc3cccc4c3N(C3C5[C@H]6C7C8[C@H]5[C@@H]8C3[C@H]76)CCC4)ccc2N1,0.850,-9.902
sample231,O=C(N[C@@H]1C[C@@H]1c1ccccc1)c1ccc2c(c1)C[C@H](NC(=O)[C@H]1[C@H]3[C@H]4C[C@H]1C(=O)[C@H]43)C2,0.772,-9.902
sample232,O=C(N[C@H]1C[C@H](c2ccccc2)C1)[C@H]1[C@H]2[C@@H]3C[C@@H]1C(N1Cc4ccc(F)cc4C1)[C@@H]32,0.836,-9.878
sample233,N[C@@H]1C[C@H](C(=O)N([C@H]2CCC[C@@H](F)C2)C2(C(=O)O)CCC[C@H]3C[C@@H]32)c2ccccc21,0.782,-9.248
sample234,Cc1ccc(NC(=O)[C@@]23C[C@@H]2CN(C(=O)C2(N)CNC2)C3)cc1,0.737,-8.371
sample235,Cc1cc2c(cn1)C(N(Cc1ccc3c(c1)CCO3)C1(C(=O)O)C3[C@H]4C5C6C7C5[C@H]4C1[C@H]7[C@H]63)CC2,0.725,-10.225
sample236,Cc1ccc2c(c1)[C@H](NC1[C@H]3[C@@H]4[C@@H]5[C@@H]6[C@@H]4[C@]1(Oc1ccc4c(c1)CNC4)[C@@H]6[C@@H]35)[C@H](C)C2,0.800,-10.461
sample237,CC(=O)c1ccc(N2[C@H]3CC[C@H]2CN(C2CCn4cccc42)C3)nc1,0.808,-8.521
sample238,Cc1ccc2c(c1)NCC(=Cc1ccc(N3[C@@H]4CC[C@@H]3[C@H](C)[C@@H](O)C4)c(C)c1)C2=O,0.713,-9.438
sample239,COc1ccc2c(c1)[C@H](NC1=NC3(CNC3)C(=O)N1[C@H]1CC(=O)c3ccccc31)CC2=O,0.770,-9.801
sample240,O=C(Nc1cccc(F)n1)[C@]12CC[C@H]1CN(c1ccc3c(c1)CNC3)C2,0.834,-9.297
sample241,O=C(NC1Cc2ccccc2C1)N[C@@H]1C[C@@H]2CC[C@@H]1[C@@H]2C(=O)N[C@@H]1Cc2ccccc2C1=O,0.679,-10.069
sample242,Cc1cccc(NC(=O)[C@H]2C3CC(C3)N2c2ccc3c(c2)C[C@@H](N)C3)c1,0.897,-9.186
sample243,C[C@]12CCN(c3cc4c(cn3)CN(c3ccc5c(c3)C[C@@H](N)C5)C4)C[C@@H]1C2,0.893,-9.575
sample244,Cc1c(NC23C4C5C6C4C2C6C53)ccc2c1CN(C(=O)N[C@H]1Cc3ccccc3C1=O)C2,0.796,-10.383
sample245,Fc1ccc2c(c1)CN(C1[C@H]3CC[C@H]1CC(NC1CCc4ccccc41)C3)C2,0.813,-9.836
sample246,Nc1cccc(N[C@H]2Cc3ccccc3C2N2C[C@@H]3C[C@@H]2C[C@H]3F)n1,0.902,-8.983
sample247,C[C@H]1Cc2ccc(Oc3cccc4c3CCNC4)cc2CN1C(=O)C12CCC(CC1)N2,0.800,-9.856
sample248,O=C1[C@@H]2[C@@H]3C[C@@H]1[C@@H](C(=O)N1Cc4cc(N5CCC(=O)C6(CC6)C5)cc(F)c4C1)[C@@H]32,0.773,-9.561
sample249,O=C1NCCc2cc(N3CCC4(C3)CN(c3ccc5c(c3)[C@@H]3O[C@H]3C5)C4)ccc21,0.805,-9.766
sample250,N#Cc1cccc(F)c1NC(=O)[C@@H]1C[C@@H](F)CN1C(=O)c1ccc(F)cc1,0.899,-8.994
sample251,COC12CC(N(C(=O)Cc3cc(C)n(C)n3)C3(C(=O)O)CCc4cccnc43)(C1)C2,0.779,-9.083
sample252,N[C@@H]1Cc2ccc(C(=O)N3C[C@H]4C[C@@]4(C(=O)NC45C6C7C8C6C4C8C75)C3)cc2C1,0.806,-9.815
sample253,Fc1ccc2c(c1)C[C@H]1[C@@H](NC3C[C@H](NC[C@@H]4[C@H]5COC[C@@H]45)c4ccccc43)[C@@H]21,0.816,-9.815
sample254,C[C@H]1CNCC[C@H]1Oc1ccc2c(c1)CN(c1cc3c(s1)CC[C@@H]3N)CC2,0.850,-9.021
sample255,O=C1C[C@H](Nc2ccc3c(c2)C[C@@H](NC(=O)[C@@H]2[C@@H]4[C@H]5C[C@@H]2C(=O)[C@H]54)C3)c2ccccc21,0.809,-9.944
