,SMILES,QED,Proxy
sample210,CCc1ccc(F)cc1N(c1cc(C)nnc1N)C1CCC(C)(C)C[C@@H]1C=O,0.763,-8.708
sample211,CN1CCN(c2cccc(Nc3ccc(O)nc3)c2O)[C@H](C(=O)O)C1,0.617,-7.872
sample212,CO[C@H]1CC[C@H]1N(C)C(=O)[C@H](C)N(Cc1cccnc1)c1cnn(CC#N)c1,0.692,-7.846
sample213,CC[C@H]1CCCC(C(=O)O)(N(CCc2ncccc2F)C(=O)C2CCC2)C1,0.785,-8.205
sample214,C[C@@H](C(=O)N(C)[C@H](C#N)C1CC1)c1cccc(NC(=O)c2cnn(C)c2)c1,0.852,-8.213
sample215,Cc1ccc(F)cc1C(C)(C(=O)O)N(C)C(=O)[C@@H]1CCOC(=O)N1,0.865,-7.715
sample216,Cc1nc(Nc2cc(O)c(N[C@]3(C(F)(F)F)CCOC3)cn2)c2n1CCCC2,0.732,-8.317
sample217,CCO[C@H]1CCC[C@H]1N(C(=O)c1cc(N)cc(N)c1)c1coc(CCN)c1,0.642,-8.627
sample218,CCc1nc2c([nH]1)CN(C(=O)[C@H](N)c1ccsc1)CC2,0.902,-7.447
sample219,CC(=O)N1CCCc2cc(C(=O)NCC(=O)OCC3CC3)cc(C)c21,0.829,-8.339
sample220,Cc1cnncc1CN(C(=O)C1=NOCC1)c1cc2c(cn1)CNC2,0.897,-8.581
sample221,Cc1ccc(N(C)Cc2ccc(C)cc2C#N)c(C)c1,0.833,-8.028
sample222,COc1cc(F)cc(N(C)c2cccc(CNC3CC(=O)NC[C@H]3C)c2)c1,0.819,-8.690
sample223,CCn1cc(-c2cccc(NC(=O)[C@H]3CCOC3)c2F)cc1C(N)=O,0.872,-8.501
sample224,CC[C@@H]1C[C@H]1CN(C)C[C@@H](C)NC(C)[C@@H](C)OC(=O)c1ncccn1,0.655,-7.299
sample225,CC[C@H]1C[C@H]1C(=O)N(c1ccc(C#N)cc1F)c1ccc(Br)nc1OC,0.667,-8.268
sample226,Cc1cc(N[C@@H](C)COc2c(C#N)ccnc2N2C[C@H](C)NC(C)(C)C2)ncn1,0.770,-7.886
sample227,CC1(O)CC(C(=O)N[C@H]2CN(CC(=O)c3ccnc(Cl)c3)CC[C@]2(C)O)C1,0.508,-8.074
sample228,CON1CC(=Cc2ccc(-c3noc([C@@H]4CCOC(=O)N4)n3)cn2)C(=O)CC1=O,0.590,-8.830
sample229,CC[C@@H]1CC[C@H]1N([C@@H]1CCOC1)[C@H]1C[C@@H](C(=O)N(C)Cc2cncnc2)C1,0.736,-8.005
sample230,CCN(C(=O)n1cccn1)C1(C(=O)NC2(C)CCCCC2)C=CC(C)(C)C1,0.819,-8.286
sample231,Cc1c[nH]c(C(=O)N(c2[nH]nc3ncccc23)[C@@H]2CCCCCNC2)n1,0.670,-8.631
sample232,Cc1cccc(N(C)C(=O)c2ccns2)c1C,0.816,-6.918
sample233,Cc1ccc(F)c(C(=O)N(C[C@H]2CC[C@H](F)C2)C(C)(C(=O)O)c2ccc(N)c(C#N)c2)n1,0.660,-9.139
sample234,CC[C@@H]1CC[C@H](C)CC1(C(=O)N1CCc2nc(F)ccc21)N1C(=O)[C@H](C)S[C@@H](CC)C1=O,0.501,-8.752
sample235,Cc1cc(NC2CC[C@H]3C[C@H]2O3)c(N2CCCCO[C@@H]3CCC[C@@H]32)nc1Cl,0.778,-8.365
sample236,CN(C)CC1(C(=O)N(C=CC(=O)N2CC(F)(F)C2)c2ccc(F)c(F)c2O)CC1,0.572,-8.364
sample237,CN(C(=O)c1c(F)ccc(F)c1F)C1CS(=O)(=O)C1,0.764,-7.263
sample238,Cc1cn(C2(C(=O)O)C(=O)[C@]3(C)CC[C@H]2C3(C)C)c(=O)c(N2CCO[C@@H](CN(C)C)C2)n1,0.671,-8.288
sample239,C[C@H]1CC(Oc2nnn(C)c2C(=O)N2CC[C@H](c3ncccn3)C2)C[C@H](C)C1,0.805,-8.288
sample240,COc1ccccc1CN(Cc1cncc(C)c1F)[C@H](C#N)[C@H]1CCOC1,0.748,-8.352
sample241,CN(Cc1ccc(CO[C@H]2C[C@@]2(C)C(N)=O)cc1)Cc1cocn1,0.802,-8.048
sample242,Cc1cc(C(=O)N[C@@H](C)C(=O)Nc2c(C)cc(O)n(C)c2=O)on1,0.745,-7.779
sample243,COC(=O)C1(Oc2cccc(CNc3ccnnc3O)c2)CCCC1,0.779,-8.152
sample244,C[C@@H]1C[C@H](C)CN(Cc2cc(Oc3ccccc3NC=O)ccc2C#N)C1,0.773,-8.726
sample245,Cc1cc(C)n(C)c1CN(c1cc(=O)n(C)s1)[C@@H](C)C1=NCCN1,0.897,-7.551
sample246,O=C(Nc1cccc(C(F)F)n1)C1CC(Oc2cc3ccnc-3[nH]n2)C1,0.730,-8.825
sample247,Cc1nc(O)ncc1N[C@@H](C(=O)N(C)Cc1cncnc1)C1CC1,0.819,-7.424
sample248,CC[C@@H]1CC(N2CCc3ccncc3[C@H]2C)CO1,0.802,-7.189
sample249,C[C@H]1CN(c2ccnc(Oc3c(O)ccc[n+]3C)c2)CCN1C(=O)N1CCOCC1,0.764,-8.324
sample250,Cc1cnc([C@@H](C)N(c2cnn(C)c2C#N)[C@H](C)C(=O)N2CCC(=O)C2(C)C)s1,0.746,-7.809
sample251,Cc1cccc2c1N(C(=O)[C@@H]1C=CC=C1Nc1ccnnc1O)CC2,0.902,-8.734
sample252,COc1ccc(Oc2ccnc(O[C@H]3C[C@@H](C(=O)N(C)C)C3)c2)cc1,0.807,-8.077
sample253,CNCc1ccccc1O[C@@H]1C[C@H](N(C(=O)c2cc[nH]n2)[C@@H](C)C(=O)O)C12CCC2,0.615,-8.636
sample254,Cn1cc(-c2noc(C3(NC(=O)[C@@]4(F)CCOC4)CC(F)C3)n2)cn1,0.883,-8.265
sample255,Cc1cc(CNC(=O)[C@H]2CCCN[C@H]2C)cc(N2C[C@@H](C)[C@@H](O)C[C@H]2C)c1,0.759,-8.332
