,SMILES,QED,Proxy
sample187,C[C@@H](CNC(=O)Nc1cc(Cl)nc(Cl)c1C=C1CCCc2sccc2NC1=O)Cc1cccc(Cl)c1,0.215,-9.216
sample188,Cc1ccc(NC(=O)N(CCc2cc(Br)ccn2)c2cncc(C(N)=O)n2)c(C)n1,0.570,-8.701
sample189,C[C@H](C(=O)N[C@@H]1CC[C@H]2C[C@H]2C1)n1ncc(Nc2cccc(CNN)c2)n1,0.438,-8.681
sample190,CN(c1ccc(S(C)(=O)=O)c(Oc2cc(F)ccc2CN)c1)c1cc(Cl)cc(Cl)n1,0.514,-8.843
sample191,C[C@H](CNC1=C(Cl)C(=O)CC1N[C@@](C)(CN)Cc1ccccc1)Cc1cccc(Cl)c1,0.490,-8.973
sample192,Cc1ccc(CNCC(F)(F)C(=O)Nc2cccc(C(C(=O)O)(N(C(=O)c3cnnn3C)[C@@H]3CC[C@@H](F)C3)C(F)(F)F)c2)cc1,0.266,-8.924
sample193,Cn1ncc(N[C@H]2C[C@@]2(F)c2ccccc2)c1CNc1cc(C(N)=O)ccc1Br,0.501,-9.044
sample194,N[C@H](CNC(=O)Nc1ccc(Br)cc1COc1nc2ccc(F)cc2[nH]1)C1CCC1,0.408,-8.886
sample195,C#C[C@H](c1ccccc1Br)N(c1cnn(CC2CCC2)c1)c1ccc(C)nc1F,0.350,-8.419
sample196,N#Cc1c(Cl)cccc1NC(=O)c1cc(NC(=O)Nc2cc(F)ccc2C(=O)C(F)(F)F)cc2ccccc12,0.180,-9.830
sample197,N#CCN(Cc1ccccc1)C(=O)N[C@H]1C[C@H](NC(=O)CNC(=O)C=Cc2c(Cl)cnc3[nH]ccc23)C1,0.254,-9.032
sample198,C[C@H](NC(=O)Nc1ccc2ccnc(OCc3c(F)c(N)cc(F)c3F)c2c1)c1ccc(F)cc1Cl,0.155,-9.999
sample199,COc1cc(-c2nc(-c3cc(F)ccc3-c3cncn3C)no2)c(N)cc1O[C@@H]1OCc2cc3ccccc3cc21,0.241,-10.283
sample200,COc1cc(C)c(NC(=O)C(=O)Nc2ccc(S(=O)(=O)O)c(N)c2)c(Sc2ccc(CNN)cc2)c1,0.083,-9.312
sample201,CNc1c(N)cccc1Sc1cc(NC(=O)C(=O)N[C@H](C#N)c2ccc(F)cc2)ccc1[C@@H]1CNC(=O)C1,0.231,-9.342
sample202,O=Cc1ccc(NC(=O)[C@@]2(CNC(=O)C(=O)NC3(C4CCCCC4)CC3)CC2(F)F)cc1C(F)(F)F,0.292,-9.279
sample203,COc1ccccc1N(C(=O)Nc1cc(Cl)c(F)cc1C(C)=O)[C@@H]1CCC[C@@H]1NC(=O)NC[C@H]1C[C@H]1c1ccn(C)n1,0.283,-8.622
sample204,N#Cc1c(Cl)ccc(NC(=O)c2cccc(N)c2N)c1Oc1cc2c(=O)cc[nH]c2cn1,0.348,-9.568
sample205,COc1ccc(Nc2csc3nc(C)ccc23)nc1CN[C@@H]1C[C@@H]2COC[C@@H]21,0.659,-8.608
sample206,CCc1ncc(NC(=O)C(=O)Nc2ccc3c(c2)nc(COC=CCn2cccc(F)c2=O)n3CCO)cn1,0.206,-8.851
sample207,COc1cc(C)c(NC(=O)c2ccc(C=C(C)C(=O)NCC3(C)CC3)c(OC)c2)c(Br)c1,0.479,-8.817
sample208,Cc1cnc(Sc2cnc3c(c2)CCC3)cc1C(=O)Nc1cccc(C(F)F)n1,0.638,-9.187
sample209,Cc1ccc(-c2nnc(C3(Oc4ncccc4CNCc4cncs4)CCN(C(=O)CO)C[C@@H]3C)o2)cc1Br,0.287,-9.078
sample210,CCc1cc(N(C(=O)c2ccccc2C)C(C)(C(=O)O)c2cccc(F)c2C)n(C)n1,0.638,-8.859
sample211,CC(=O)c1cc(Sc2nnc(O)cc2NC(=O)N(CCF)Cc2cccc(C#N)c2)ncc1N,0.410,-8.925
sample212,CCOc1nccc(NC(=O)C(=O)N[C@@H](CCSC)C(=O)N[C@H]2C[C@@H]2C)c1Nc1ncc[nH]c1=NCC1CC1,0.234,-8.285
sample213,N#Cc1c(N(C(=O)N[C@H](CO)c2ccc(F)cc2)c2n[nH]cc2S(N)(=O)=O)ccc(Br)c1F,0.375,-8.771
sample214,N#Cc1c(Nc2ccc(C(=O)n3c(=O)[nH]c4ccc(Br)cc4c3=O)nc2)ccnc1Br,0.380,-9.168
sample215,O=C(Nc1cc(O)c(C(=O)O)cc1Oc1ccc(C(F)(F)F)nn1)c1ccc(CO)c(F)c1,0.403,-9.254
sample216,Cc1[nH]c2c(NC(=O)N[C@@H](C(=O)NC[C@@H]3C[C@H]3c3cccnc3)[C@H](C)C(C)C)cccc2c1C,0.385,-9.135
sample217,Cc1ccc(NC(=O)C2CC2)cc1NC(=O)Nc1ccc(OCc2cc3ccccc3n(C)c2=O)c(C)c1O,0.239,-9.706
sample218,C[C@]12C[C@H](C(=O)O)N[C@H]1CCCC2(Oc1cccc2cc(Oc3ccc([C@@H](C#N)C=O)cc3)ccc12)C(=O)O,0.356,-9.682
sample219,CC(C)N(C[C@@H](C)N(C(=O)c1cc(Cl)nc(Cl)n1)c1ccc2nonc2c1)C1CCC1,0.373,-8.726
sample220,Cc1cc(Oc2cc(O)c3cnoc3c2)cnc1-c1noc(-c2ccc(C#N)[nH]2)n1,0.457,-9.366
sample221,Cc1nc2cc(Sc3cccc(N(Cc4[nH]ccc4C)[C@@H]4CCCC[C@H]4O)n3)cc(N)c2[nH]1,0.302,-9.320
sample222,CC(=O)c1cccc(COc2cccc([C@@H](O)[C@@H](C)NC(=O)C(=O)Nc3cccc([C@H](C)C(=O)O)c3)c2)c1,0.236,-9.134
sample223,COC(=O)[C@H](CCl)n1cc([C@H](C(C)C)N(CC2CC2)C(=O)C(=O)NC[C@@H](C)c2ccccn2)nn1,0.283,-8.268
sample224,CN(C(=O)C(=O)NCCc1noc(-c2cnccn2)n1)c1cc(C(=O)NCCNC(=O)N(C)c2cccc3c[nH]nc23)cc(Cl)n1,0.096,-6.877
sample225,Cc1ccc(NC(=O)C(=O)Nc2cncc(S(=O)(=O)c3c(C)noc3N)c2Br)c(C)n1,0.446,-8.729
sample226,CCO[C@@H]1CCC[C@@H](N(Cc2ccno2)C(=O)c2c[nH]c3ncc(N(Cc4cccnc4C)CC(F)(F)C(F)F)cc23)C1,0.194,-9.259
sample227,CCN(C)CC(C)(C)CNC(=O)Nc1ccc(C)cc1CNCc1nnc2n1CCC2,0.543,-8.439
sample228,Cc1cc(NC(=O)N[C@@H](c2ccccc2F)[C@H](C)O)c(O)cc1Oc1ccc2c(O)ccc(F)c2c1,0.215,-9.693
sample229,COC(=O)c1ccc(Br)nc1N(C)Cc1cc(S(=O)(=O)c2cc(CON)ccn2)c[nH]1,0.265,-8.346
sample230,Cc1csc(CNC(CSc2nccnc2N)c2nc3ccccc3[nH]2)n1,0.411,-8.300
sample231,O=C(Nc1cccc2cnsc12)C(=O)N(c1cc(F)c2[nH]cnc2c1)c1cccc(C(F)F)n1,0.353,-9.409
sample232,C[C@@H](NC(=O)Nc1cc2nc(Sc3nc(C#N)n(C)n3)[nH]c2cc1N)c1ccc2[nH]ccc2c1,0.243,-9.426
sample233,Cc1ccc(F)cc1C(C)(C(=O)O)n1nc(COc2ccc(CC(N)=O)cc2F)c2cc(Br)ccc21,0.322,-9.550
sample234,CCOC(=O)c1cc(N(CCc2ccc(C)c(F)c2)c2cc(N)cc(N)c2C)cnc1O,0.373,-9.361
sample235,C[C@@H]1C[C@H](N(c2c(N)ccc(F)c2F)[C@@H](C)C(=O)N[C@H](C)C(=O)NCc2ccc(F)cc2F)CC[C@@H]1C,0.348,-9.346
sample236,CSCCCN(c1ccnc(CO)c1)c1cc(Sc2ccc([C@@H](O)Cn3nnnc3C)cc2)cc(O)c1N,0.115,-9.033
sample237,C#CCCN=c1cc(Sc2cc(C(=O)N[C@H](c3ccc(Cl)cc3)c3ccn(C)n3)c(N)cc2F)nc(O)[nH]1,0.114,-9.250
sample238,COc1c(O)cccc1C=CC(=O)Nc1cc(NC(=O)NCc2[nH]cnc2C)no1,0.373,-8.493
sample239,COC(=O)[C@@H](c1cccnc1)N(CCSC)C(=O)Nc1ccc(Oc2ccnc(F)c2O)cc1N,0.227,-8.636
sample240,Nc1c(NC(=O)c2ccc(O)cc2F)ccc(Sc2nnc(C(F)(F)F)s2)c1F,0.401,-9.000
sample241,Cc1c[nH]c2cc(NC(=O)Nc3cc(Br)cc(F)c3NC(=O)N(C)C[C@@H](C)C(=O)N[C@@H]3C[C@H]3C(C)C)ccc12,0.209,-8.882
sample242,Nc1cc(N[C@H]2CCOc3ccc(N4CCc5ccc(F)c(Cl)c5CC4)cc32)cc(F)c1N,0.451,-9.799
sample243,NC[C@@H](F)c1cccc(N[C@H]2Nc3ccc(Sc4snnc4CN4C[C@H]5C[C@H]5C4)cc3S2)c1,0.398,-9.338
sample244,CCN(C)C(=O)c1ccnnc1Oc1ccc(C(=O)C=Cc2cccc(C=O)n2)c(N)c1,0.249,-9.086
sample245,Cc1nc(Sc2csc(C#N)c2)cc(NC2CCc3cccc(O[C@H](C)[C@H](C)O)c32)c1O,0.426,-8.680
sample246,CC[C@@H](C)Oc1cccc(NC(=O)NCc2cc(Br)ccc2Nc2cccc3cc(C(=O)O)c(O)nc23)c1,0.150,-9.347
sample247,O=C(Nc1c(N[C@]2(C(=O)O)CC[C@H](C(=O)O)C2)cc(Cl)c2nonc12)c1cnn2cccnc12,0.314,-9.085
sample248,Cc1ccc(CO)c(Nc2ccc(-c3nc4cc(Br)c(Cl)cc4o3)cn2)c1C,0.383,-9.138
sample249,COc1ccc(O)c2c1C(N(Cc1c(N)cccc1F)c1cc(C)nc(O)c1)CCC2,0.519,-9.277
sample250,CCCc1nc(C(=O)N[C@H](C)c2nc(-c3ccc(F)c(NC(=O)C#Cc4ccn(C)n4)c3F)no2)co1,0.362,-9.190
sample251,COc1c(C)cccc1-c1noc([C@@]2(n3c(=O)[nH]c4ccc(Cl)nc4c3=O)C[C@H]2c2cnc[nH]2)n1,0.357,-9.750
sample252,CCN(C(=O)Nc1cnc2c(C)cncc2c1)c1ccc(-c2nc3ccc4cccnc4c3o2)c(C)c1,0.298,-10.159
sample253,N#CCN(C(=O)C(=O)Nc1c(Nc2ccc3c(F)cnc(O)c3c2)ccc(Br)c1F)c1cccc(F)c1,0.220,-9.519
sample254,Cc1cnn(C)c1C[C@H](C)NC(=O)C(=O)N[C@@H](c1noc(-c2cnc(Cl)nc2)n1)c1cccs1,0.291,-8.620
sample255,O=S(=O)(c1cncc(CNc2cnc(Br)nc2)n1)c1cc2n[nH]cc2cc1F,0.432,-8.773
