,SMILES,QED,Proxy
sample201,C[C@H]1c2ccccc2C[C@H]1NC(=O)[C@]1(Nc2cc3c(cn2)CNC3)C[C@H](F)C1,0.763,-9.448
sample202,Cc1nsc(NC(=O)c2ccc(N)c(F)c2)c1-c1cc(Cl)ccc1O,0.588,-8.668
sample203,COC(=O)[C@H]1CC[C@@H](CN(c2cc(CO)ccc2O)[C@H](C)c2nccc(Cl)n2)O1,0.519,-8.349
sample204,C[C@H](c1ccc(F)cc1)N(C(=O)[C@H]1COC(=O)N1)C1(C(=O)O)CCc2cc(F)ccc21,0.761,-9.317
sample205,Cc1cccc2c1CC[C@@H]2NC(=O)[C@@H]1CNC(=O)CN1C(=O)Cc1cccc2c1OCO2,0.757,-9.282
sample206,Cc1cccc(CC(=O)N[C@H]2C[C@H]2c2ccc(F)cc2F)c1NC(=O)N1CCNC1=O,0.684,-9.259
sample207,Cc1nc(F)ccc1N[C@]1(C(=O)NC[C@@H]2C[C@H]2c2ccccc2)C[C@@H](F)C1,0.761,-8.837
sample208,Cc1cc(F)c(NC(=O)[C@@H]2CCC[C@H]2Nc2ccnc(C#N)c2C)c(F)c1,0.851,-8.898
sample209,Cc1cc(C(=O)N2[C@@H](C(=O)N3Cc4cccc(C#N)c4C3)CC[C@@H]2C)cc2c1NCCC2,0.790,-9.601
sample210,C[C@H]1Cc2ccccc2[C@@H]1Nc1ccc2c(c1)CC(N1[C@@H](C)C[C@H]1C(=O)O)CO2,0.827,-9.350
sample211,N#Cc1cccc2c1C(C(=O)O)(N(Cc1cc(C3CC3)ncn1)C(=O)[C@H]1CCc3nnnn3C1)CC2,0.551,-9.499
sample212,Cc1cc(C)nc(OC2(CC(=O)N3C[C@@H](C)Cc4ccccc43)CNC2)c1,0.905,-8.972
sample213,C[C@H]1C(C)(C)[C@H]2CC[C@@]1(N(c1cc3[nH]ccc3cn1)c1cccc(C=O)c1O)C2,0.584,-9.192
sample214,O=C(NC1CC(c2ccccc2)C1)C1CN(c2cc(Cl)ccn2)C1,0.928,-8.728
sample215,CCc1cscc1C(=O)N(c1cc(C)cc(C(N)=O)c1)[C@@H]1C[C@H]2C=C[C@H]1O2,0.805,-8.740
sample216,O=C(N[C@@H](C(=O)N[C@@H]1CCc2c(F)cccc21)C1CC1)c1ccc(CO)c(F)c1,0.698,-9.165
sample217,C[C@@H]1CN(C(=O)c2ccccc2N[C@@H]2COc3cc(F)ccc32)Cc2c[nH]nc21,0.710,-9.266
sample218,C[C@@H]1Cc2cc(F)ccc2N1C(=O)[C@H]1CNC[C@@H]1Nc1nc[nH]c2ncc(F)c1-2,0.630,-9.405
sample219,CCN=c1ccc(OC2CNCCN(c3cnc(F)c(C)c3)C2)n[nH]1,0.809,-8.400
sample220,CO[C@H]1CN(c2cc(F)cc(NC(=O)N3CCc4ccc(C)cc43)c2)C[C@H]1OC,0.854,-8.978
sample221,Cc1ccc(Oc2nc(Cl)nc(Oc3cccnc3N)n2)c(C#N)n1,0.749,-8.376
sample222,N[C@H]1CNC[C@@H]1C(=O)N1CCOc2ccc(N3CCc4c(F)cccc4C3)cc21,0.808,-9.236
sample223,COc1ccc2c(c1)C[C@@H](NC(=O)c1ccc([C@@H](C)NC(=O)[C@H](N)[C@H](C)C3CC3)cc1)CC2,0.575,-9.406
sample224,CNC(=S)c1ccc(N(c2ccc(F)cc2O)[C@]2(C(=O)O)C[C@@H](F)C2)cc1,0.677,-8.268
sample225,Cc1ccccc1N(CC#N)C(=O)[C@@H]1CCC[C@H]1Nc1ccc(F)cc1N,0.622,-8.492
sample226,C[C@@H](NC(=O)N(c1ccc(C(=O)O)cc1)[C@H](C#N)[C@H]1CCOC1)c1ccc(F)c(F)c1,0.726,-8.992
sample227,Cc1cccc(N(Cc2cccnc2)[C@@H](C)C(=O)N(C[C@H](C)O)[C@H]2CNCCOC2)c1C=O,0.558,-8.231
sample228,O=C(Cl)c1ccc(C(=O)N[C@H]2CC[C@@H](C(=O)N3CC(c4ccc(Br)cc4)C3)C2)cc1,0.635,-9.263
sample229,C[C@H]1CCc2c(F)cccc2[C@@H]1NC(=O)[C@@H]1CCC[C@H]1NC(=O)N1CCc2ncccc21,0.766,-9.505
sample230,COC(=O)c1ccc2c(c1)C[C@H](N(Cc1n[nH]c(C)n1)c1cc(O)ccc1OC)C2,0.605,-9.079
sample231,O=C(Cl)c1ccc(C(=O)N[C@H](C(=O)N2CCc3ccsc3CC2)C(F)F)cc1,0.747,-8.507
sample232,N[C@@H](C(=O)N1CCc2ccc(N3CCc4c(F)cccc4C3)cc2C1)C1CC1,0.892,-9.279
sample233,CO[C@@H]1COC[C@H]1N(Cc1noc([C@@H]2CO[C@H](C)C2)n1)C(=O)c1cc(F)ccc1F,0.705,-8.771
sample234,CN1CCc2cc(F)c(C(=O)N3CCN(C(=O)[C@@H]4COC[C@@H](O)C4)c4c3c(=O)c4=O)cc2C1,0.623,-9.117
sample235,N[C@@H](C(=O)N[C@@H]1Cc2ccc(C(=O)N[C@@H]3CCc4c(F)cccc43)cc2C1)C1CC1,0.712,-9.604
sample236,COc1cccc2c1C(=O)O[C@H]2Oc1ccc(F)c(NC(=O)[C@H](N)C2CC2)n1,0.730,-8.772
sample237,O=C(N[C@@H]1[C@@H]2CCc3ccccc3[C@H]21)[C@H]1CNC[C@@H]1NC(=O)N1CC2(CC2)c2ccc(F)cc21,0.660,-10.130
sample238,CC[C@H]1CC[C@@H](C(=O)N2CCc3c(F)cccc3C2)N1C(=O)c1ccc(C)nc1Cl,0.689,-9.089
sample239,C[C@H](C1CC1)[C@@H](NC(=O)c1n[nH]c(Oc2cccc3c2OCO3)n1)C(=O)O,0.664,-8.345
sample240,C[C@H]1c2cnccc2CCN1c1cccc2c1CN(C(=O)c1cocn1)C2,0.701,-8.799
sample241,CSC1(C(=O)N2CCCc3nn(C4(C(=O)O)CCc5cccc(C#N)c54)cc3C2)CC1,0.791,-9.158
sample242,CC(C)c1ccn(CC(=O)N(c2cc(Cl)ccn2)[C@@H]2[C@H]3CC[C@@H](C3)[C@H]2C(C)C)n1,0.656,-8.623
sample243,Cc1cc(C)c(NC(C)[C@H](N)C(=O)N2CCc3c(F)cccc3C2)cc1N,0.723,-8.932
sample244,Cc1ccccc1[C@@H]1CCN([C@H]2C[C@H](C(=O)N[C@H](C(=O)O)C(F)F)C2)C1,0.811,-8.391
sample245,CCn1ccc(C(=O)N(c2cccc(CC#N)c2)[C@H]2CNC(=O)C2(C)C)c1,0.886,-8.624
sample246,CN(Cc1ccc(N2CN[C@H](N)[C@@H]2C#N)cc1F)c1ccc(F)c2cn[nH]c12,0.638,-8.877
sample247,C[C@H]1c2ccccc2C[C@H]1NC(=O)[C@]1(NCc2cccc(C#N)n2)C[C@H](F)C1,0.839,-9.118
sample248,C[C@H]1C[C@@](C)(NC(=O)c2cc(F)ccc2F)C[C@@H]1NC(=O)N1Cc2cccc(F)c2C1,0.768,-9.573
sample249,N[C@@H](C(=O)N1Cc2cccc(N3Cc4cccc(C(=O)O)c4C3)c2C1)C1CC1,0.855,-9.170
sample250,Nc1cccc(N[C@H]2CC23CC(N[C@@H]2CCC[C@H]2Oc2ccc4c(c2)CNC4)C3)c1F,0.531,-9.816
sample251,CCc1cc(Oc2cccc(N)c2F)ccc1C(=O)N[C@@H](C)[C@H]1CCOC1,0.754,-8.719
sample252,COC(=O)[C@@H](NCc1cnc(Oc2cc(C)cnc2F)cc1Cl)[C@H](C)O,0.560,-7.892
sample253,C[C@H]1c2ccccc2C[C@H]1NC(=O)[C@H]1CNC[C@@H]1Nc1cccc2c1CNC2,0.660,-9.370
sample254,C#Cc1cccc(C(C)N(C)[C@H](C)C(=O)N2Cc3c[nH]nc3C2)n1,0.870,-7.995
sample255,O=C(Cc1cccc2c1OCO2)N[C@H]1CN([C@H]2Oc3c(F)cccc3C2=O)C[C@@H]1C(=O)O,0.710,-9.280
