,SMILES,QED,Proxy
sample166,CC1(NC(=O)[C@]23CC[C@H](Nc4ccc5c(c4)[C@H](N)CO5)[C@H]2C3)Cc2ccccc2C1,0.732,-9.812
sample167,N#Cc1cc(F)ccc1N1CCCC[C@H]1C(=O)N[C@@H]1Cc2ccccc2C1=O,0.893,-9.219
sample168,CC1(C)CN(C2CCc3cc(F)ccc32)Cc2c(C(=O)NC34CC(C(=O)O)(C3)C4)cccc21,0.730,-9.755
sample169,C[C@H](CN(C(=O)c1cccc2c1CNC2)C1CCc2cccnc2CC1)NC(=O)[C@H]1CCN1,0.590,-9.553
sample170,Fc1ccc2c(c1)CCC2N[C@@H]1COc2ccc(NC[C@H]3C[C@H]4CC[C@@H]3C4)cc21,0.716,-9.647
sample171,Cc1ccc2c(c1)CN(C(=O)[C@H]1[C@H]3[C@H]4C[C@@H]1C(N[C@@H]1CC(=O)c5ccccc51)[C@H]43)CC2,0.837,-10.015
sample172,O=C1[C@@H]2[C@@H]3C[C@@H]1[C@@H](C(=O)N1C[C@@H]4C[C@H]4[C@H]1c1nc4cncc5c4n1CCC5)[C@@H]32,0.806,-9.080
sample173,O=C1CC[C@H](C=C2C(=O)Nc3ccc(O[C@H]4C[C@@H]5C[C@@H]5C[C@H]5C[C@H]54)cc32)N1,0.810,-9.251
sample174,O=C(c1ccc(F)cc1)N(C1CCc2ccccc21)[C@H]1[C@@H]2[C@H]3CC[C@@H](C3)[C@@H]21,0.753,-9.458
sample175,O=C(N[C@H]1COc2ccc(N3C4CCC(CC4)[C@H]3C(=O)O)cc2C1=O)c1cccnc1,0.780,-9.246
sample176,Cc1cc(C)c(O[C@H]2CC(C(=O)N[C@@H]3Cc4ccccc43)C[C@H]2O)cn1,0.887,-8.920
sample177,C1=C[C@@H]2CC[C@@H](C2)C1N(C1C2[C@H]3C4C5[C@H](C1[C@H]43)[C@@H]52)[C@@H]1N=Nc2ccccc21,0.716,-9.812
sample178,COc1ccc2c(c1)[C@H](N)CC2N(C1C2[C@H]3C4C5[C@H]2[C@@H]5C1[C@@H]43)[C@@H]1CC(=O)c2ccccc21,0.802,-10.302
sample179,CCOC(=O)c1ccc2c(c1)CN(C(=O)[C@@]13C[C@@H]1c1ccccc1CN3C(=O)[C@H]1[C@@H]3CCC[C@@H]31)C2,0.633,-10.151
sample180,Cc1cccc2c1[C@@H](NC(=O)C1[C@@H]3CN(C(=O)[C@@H]4CC[C@H]4C#N)C[C@@H]13)CC2,0.896,-8.874
sample181,C[C@H]1Cc2ccccc2[C@@H]1NC(=O)C1(N2CCc3c(F)cccc3C2=O)C2[C@H]3C4C5[C@@H]2[C@@H]5C1[C@H]43,0.770,-10.428
sample182,N#Cc1ccc(N[C@@H]2CCc3ccc(F)cc3C2)c(NC2C3[C@@H]4C5C6[C@@H](C2[C@@H]54)[C@@H]36)c1,0.802,-10.246
sample183,c1nc2c(cc1N(C1C3[C@H]4C5C6[C@H](C1[C@H]54)[C@@H]63)[C@@H]1CC[C@H]3CC[C@H]1C3)CNC2,0.896,-9.593
sample184,COc1ccc2c(c1)[C@H](NC1C3[C@@H]4C5C6[C@@H]3[C@H]6C1[C@H]54)CC2N1c2ccccc2CC1(C)C,0.749,-10.170
sample185,O=C(N[C@@H]1Cc2ccccc2C1=O)C1=CC[C@H](NC(=O)[C@H]2[C@H]3[C@H]4C[C@H]2C(=O)[C@H]43)C1,0.808,-9.461
sample186,O=C(N[C@@H]1C[C@H](F)c2ccccc21)[C@@H]1N(C(=O)c2cccc3c2CNC3)CCC1(F)F,0.786,-9.672
sample187,O=C(N[C@@H]1CC[C@H]1c1ccccc1)C1(CNc2cccc3c2C2(CC2)CNC3)CC1,0.684,-9.371
sample188,N[C@@H]1COc2ccc(N3C[C@@H]4C(C(=O)N[C@@H]5Cc6ccccc6C5=O)[C@@H]4C3)cc21,0.835,-9.546
sample189,N#Cc1cccc2c1N(c1cccc(C3CN(C(=O)[C@@]45CNC[C@H]4C5)C3)c1)CC2,0.884,-9.506
sample190,N[C@H]1C[C@@H](C(=O)N[C@H]2CCc3c(N[C@@H]4C[C@H]5C[C@H]4C[C@H]5F)cccc32)C1,0.776,-8.893
sample191,Cc1c(N2C[C@H]3COC[C@]3(C(=O)N[C@@H]3Cc4ccccc4C3=O)C2)ccc2c1CNC2,0.799,-9.794
sample192,Cc1c(N[C@@H]2Cc3ccccc3C2N2C[C@H]3CC(=O)C[C@@H]3C2)ccc2c1CNC2,0.845,-9.612
sample193,C[C@H]1Cc2ccccc2[C@@H]1Nc1cncc2c1CCN2C1C2[C@H]3C4C5[C@H]2[C@@H]5C1[C@@H]43,0.865,-9.869
sample194,NC(=O)c1ccc(OC23C4C5C2C2C3C4C52Nc2ccc3c(c2)CCN3)c(F)c1,0.735,-10.162
sample195,Cc1ccc2c(c1)CN(C1[C@@H]3[C@H]4C[C@H]5[C@H]1[C@H]1[C@H]3C[C@@H]4[C@H]51)CC2,0.765,-8.999
sample196,Cc1nc(N2CC(=O)NC[C@@H]2C)c(N2CC3(CC3)c3cccc(F)c32)[nH]1,0.868,-8.731
sample197,CC(N[C@H]1c2ccccc2C[C@H]1O)c1ccc2c(c1)CN(C1C3[C@H]4C5C6[C@H]3[C@@H]6C1[C@@H]54)C2,0.807,-10.397
sample198,Cc1cc(OC23C4C5C2C2C3C4C52Nc2ccc3nn[nH]c3c2)cc2c1C(=O)OC2,0.657,-10.076
sample199,O=C(O)C1(N(C2=N[C@H]3CN2Cc2ccccc23)C2C[C@H]3C=C[C@@H](C2)O3)CCC[C@H]2CC[C@H]21,0.736,-9.480
sample200,O=C(N[C@@H]1CCc2cccc(Oc3ccc([C@@H]4CN4)cc3)c21)[C@H]1[C@H]2[C@H]3C[C@@H]1C(=O)[C@H]32,0.755,-9.802
sample201,O=C([C@@H]1[C@H]2C=C[C@@H](C2)N1C(=O)[C@@]12C[C@@H]1c1ccccc1CN2)N1Cc2ccc(F)cc2C1,0.747,-10.016
sample202,Cc1cnc(N(C[C@@H]2CCC(=O)N2)C2C[C@H]3C=C[C@@H](C2)C3)c(C#N)c1,0.858,-8.522
sample203,Cc1cccc2c1OC[C@@H]2NC(=O)C12CC(CN1C(=O)Cc1cc(F)cc(F)c1)C2,0.840,-9.554
sample204,Cc1cc(Br)cc(C(=O)N2C[C@H]3C(C(=O)Nc4ccc5c(c4)C[C@H](C)O5)[C@@H]3C2)c1,0.760,-9.360
sample205,O=C([C@@H]1[C@H]2C[C@H]3[C@@H]([C@H]2Cl)[C@H]31)N1C[C@H]2C(C(=O)N3CC[C@@H]3c3ccccc3F)[C@@H]2C1,0.713,-9.144
sample206,Cc1ccc(C2CC(N3CCCC(N4Cc5cccc(C(=O)O)c5C4)[C@H](C)C3)C2)cc1,0.754,-9.494
sample207,O=C([C@@H]1[C@H]2C[C@H]3[C@@H]([C@H]2Cl)[C@H]31)N1CC[C@@H](OCc2noc3ccccc23)[C@@H]2CCCC[C@H]21,0.651,-9.473
sample208,Cc1c(N(C2[C@@H]3[C@@H]4C[C@H]5[C@H]2[C@H]2[C@H]3C[C@H]4[C@H]52)C23C4C5C2C2C3C4C52Cl)ccc2c1CNC2,0.731,-9.959
sample209,N#Cc1cc(C=C2C(=O)C(=CC34C5C6C7C5C3C7C64)[C@H]3CCCC[C@H]23)ccc1O,0.776,-9.753
sample210,O=C(N[C@@H]1[C@@H]2Cc3cc(F)ccc3[C@@H]21)[C@H]1[C@H]2[C@H]3C[C@@H]1C(N[C@@H]1[C@@H]4Cc5cc(F)ccc5[C@@H]41)[C@H]32,0.758,-10.547
sample211,NC(=O)[C@@H]1[C@H]2CC(C(Oc3ccc4c(c3)CNC4)C34C5C6C7C5C3C7C64)C(=O)[C@@H]21,0.798,-9.843
sample212,Cc1cc(F)cc(NC(C)c2ccc3c(c2)CN(C(=O)C2(C)CC2)CC3)c1,0.826,-9.140
sample213,c1cc2c(cc1N(c1ccc3c(n1)COC3)C13CCC(CC1)C3)NCC2,0.884,-9.330
sample214,CCc1ccccc1-c1noc([C@H]2C[C@@]23CCN(C(=O)C24CCC(C#N)(C2)C4)C3)n1,0.769,-9.449
sample215,O=C(N[C@@H]1Cc2ccc(C(=O)N3CCC[C@]4(C[C@@H](O)CCO4)C3)cc2C1)c1ccc2c(c1)CNC2,0.634,-9.971
sample216,O=C(N[C@@H]1CCc2c(N[C@@H]3[C@@H]4Cc5cc(F)ccc5[C@@H]43)cccc21)[C@@H]1N[C@H]2CC[C@@H]1C2,0.709,-9.915
sample217,O=C1C[C@H]2C[C@H]3C(=Cc4cccc5c4COC5)C(NC4[C@H]5[C@H]4[C@@H]4C=C[C@@H]5C4)[C@@H]4[C@H]1[C@@H]2[C@@H]43,0.765,-10.118
sample218,O=C(N[C@H]1C[C@H]1[C@H]1CCCO1)c1ccc2c(c1)C[C@H](NC(=O)N1CCC3(CC1)CNC3=O)C2,0.601,-9.515
sample219,O=C(N[C@@H]1Cc2ccc(C(=O)N3C[C@@H]4[C@@H](C3)[C@H]3C=C[C@H]4CC3)cc2C1)[C@@H]1NCc2ccccc21,0.701,-10.137
sample220,N#Cc1cccc(N2CCC(=O)[C@H]2c2ccccc2)c1NC(=O)[C@]12C[C@H]1CCN2,0.844,-9.131
sample221,O=C1CC(N[C@@H](CNC2=NO[C@H]3CNC[C@H]23)c2ccc(F)cc2)O[C@@H](C2CC2)C1,0.668,-9.010
sample222,Cc1cnc(N2CCc3cc(F)ccc32)nc1N1CCO[C@@H]2CN(C)C[C@H]21,0.808,-8.474
sample223,C[C@@H]1CCC[C@H](N(C(=O)C2(C)CC(O)C2)c2cccc(F)c2N)C1,0.832,-8.218
sample224,O=C(N[C@@H]1[C@@H]2Cc3cc(F)ccc3[C@@H]21)[C@H]1[C@H]2[C@H]3C[C@@H]1C(N[C@H]1Cc4ccccc4C1=O)[C@H]32,0.788,-10.304
sample225,O=C(Nc1ccc2c(c1)CC2)C1CCNCC1N[C@H]1C[C@@H]1c1ccccc1Cl,0.726,-9.296
sample226,O=C(N[C@@H]1[C@@H]2Cc3cc(F)ccc3[C@@H]21)[C@H]1[C@H]2[C@H]3C[C@@H]1C(N[C@H]1Cc4ccccc4C1=O)[C@H]32,0.788,-10.304
sample227,O=C1CC[C@H]2CC[C@H]1N2c1ccc2c(c1)CN(C1Cc3ccccc3C1)CC2,0.798,-9.627
sample228,N#Cc1ccc2c(c1)CCCN2C1C[C@H]2CN(c3cccc4c3NC(=O)C4)C[C@@H]2C1,0.838,-9.738
sample229,Cc1ccc(C#N)cc1C=C1C(N[C@@H]2[C@@H]3Cc4cc(F)ccc4[C@@H]32)[C@H]2CC[C@H]1C21CC1,0.725,-10.164
sample230,O=C(Nc1ccc2c(c1)OCC2)[C@@]12C[C@H]1CN(C1C3[C@H]4C5C6[C@H](C1[C@H]54)[C@@H]63)C2,0.899,-9.574
sample231,O=C(c1ccc2c(c1)C[C@H](Nc1cc3c(nn1)CNCC3)C2)N1[C@@H]2CC[C@@H]1CC(F)(F)C2,0.769,-9.864
sample232,O=C(N[C@@H]1[C@@H]2Cc3cc(F)ccc3[C@@H]21)C1[C@@H]2CN(C3C4[C@@H]5C6C7[C@@H]5C3(Br)[C@@H]7[C@@H]64)C[C@@H]12,0.694,-9.888
sample233,N#CC(C(Oc1ccc2c(c1)C(=O)NCC2)C12C3C4C5C3C1C5C42)[C@@H]1[C@@H]2[C@@H]3C[C@@H]1C(=O)[C@H]32,0.787,-9.982
sample234,C[C@@H]1c2ccccc2CN1C(=O)C1(N2C(=O)Cc3ccccc3[C@@H]2C)[C@@H]2[C@H]3C[C@H]1[C@H](CC#N)[C@H]32,0.695,-10.075
sample235,Cc1ccc2c(c1)[C@@H](Oc1ccc(C3(N[C@@H]4C[C@@H]5CC[C@@]4(C(=O)O)C5)COC3)c(F)c1)CC2,0.669,-9.857
sample236,N[C@H]1Cc2ccc(N3C[C@H]4C(C(=O)N[C@@H]5[C@@H]6Cc7cc(F)ccc7[C@@H]65)[C@@H]4C3)cc2C1,0.828,-10.063
sample237,O=C(c1ccc2c(c1)CNC2)N(CC12C3C4C5C3C1C5C42)C12C3C4C5C3C1C5C42,0.869,-10.089
sample238,O=C(N[C@H]1C[C@H]1c1cccc(Nc2onc3c2CCCC3)c1)[C@H]1[C@H]2[C@H]3C[C@@H]1C(=O)[C@H]32,0.800,-9.525
sample239,C[C@H]1[C@@H]2CNC[C@H](C2)CN1Cc1cc(F)ccc1N1Cc2ccc(C(=O)O)cc2C1,0.810,-9.120
sample240,O=C(O)c1ccc2c(c1)CCN(C(=O)[C@H]1[C@@H]3C[C@H]3CCN1c1ccc3c(c1)[C@@H]1O[C@H]1C3)C2,0.758,-9.888
sample241,O=C([C@H]1C[C@@H](c2ccccc2)CN1C(=O)C1[C@H]2CNC[C@@H]12)N1CCc2ccc(I)cc21,0.625,-9.588
sample242,Cc1ccc2c(c1)N(C(=O)[C@H]1CCc3ccc(F)cc3N1C1C3[C@H]4C5C6[C@H](C1[C@H]54)[C@@H]63)CC2,0.718,-10.428
sample243,O=C(C=C1CN(C(=O)c2ccc3c(c2)CNC3)C1)N[C@@H]1[C@@H]2Cc3cc(F)ccc3[C@@H]21,0.773,-10.230
sample244,Cc1c(F)cccc1C(=O)N1[C@H]2CC[C@@H]1[C@@H](Oc1cccc3nc[nH]c13)C2,0.767,-9.057
sample245,O=C([C@@H]1[C@@H]2CN(c3ccc4c(c3)[C@@H]3O[C@H]3C4)C[C@@H]21)N1[C@@H]2CC[C@@H]1c1ccccc12,0.740,-9.802
sample246,O=C1c2cccc(F)c2O[C@H]1N(C1C2[C@H]3C4C5C6C4[C@H]3C1[C@H]6[C@H]52)[C@@H]1CCc2cncn2C1,0.753,-9.949
sample247,O=C1CCN(C(=O)[C@H]2[C@H]3[C@H]4C[C@@H]2C(=O)[C@H]43)c2nc(NC34C5C6C3C3C4C5C63F)ccc21,0.810,-9.836
sample248,OCc1ccc2oc(C3CC3)nc2c1,0.787,-6.724
sample249,O=C(c1ccc2c(c1)C[C@H](NC1C3[C@H]4C5C6C7C5[C@H]4C1[C@H]7[C@H]63)C2)N1CCc2nccnc2C1,0.803,-10.256
sample250,C[C@H]1CN(C(=O)c2cccc3c2CN(C(=O)[C@@H]2C[C@@H]4C[C@H]2[C@H](O)C4)C3)c2ccccc2N1,0.765,-9.694
sample251,COC[C@@H]1CN(C(=O)[C@H](C)C23CC(C2)C3)C[C@@H]1C,0.766,-6.964
sample252,C[C@H](C(=O)N(C)[C@@H]1CCc2ccccc21)N(C(=O)[C@@H]1C[C@H]2CC[C@H]1[C@@H]2O)[C@H]1CCN(C)[C@@H](C)C1,0.722,-8.984
sample253,Cc1[nH]c(C#N)cc1N1CC=C(C(=O)NCc2ccncc2)CC1,0.902,-8.133
sample254,O=C(N(c1cc(F)c2c(c1)CNCC2)[C@@H]1C[C@H]2C=C[C@@H]1C2)[C@@]12CCNC[C@@H]1C2,0.792,-9.429
sample255,O=C(C1[C@@H]2CN(c3ccc4c(c3)NCC4)C[C@@H]12)N1Cc2ccc(F)cc2C1,0.891,-9.544
