,SMILES,QED,Proxy
sample186,CC(=O)c1nn(C(CCl)(C(=O)O)c2ccncc2OC[C@H]2Cc3ccccc3N2)cc1C,0.397,-8.871
sample187,CC(NC(=O)Nc1ccc(Sc2cc(CO)ccc2CN)c(F)c1F)c1cccc(F)c1,0.395,-9.498
sample188,NC(=S)c1cc(OCc2cc(C(=O)O)ccc2Cl)cc(Oc2cc3c(cc2F)OCO3)c1,0.465,-9.015
sample189,Cc1cc(-c2nc3cc(C(=O)Nc4cccc(F)c4F)c(F)cc3o2)ncn1,0.571,-9.426
sample190,C=C(C)CN(C(=O)N[C@H](CC)[C@H](OC(=O)c1cccc(C)c1NC)c1ccccc1F)c1nccc(C(F)(F)F)n1,0.164,-9.260
sample191,Cc1cc(NC(=O)Nc2cc(C)c(C)cc2C)cc(NC2(Cc3ccccc3F)CC2)n1,0.429,-9.566
sample192,CC[C@@H](C)N(C(C)c1occc1C)[C@H]1CCCN(c2ncnc3c2CCCCC3)C1,0.590,-8.544
sample193,Cc1cc(C)c(Sc2c[nH]nc2CNC(C)C)c(NC(=O)Nc2cc(C)c(F)cc2N)c1,0.308,-9.089
sample194,Cn1cnc(CN(CCOc2ccc(NC(N)=O)cn2)CCOc2cccnc2NN)c1,0.237,-8.162
sample195,Cc1n[nH]c(C)c1C[C@@H](C)C(=O)N(c1occc1C(=O)Cl)[C@H]1C[C@@](CO)(c2ccccc2)C1,0.479,-9.010
sample196,CS(=O)(=O)[C@H]1C[C@@H]1c1ccc(S(=O)(=O)c2cc(NC3C=CN[C@@H]4C(=O)C=CN[C@H]34)ccc2C=O)cc1,0.458,-9.679
sample197,CNc1cc2c(cc1Sc1cccc3nc(NC(=O)N[C@@H](C)c4cccc5nn(C)cc45)cn13)OCCO2,0.282,-9.363
sample198,CCOC(=O)c1ccc(S(=O)(=O)c2cc(F)c(Nc3cccc(CC(=O)O)c3)cc2C)c(O)c1,0.403,-9.341
sample199,O=C(CN=c1nc(Cl)nc[nH]1)N(c1ccc2cnsc2c1)c1ccnc2cn[nH]c12,0.444,-8.814
sample200,O=Cc1cc2ncc(Nc3cc4cc(Nc5cc(C(=O)O)c6ccccc6c5)ccc4cn3)cc2[nH]1,0.211,-10.318
sample201,CC(=O)c1cc(F)c(Oc2nc3ccccc3n2C)cc1NC(=O)NCc1c(F)ccc2[nH]ccc12,0.268,-9.702
sample202,C[C@@H]1C[C@H](C)N(CCCNc2ccc(CCNc3cc(Cl)ccn3)cc2)C1,0.600,-8.548
sample203,CN(C)Cc1cc(Cl)ccc1NC(=O)c1ccc(N)c(Sc2cncc(Cl)c2)c1,0.493,-8.657
sample204,Nc1ccc(NC(=O)CCc2cccs2)cc1NCc1cc(C(=O)O)ccc1F,0.411,-8.648
sample205,C#C[C@H](NC(=O)Nc1cc(NC(=O)[C@H](N)C2CCC(F)(F)CC2)ccc1C=O)c1cccnc1,0.365,-8.858
sample206,COc1cc(C(=O)O)c(Nc2cccc(C)c2C=O)cc1Nc1cc(Cl)nn1C,0.492,-8.684
sample207,Cc1nnc(Sc2cc(C(=O)n3c(=O)[nH]c4cc(F)c(F)cc4c3=O)ccc2Br)c2cccnc12,0.355,-10.088
sample208,C[C@H](NC(=O)c1cc[nH]n1)c1nc(-c2c[nH]c(C(=O)n3c(=O)[nH]c4nonc4c3=O)c2)no1,0.262,-9.178
sample209,N[C@H]1COc2cc(Sc3cc(Cl)c(C(=O)O)c(NC(=O)Nc4ccc5c(c4)CC5)c3)ccc21,0.392,-9.689
sample210,CC[C@H]([C@H](O)c1ccccc1F)N(C(=O)Nc1cccc(O)c1I)c1cccc2nc[nH]c12,0.232,-9.298
sample211,Cc1cc(C)c(C(N)=O)c(NC(=O)CCCNC(=O)C2CC[C@H](C)CC2N(CC(=O)O)Cc2cccc(F)c2F)n1,0.284,-9.041
sample212,Cc1nc2cc(Sc3cc(C)c(COc4ncnc5c(F)c[nH]c45)c(C)c3)cnc2[nH]1,0.403,-9.526
sample213,Nc1ccnc(N(Cc2ccc(OCc3cc4c[nH]nc4cc3F)nc2)C[C@@H](O)CO)c1C(=O)O,0.224,-8.720
sample214,C[C@@]1(N)CCCC[C@@H]1C(=O)N(Cc1cc(F)c(O)c(F)c1)c1ncc2cccnc2n1,0.661,-9.328
sample215,COC(=O)c1cc(N)c(S(=O)(=O)c2ccncc2CNc2cc(C)cc(C)c2)s1,0.574,-8.823
sample216,Cc1ccc2nc(CN(C)C(=O)Nc3cc(C(F)(F)F)c(F)cc3Oc3ccc(-c4nnc(O)o4)cc3)[nH]c2c1,0.211,-9.933
sample217,CCOc1ccccc1N(C)C(=O)Nc1c(C)nc(Sc2ccc(O)c(F)c2)c(C(N)=O)c1C,0.441,-9.072
sample218,CCOC(=O)Cc1ncccc1-c1nc(C(C#N)=Cc2ccc(Sc3ccc4c(c3F)CCNC4)o2)no1,0.249,-9.536
sample219,Cn1c([C@H]2CNC[C@@H]2N)nc2c(Nc3c[nH]c4ncccc34)nc(Cl)cc21,0.405,-8.789
sample220,O=C(Nc1ccc2c(c1)CCC2(F)F)c1c(Br)cccc1N[C@H]1Oc2c(F)cccc2C1=O,0.453,-9.935
sample221,O=c1ccc2cc(Oc3nnc(Sc4ccccc4O)c(Cl)n3)ccc2[nH]1,0.535,-9.105
sample222,O=C(Nc1c(F)ccc2cccnc12)N[C@H](C(=O)Nc1cc(C(=O)O)c2ccccc2c1)[C@H](O)c1ccco1,0.205,-9.752
sample223,COc1cccc(Oc2nn(C)cc2NC(=O)C(=O)N(c2ccc(C)c(-c3c[nH]nc3C)c2)c2ncnc3c(C=O)c[nH]c23)c1,0.165,-9.008
sample224,C[C@H](OC(=O)c1nnn(C)n1)c1nc(-c2c(N(C)C)ccnc2Oc2ccc(NC(=O)C(F)F)nc2)no1,0.311,-8.750
sample225,Cc1ccc(C=O)cc1-c1ccc([C@H](C)NC(=O)Nc2cc3ccccc3nc2C(=O)O)nc1,0.353,-9.557
sample226,O=C(Nc1ccc2cccnc2c1O)Nc1c(CO)cccc1Sc1cccc(F)c1O,0.271,-9.236
sample227,COc1cnc(CN(C(=O)N[C@H](C)Cn2cc(COCCO)nn2)c2cc(F)cc3[nH]ccc23)c(OC)n1,0.234,-8.427
sample228,Nc1cc(C(=O)Nc2ccc(C3CC3)cc2F)c(NCCc2c[nH]c3cccnc23)cc1F,0.293,-9.775
sample229,N#Cc1ccc(F)c(Oc2ccc(C3(NC(=O)Nc4ccc5c(c4)CC[C@@H]5N)CC3)cc2)c1O,0.431,-9.909
sample230,CCCn1cc(Sc2cc(NC(=O)Nc3cc(C(N)=O)ccc3Br)c(O)cn2)ccc1=O,0.373,-8.836
sample231,CCc1cc(Oc2ccc(C3(Nc4ccc5cccnc5n4)CC3)cn2)ccc1C(=O)O,0.420,-9.541
sample232,C[C@H](NN)c1ccc(F)cc1Oc1cc(N[C@@H]2CCc3ccc(Cl)cc32)c(CC#N)cn1,0.330,-9.469
sample233,O=C(OCc1ccc2cc[nH]c2c1)c1cc(Nc2c(O)cccc2I)cs1,0.192,-8.627
sample234,CCS(=O)(=O)N(C(=O)C(=O)N(c1cn(C)nc1C)[C@@H](C)CN1CCNC[C@H]1CO)c1nc[nH]n1,0.354,-7.793
sample235,C[C@H](CN=c1[nH]cnc(NC(=O)N[C@@H](C)COc2cccc(Br)c2)c1Cl)c1nc2cc(Br)ncc2o1,0.221,-8.926
sample236,Cn1c([C@@H]2CC3=CC(=O)CC[C@@H]3C2)nc2cc(Sc3nccn4cncc34)ccc21,0.491,-9.096
sample237,CCN(Cc1c(O)cccc1Sc1cc(C(=O)NCC#N)c[nH]1)c1cc(=NC)[nH]cn1,0.400,-8.364
sample238,Cc1ncnc(C)c1C(=O)Nc1cc(=O)nc(C(=O)Nc2cc(C(=O)O)c3ccccc3c2)[nH]1,0.354,-9.620
sample239,Cc1ccnc([C@@H](C)NC(=O)C(=O)Nc2nc(Br)ccc2C(=O)NCc2ccccc2F)n1,0.343,-8.995
sample240,Cc1cccc(C#N)c1Nc1c(NC(=O)NCc2c(F)ccc3[nH]ccc23)ccc2c[nH]nc12,0.244,-9.731
sample241,Cc1ccccc1-c1nc(CNC(=O)C(=O)N(CCCc2nc[nH]n2)C[C@@H](C#N)c2ccncc2)co1,0.316,-8.812
sample242,C=C(CNC(=O)[C@H](C)NC(=O)NCCc1ccc2c[nH]nc2c1)OC[C@H](CC)NCc1nc[nH]n1,0.187,-8.383
sample243,Cn1cnnc1CN(C(=O)C(=O)Nc1cc(Br)cnc1F)c1ccnc2c1CNCC2,0.420,-8.622
sample244,Nc1cc2cc(Sc3ccc4oc(-c5ccc(-c6ncccn6)cc5)nc4c3)ccc2cn1,0.342,-10.282
sample245,O=C(Nc1c(CO)cccc1Sc1cc(Br)ncc1C(=O)O)c1ccc(C(=O)O)c(C(=O)O)c1,0.261,-8.626
sample246,Cc1ncc(C(=O)N2CCC[C@@H](c3noc(-c4cc(NC(=O)c5cc6ncc(F)cc6[nH]5)cc5ccccc45)n3)C2)[nH]1,0.261,-9.594
sample247,Cc1cc(Sc2cc(C(N)=O)ccc2Sc2ccnc(C)c2F)c(O)c(C(=O)O)c1,0.507,-9.076
sample248,Cc1nc(Br)ccc1[C@H](C)NC(C)c1nc(Oc2ccc(F)c(N)c2)ccc1F,0.367,-9.079
sample249,O=Cc1n[nH]cc1Sc1cc(NC(=O)Nc2ccc3cnnc(O)c3c2)cc(F)c1F,0.344,-9.302
sample250,CO[C@H](CNC(=O)N[C@H]1COc2cc(Cl)ccc21)c1cccc(Oc2cc3ccccc3o2)c1,0.340,-9.573
sample251,Cc1ccc(NC(=O)N(C(C=O)c2cccc(F)c2)[C@@H](CO)c2cc(Br)cs2)cc1C(=O)O,0.346,-8.609
sample252,CCN(C(=O)C(=O)NCc1ccc(NCCc2nsc3ccccc23)cc1O)[C@H](C)c1cnn(C)c1,0.299,-8.935
sample253,O=Cc1c(F)cc(NC(=O)NCc2c(F)ccc3[nH]ccc23)cc1S(=O)(=O)c1ccc(O)nc1,0.307,-9.368
sample254,NC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)NCc1nncn1C1CC1,0.266,-8.685
sample255,O=C(Nc1cc(-c2ccncc2)sc1-c1nc2c(Cl)ccc(Cl)c2o1)Nc1ccc(F)c2cn[nH]c12,0.214,-9.724
