Unnamed: 0,SMILES,DS,Method,Valid,In_Top100,QED,Veber,Lipinski,CP,MB,SA,Ghose,1-EI,KI_Tanimoto_Similarity,KI_ChemNet_Distance
727,CC=CC[C@@H](N)CCC,-4.707,DecompDiff(D),1,False,0.5747795392962232,2.0,5.0,0.006081495899707,0.8900396825396824,0.743763854565095,2.0,0.5974667547325667,0.0666666666666666,7.2926207
728,CCC[C@H](CC)C(CN)CN,-4.701,DecompDiff(D),1,False,0.6127461341230016,2.0,5.0,0.237871453166008,0.7847063492063491,0.7418865946004557,2.0,0.1777202113374282,0.0824742268041237,7.2926207
729,C[C@@H]1N[C@H]2C[C@H](C(=N)N)N[C@@H]12,-4.677,DecompDiff(D),1,False,0.2893733698163315,2.0,5.0,0.9651497602462769,0.7412582972582973,0.5216107311973306,1.0,0.6667296023701302,0.0666666666666666,7.2926207
730,C[C@H](CN)[C@H](C(=N)N)[C@H](CO)NC(N)(N)N,-4.626,DecompDiff(D),1,False,0.1275355064621785,1.0,3.0,0.9933928847312928,0.8153571428571427,0.5762717092014389,2.0,0.6654962754184623,0.0975609756097561,7.2926207
731,C[C@@H](N)[C@H](NCC(=N)N)[C@@H](N)[C@H](N)CN,-4.619,DecompDiff(D),1,False,0.1754462519008588,1.0,3.0,0.9953917264938354,0.836595238095238,0.571385280329516,2.0,0.5585086753367088,0.0853658536585365,7.2926207
732,C[C@H](N)[C@H](CN)CC(N)=CC=N,-4.608,DecompDiff(D),1,False,0.4292408545039438,2.0,5.0,0.9881700277328492,0.8174206349206348,0.578841657187502,3.0,0.376400882852131,0.075,7.2926207
733,CC1N[C@H](C)C(C(=N)N)[C@@H]1N,-4.599,DecompDiff(D),1,False,0.2972704223635982,2.0,5.0,0.9697901010513306,0.809524531024531,0.5641034784500778,1.0,0.1513893636086686,0.0595238095238095,7.2926207
734,CCC[C@@H](NN)[C@@](N)(CN)NCC(C)=N,-4.594,DecompDiff(D),1,False,0.1323298704927111,2.0,4.0,0.9953917264938354,0.7541984126984127,0.5831995590517667,2.0,0.8962675655619676,0.079646017699115,7.2926207
735,N=C(N)CC(=N)[C@H](CF)CC(=N)N,-4.586,DecompDiff(D),1,False,0.301815024867646,2.0,5.0,0.996086359024048,0.8458333333333333,0.6033064309302794,3.0,0.5979554250818588,0.0597014925373134,7.2926207
736,CCN[C@@H](C(C)C)[C@H](N)CN,-4.558,DecompDiff(D),1,False,0.5249627270530548,2.0,5.0,0.98820298910141,0.808626984126984,0.6915994399295172,2.0,0.479350720193034,0.081081081081081,7.2926207
737,C[C@H](CO)[C@@H](CCO)[C@@H](C)N,-4.538,DecompDiff(D),1,False,0.5298269062526365,2.0,5.0,0.98820298910141,0.8720555555555555,0.6720555683634052,3.0,0.4217936120983724,0.0821917808219178,7.2926207
738,CC=CC=C(N)CF,-4.529,DecompDiff(D),1,False,0.5403270524603964,2.0,5.0,0.0070036360993981,0.8834047619047619,0.6631632990736781,1.0,0.0700025081326615,0.054054054054054,7.2926207
739,CC[C@@H]([C@H](N)CN)[C@@H](C)N,-4.528,DecompDiff(D),1,False,0.5055361655939266,2.0,5.0,0.98820298910141,0.8414444444444443,0.6562004990539744,2.0,0.6372098426635748,0.0714285714285714,7.2926207
740,C[C@H](N)[C@H](C)CCCN,-4.488,DecompDiff(D),1,False,0.5885339334632784,2.0,5.0,0.1695656478404998,0.8602142857142856,0.7473828414662277,2.0,0.3043135681868485,0.0704225352112676,7.2926207
741,CNC(=N)C[C@H](C=N)[C@H](N)CCN,-4.432,DecompDiff(D),1,False,0.2842746594393641,2.0,5.0,0.9929947257041932,0.7939126984126982,0.5655288644061502,2.0,0.8287954536996626,0.072072072072072,7.2926207
742,CCC(C#N)=CCN,-4.405,DecompDiff(D),1,False,0.5344664822129408,2.0,5.0,0.0054701901972293,0.7902936507936507,0.7010468155571945,1.0,0.0133653920208258,0.064516129032258,7.2926207
743,CNc1cc(C=N)oc1F,-4.392,DecompDiff(D),1,False,0.6138665449100277,2.0,5.0,0.0139730107039213,0.8694133089133089,0.6607187883181054,1.0,0.056271332083165,0.0632911392405063,7.2926207
744,CN[C@H]1[C@H](C)CN[C@@H]1N,-4.384,DecompDiff(D),1,False,0.4297985187521512,2.0,5.0,0.9119263291358948,0.7607438672438672,0.596331675744995,0.0,0.1945907731094748,0.0853658536585365,7.2926207
745,CC(=N)C[C@H](C)CCN,-4.367,DecompDiff(D),1,False,0.552319848387683,2.0,5.0,0.3887591660022735,0.8752142857142856,0.7159386873410146,2.0,0.256842398742221,0.0821917808219178,7.2926207
746,NCc1coc(N)c1NN,-4.345,DecompDiff(D),1,False,0.3322561500750165,2.0,5.0,0.9895479679107666,0.8424529914529915,0.7226407256400428,1.0,0.4601365656267611,0.0746268656716417,7.2926207
747,CC(C)C(=N)CC=N,-4.33,DecompDiff(D),1,False,0.5219728692728657,2.0,5.0,0.0023870128206908,0.8265555555555555,0.6482355701359492,1.0,0.1466311912992565,0.0571428571428571,7.2926207
748,CCC[C@H](CC)CN,-4.325,DecompDiff(D),1,False,0.5934062427577447,2.0,5.0,0.0066911773756146,0.8753412698412697,0.8023711385685967,1.0,0.0440294980693047,0.0736842105263157,7.2926207
749,CCCC(CCN)=NC=N,-4.313,DecompDiff(D),1,False,0.4380582801785569,2.0,5.0,0.7991040349006653,0.842706349206349,0.6878031188024358,2.0,0.416492315870003,0.0588235294117647,7.2926207
750,CC1N[C@@H](C)C[C@H]1C,-4.295,DecompDiff(D),1,False,0.5003378643844952,2.0,5.0,0.0097697731107473,0.8030735930735932,0.6555342894188266,1.0,0.5720461150505258,0.0789473684210526,7.2926207
751,CC[C@H](C)[C@@H](O)C(=N)CN,-4.237,DecompDiff(D),1,False,0.4988444986826175,2.0,5.0,0.98820298910141,0.8094523809523809,0.6653233816090975,2.0,0.6477824023838239,0.0666666666666666,7.2926207
752,N[C@@H]1[C@@H](N)[C@@H](N)NC[C@@H]1N,-4.223,DecompDiff(D),1,False,0.2468134311538308,2.0,4.0,0.986580491065979,0.805489898989899,0.534571266283504,0.0,0.0768840987509174,0.0481927710843373,7.2926207
753,CNC(=N)C(CC(=N)N)C(=N)N,-4.223,DecompDiff(D),1,False,0.2398401622474904,2.0,4.0,0.99467271566391,0.8381507936507936,0.6095220493995424,2.0,0.6881156972459781,0.0657894736842105,7.2926207
754,N=CC[C@H](CCCN)C(=N)C=N,-4.212,DecompDiff(D),1,False,0.4197561531301689,2.0,5.0,0.8255172967910767,0.8964841269841268,0.5841805109380037,3.0,0.4414232714789372,0.0714285714285714,7.2926207
755,C[C@@H](CC(=N)N)C(=N)N,-4.211,DecompDiff(D),1,False,0.3145525337674065,2.0,5.0,0.9627952575683594,0.8367857142857141,0.6876000433762837,1.0,0.4324450818678452,0.072463768115942,7.2926207
756,CC(=N)[C@H](N[C@@H](C)N)C(N)N,-4.206,DecompDiff(D),1,False,0.2543971938922753,2.0,5.0,0.9944188594818116,0.8118650793650793,0.6033493992294765,1.0,0.3074486237945636,0.1,7.2926207
757,C[C@H](CN)CC(=N)CC=N,-4.154,DecompDiff(D),1,False,0.4913973122740839,2.0,5.0,0.6779579520225525,0.8350873015873015,0.6025715043040544,2.0,0.4294320802726014,0.0779220779220779,7.2926207
758,NC[C@@H](N)C1CCCN1,-4.149,DecompDiff(D),1,False,0.4490203747973899,2.0,5.0,0.9721878170967102,0.8309978354978352,0.6693114300949901,0.0,0.2647020582087771,0.0845070422535211,7.2926207
759,CN[C@@H](C)[C@@H](N)[C@@H](N)C#[N+]N,-4.137,DecompDiff(D),1,False,0.295459844776651,2.0,5.0,0.9913596510887146,0.7977777777777776,0.5139269969348338,1.0,0.1468654775720633,0.1081081081081081,7.2926207
760,CCC=C(N)OCCN,-4.117,DecompDiff(D),1,False,0.5332195354502307,2.0,5.0,0.975513219833374,0.8333015873015871,0.7297941103082715,1.0,0.2169770842092584,0.0769230769230769,7.2926207
761,CCC1(N)C[C@H](N)CO1,-4.112,DecompDiff(D),1,False,0.5164086736726209,2.0,5.0,0.9695396423339844,0.8218571428571428,0.58603443009499,1.0,0.7742978769307028,0.0465116279069767,7.2926207
762,CC(=N)[C@@H](N)[C@H](CF)C(=N)N,-4.074,DecompDiff(D),1,False,0.3400945619167101,2.0,5.0,0.986689567565918,0.8644523809523809,0.5978679177479952,3.0,0.715582253793135,0.0675675675675675,7.2926207
763,CC1(C)CC(=N)C1=N,-4.04,DecompDiff(D),1,False,0.4739586032386991,2.0,5.0,0.0025338819250464,0.779595238095238,0.6546894162897954,1.0,0.5883997873731461,0.0384615384615384,7.2926207
764,CC1NC[C@H](C)C1F,-4.038,DecompDiff(D),1,False,0.4978623571528195,2.0,5.0,0.0105858547613024,0.8463946608946609,0.6096573663419036,1.0,0.0378189204027002,0.12,7.2926207
765,CC(C)[C@H](C)N,-4.03,DecompDiff(D),1,False,0.5067851934466806,2.0,5.0,0.0014000114751979,0.8530476190476189,0.8483171060843309,1.0,0.0321777903362061,0.0847457627118644,7.2926207
766,C[C@H](N)[C@@H](CC=N)C(=N)N,-4.025,DecompDiff(D),1,False,0.3259455501587516,2.0,5.0,0.9814359545707704,0.8392936507936507,0.5780261508398667,2.0,0.6657834797735315,0.0821917808219178,7.2926207
767,CCCC[C@@H](N)CO,-3.97,DecompDiff(D),1,False,0.562812163319566,2.0,5.0,0.780271053314209,0.9283968253968252,0.8125704059678641,1.0,0.6834644447309648,0.0694444444444444,7.2926207
768,N=CCCC(CN)CCN,-3.966,DecompDiff(D),1,False,0.4688522358536923,2.0,5.0,0.990429699420929,0.864769841269841,0.676764885851282,2.0,0.0982391075509482,0.048076923076923,7.2926207
769,CNC[C@H](C)N[C@H](C)N,-3.955,DecompDiff(D),1,False,0.4503134723664583,2.0,5.0,0.9279606342315674,0.8277380952380949,0.6776116040080336,1.0,0.3068132533043803,0.0845070422535211,7.2926207
770,CCCN[C@H](CC)CN,-3.951,DecompDiff(D),1,False,0.5753260605022763,2.0,5.0,0.2976052761077881,0.8220238095238094,0.8022459058471461,2.0,0.603813791209219,0.0808080808080808,7.2926207
771,CC[C@H](CN)CCN,-3.926,DecompDiff(D),1,False,0.55548473377373,2.0,5.0,0.6788951754570007,0.8691746031746032,0.7734319444294024,1.0,0.1278587408670589,0.0625,7.2926207
772,CC[C@@H](C=N)C(=N)N,-3.917,DecompDiff(D),1,False,0.3635901766476293,2.0,5.0,0.5890166759490967,0.8240079365079365,0.606218647726106,1.0,0.2882561366302025,0.056338028169014,7.2926207
773,CC[C@@H](CN)CCN,-3.851,DecompDiff(D),1,False,0.55548473377373,2.0,5.0,0.6788951754570007,0.8691746031746032,0.7734319444294024,1.0,0.1278587408670589,0.0625,7.2926207
774,C=C(C)CCN,-3.795,DecompDiff(D),1,False,0.4954407902904492,2.0,5.0,0.0074150878936052,0.8260396825396825,0.792559511728888,1.0,0.0413911432203712,0.0727272727272727,7.2926207
775,N=C(N)C[C@H](CN)C(=N)N,-3.793,DecompDiff(D),1,False,0.2510308992887156,2.0,5.0,0.9869233965873718,0.8450714285714284,0.6683337291561252,1.0,0.4524411320825215,0.0666666666666666,7.2926207
776,CCC[C@@H](N)CNC,-3.775,DecompDiff(D),1,False,0.5553427708265434,2.0,5.0,0.780271053314209,0.8259761904761903,0.7784414682389263,1.0,0.6996973835860163,0.0707070707070707,7.2926207
777,CCN[C@@H](CN)[C@H](N)CN,-3.767,DecompDiff(D),1,False,0.3685625562935234,2.0,5.0,0.9879266619682312,0.8230317460317457,0.685294742555843,1.0,0.4474524964290909,0.0808080808080808,7.2926207
778,CC[C@@H](N)[C@H](CNC)NC,-3.743,DecompDiff(D),1,False,0.490079954087112,2.0,5.0,0.9483766555786132,0.7418571428571427,0.6993024348635354,1.0,0.7557028348621753,0.0675675675675675,7.2926207
779,CC(C)CCN,-3.728,DecompDiff(D),1,False,0.5337290563406336,2.0,5.0,0.0038088883738964,0.8572301587301585,0.8718579732673495,1.0,0.056077354897644,0.0625,7.2926207
780,CC[C@H](CN)CNC,-3.719,DecompDiff(D),1,False,0.5500347124112555,2.0,5.0,0.780271053314209,0.7467301587301586,0.7703227869202451,1.0,0.1919491661797032,0.0721649484536082,7.2926207
781,CC[C@H](CN)NC,-3.695,DecompDiff(D),1,False,0.5237700020172442,2.0,5.0,0.7404302954673767,0.8738095238095237,0.7689252431900455,1.0,0.5871754756742733,0.0744680851063829,7.2926207
782,CC[C@@H](N)[C@H](N)CN,-3.667,DecompDiff(D),1,False,0.4438714561961791,2.0,5.0,0.9729659557342528,0.8465873015873016,0.6972046078713858,0.0,0.5057318178370154,0.0714285714285714,7.2926207
783,C[C@H](N)C[C@@H](N)CN,-3.638,DecompDiff(D),1,False,0.4438714561961792,2.0,5.0,0.975651741027832,0.8254365079365077,0.6947330694098474,0.0,0.4986814672872709,0.0746268656716417,7.2926207
784,CCCC(=N)N,-3.553,DecompDiff(D),1,False,0.3773378201416096,2.0,5.0,0.1222749575972557,0.8503571428571428,0.8212631014724779,1.0,0.3873373801668137,0.0606060606060606,7.2926207
785,CC(=N)[C@@](N)(CN)C(=N)N,-3.534,DecompDiff(D),1,False,0.2466223926771373,2.0,5.0,0.9637410044670104,0.8419285714285714,0.6230306265920229,1.0,0.3952547444009482,0.1034482758620689,7.2926207
786,CC(=N)NC(C)(N)N,-3.516,DecompDiff(D),1,False,0.2045856906002461,2.0,5.0,0.9426623582839966,0.8038650793650792,0.6650587685165159,0.0,0.668693126468191,0.0588235294117647,7.2926207
787,CC[C@@H](N)CN,-3.456,DecompDiff(D),1,False,0.4858729568712993,2.0,5.0,0.5509445071220398,0.8845396825396824,0.7514502816267371,1.0,0.1822589602782651,0.0652173913043478,7.2926207
788,NCC(N)=CC=O,-3.44,DecompDiff(D),1,False,0.3447101685779011,2.0,5.0,0.9741793870925904,0.8605396825396825,0.6739213108990341,0.0,0.0585533579073543,0.0689655172413793,7.2926207
789,C[C@@](N)(CN)CC(=N)N,-3.384,DecompDiff(D),1,False,0.2905232876190327,2.0,5.0,0.9707930088043212,0.7877063492063491,0.6581559874322278,0.0,0.7451931748490633,0.1016949152542373,7.2926207
790,N=CN[C@H](CO)C(=N)N,-3.37,DecompDiff(D),1,False,0.235495081414557,2.0,5.0,0.9870882034301758,0.878690476190476,0.6103814967055631,0.0,0.3437764781845386,0.0634920634920634,7.2926207
791,CCC(C)=N,-3.368,DecompDiff(D),1,False,0.4521166661434767,2.0,5.0,0.00556869385764,0.8904761904761904,0.7978961471117049,1.0,0.0973578875201199,0.0439560439560439,7.2926207
792,CNC(=N)CCN,-3.309,DecompDiff(D),1,False,0.3251243171532046,2.0,5.0,0.9577835202217102,0.8469285714285713,0.701306780984504,0.0,0.672769991331474,0.0677966101694915,7.2926207
793,N=C(N)CC(=N)N,-3.29,DecompDiff(D),1,False,0.2708707951102875,2.0,5.0,0.9632528424263,0.8432936507936506,0.7114394104465454,0.0,0.3768737146446133,0.0576923076923076,7.2926207
794,N=C(N)CC(=N)N,-3.29,DecompDiff(D),1,False,0.2708707951102875,2.0,5.0,0.9632528424263,0.8432936507936506,0.7114394104465454,0.0,0.3768737146446133,0.0576923076923076,7.2926207
795,N=C(N)CC(=N)N,-3.29,DecompDiff(D),1,False,0.2708707951102875,2.0,5.0,0.9632528424263,0.8432936507936506,0.7114394104465454,0.0,0.3768737146446133,0.0576923076923076,7.2926207
796,NC[C@H](N)[C@@H](N)CN,-3.276,DecompDiff(D),1,False,0.3302058588879255,2.0,4.0,0.972342610359192,0.8469206349206346,0.656239223256001,0.0,0.2453823430440503,0.0576923076923076,7.2926207
797,C[C@@H](N)CCN,-3.271,DecompDiff(D),1,False,0.4858729568712993,2.0,5.0,0.5773440599441528,0.8588650793650793,0.7703856662421217,1.0,0.3161257804547895,0.078125,7.2926207
798,COCC(CN)CN,-3.249,DecompDiff(D),1,False,0.5060406286842393,2.0,5.0,0.9826008677482604,0.7761904761904761,0.7937852770956562,0.0,0.1163930270034466,0.0744680851063829,7.2926207
799,CNC[C@@H](C)N,-3.119,DecompDiff(D),1,False,0.4796779031100489,2.0,5.0,0.6964452862739563,0.8529761904761902,0.7698205380369935,0.0,0.3994705343162843,0.09375,7.2926207
800,C[C@@H](N)CNN,-3.094,DecompDiff(D),1,False,0.2938475496392687,2.0,5.0,0.975651741027832,0.8365158730158728,0.7058492559857115,0.0,0.2135386535186721,0.09375,7.2926207
801,N=C(N)CCN,-3.034,DecompDiff(D),1,False,0.3065931490499449,2.0,5.0,0.9506546258926392,0.8560714285714285,0.7730877168570933,0.0,0.3321478149347554,0.074074074074074,7.2926207
802,CNC(=N)NCN,-2.886,DecompDiff(D),1,False,0.187695192536572,2.0,5.0,0.9490346312522888,0.8454523809523807,0.6755512254289484,0.0,0.5561813147583371,0.0729166666666666,7.2926207
803,CNC[C@H](N)CN,-2.832,DecompDiff(D),1,False,0.4067661744729723,2.0,5.0,0.9782218933105468,0.774238095238095,0.7310739611387633,0.0,0.5381822817432026,0.0736842105263157,7.2926207
804,COCCCN,-2.817,DecompDiff(D),1,False,0.4931203923013464,2.0,5.0,0.1674934178590774,0.8308888888888889,0.8957666912160676,1.0,0.2141756187593095,0.0714285714285714,7.2926207
805,CN[C@H](C)N,-2.803,DecompDiff(D),1,False,0.4118071488498726,2.0,5.0,0.660814106464386,0.8175873015873014,0.7575055184081552,0.0,0.047842939242448,0.1,7.2926207
806,N=C(N)CF,-2.768,DecompDiff(D),1,False,0.3320690919192199,2.0,5.0,0.6682723760604858,0.8834523809523809,0.7399129303284879,1.0,0.1162330433681282,0.0566037735849056,7.2926207
807,CNCC(N)N,-2.655,DecompDiff(D),1,False,0.3587748167743887,2.0,5.0,0.975651741027832,0.8388809523809522,0.7433154091647854,0.0,0.1424504352367257,0.078125,7.2926207
808,NCCCN,-2.636,DecompDiff(D),1,False,0.4545118096621342,2.0,5.0,0.5773440599441528,0.8554444444444442,0.8529850120928776,0.0,0.0794433510884112,0.0612244897959183,7.2926207
809,O=CCCO,-2.546,DecompDiff(D),1,False,0.4510247833148347,2.0,5.0,0.1645502597093582,0.9182619047619046,0.7740536511461319,0.0,0.0047586091728338,0.0505050505050505,7.2926207
810,N=C(N)CN,-2.513,DecompDiff(D),1,False,0.2714662686301713,2.0,5.0,0.9522006511688232,0.8880238095238094,0.7696947485103062,0.0,0.0876750286753111,0.0784313725490196,7.2926207
811,NC(N)(N)N,-2.221,DecompDiff(D),1,False,0.2379775068040802,2.0,4.0,0.9426623582839966,0.8486984126984127,0.7789201965134972,0.0,0.0969281592229421,0.0425531914893617,7.2926207
812,CCC[C@@H]1C[C@](N)(CN)[C@@H]2[C@]13C[C@@H](N)[C@@H]1C34[C@@H](N)[C@](C)(N)C[C@@]214,0.0,DecompDiff(D),1,False,0.4941441863782341,2.0,5.0,0.4355895519256592,0.7556984126984128,0.3647923609152699,4.0,0.9862079045857352,0.0534351145038167,7.2926207
813,,,DecompDiff(D),0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
814,,,DecompDiff(D),0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
815,,,DecompDiff(D),0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
816,,,DecompDiff(D),0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
817,,,DecompDiff(D),0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
818,,,DecompDiff(D),0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
819,,,DecompDiff(D),0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
820,,,DecompDiff(D),0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
821,,,DecompDiff(D),0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
822,CC[C@@H](C1=CC1)C(=N)CC(=N)N,,DecompDiff(D),1,False,0.3234907025255285,2.0,5.0,0.827568769454956,0.7734603174603174,0.6315648781836614,3.0,0.8420537584293999,0.1012658227848101,7.2926207
823,,,DecompDiff(D),0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
824,,,DecompDiff(D),0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
825,,,DecompDiff(D),0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
826,,,DecompDiff(D),0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
827,,,DecompDiff(D),0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
828,,,DecompDiff(D),0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
829,,,DecompDiff(D),0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
830,,,DecompDiff(D),0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
831,,,DecompDiff(D),0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
832,,,DecompDiff(D),0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
833,,,DecompDiff(D),0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
834,,,DecompDiff(D),0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
835,,,DecompDiff(D),0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
836,,,DecompDiff(D),0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
837,,,DecompDiff(D),0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
838,,,DecompDiff(D),0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
839,,,DecompDiff(D),0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
840,,,DecompDiff(D),0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
841,,,DecompDiff(D),0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
842,,,DecompDiff(D),0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
843,,,DecompDiff(D),0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
844,,,DecompDiff(D),0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
845,,,DecompDiff(D),0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
846,,,DecompDiff(D),0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
847,,,DecompDiff(D),0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
848,,,DecompDiff(D),0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
849,,,DecompDiff(D),0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
850,,,DecompDiff(D),0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
851,,,DecompDiff(D),0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
852,,,DecompDiff(D),0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
853,,,DecompDiff(D),0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
854,,,DecompDiff(D),0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
855,,,DecompDiff(D),0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
856,,,DecompDiff(D),0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
857,,,DecompDiff(D),0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
858,,,DecompDiff(D),0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
859,,,DecompDiff(D),0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
860,,,DecompDiff(D),0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
861,,,DecompDiff(D),0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
862,,,DecompDiff(D),0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
863,,,DecompDiff(D),0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
864,,,DecompDiff(D),0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
865,,,DecompDiff(D),0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
866,,,DecompDiff(D),0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
867,,,DecompDiff(D),0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
