,SMILES,QED,Proxy
sample211,C[C@@H](Cc1cc[nH]c1)Nc1cc(NCC[C@H]2CC2(Cl)Cl)cnc1N,0.531,-7.848
sample212,CCc1nc(C=O)c(N2CCO[C@H](COc3nc(C)cc(C#N)c3C#N)C2)[nH]1,0.747,-8.357
sample213,COC(=O)N1CCN(c2ncccc2F)[C@@H](C)[C@@H]1C,0.779,-6.963
sample214,C[C@@]1(C(N)=O)C[C@@H]1Oc1cc(O)cc(CNC(=O)c2cscn2)c1,0.731,-7.965
sample215,COc1cc(CCNC(=O)c2n[nH]c(Br)n2)ccc1Oc1nn(C)c(=O)n1C,0.542,-8.244
sample216,CC(=O)c1ccncc1N(C(=O)[C@H]1CNC(=O)C1)c1cccc2[nH]ncc12,0.689,-8.684
sample217,O=Cn1nc(C2CC2)cc1Oc1nc(CNC(=O)c2cocn2)cs1,0.642,-7.805
sample218,C[C@@H](O)C1(CN(C(=O)c2cocn2)c2ccc(NC=O)cc2)CC1,0.758,-7.840
sample219,Cn1nc(C(=O)NCc2ccc(S(C)(=O)=O)cc2)cc1NC(=O)[C@@H]1C[C@@H]1C#N,0.737,-8.327
sample220,COc1nscc1Sc1ccc(C(N)=O)n1C(C)(C(=O)O)c1cocn1,0.622,-7.270
sample221,COc1cnc2c(c1)CN(c1nnc(N[C@H]3CNC[C@@H]3C(=O)O)nn1)CC2,0.615,-8.329
sample222,CCc1nnc(N(c2cn(CC)nn2)c2cnoc2CC)o1,0.683,-7.470
sample223,Cc1ccnc(C(=O)N2CCN(c3ccnnc3)CC2)n1,0.801,-7.601
sample224,Cn1cc(C(=O)OCc2c(OCc3ncccn3)cnn2C)nn1,0.593,-7.361
sample225,Cc1noc(C(=O)N(c2oncc2C(C)C)C2(C(=O)O)CO[C@@H](C)[C@@H]2C)n1,0.829,-7.998
sample226,Cc1cnc(COc2ccn(C)c2C(=O)N[C@@H](C)c2cnn(C)n2)nc1,0.716,-7.807
sample227,CC(C)c1n[nH]cc1C(=O)N(c1cnn(C)c1F)[C@H](C(=O)O)C(F)F,0.818,-7.592
sample228,CCc1oncc1N(C(=O)c1cn(CC)nn1)c1nc(F)[nH]c2ncnc1-2,0.523,-8.311
sample229,Cc1nnc(OCc2ccccn2)cc1Oc1nncc(N)n1,0.743,-7.954
sample230,Cc1cnc(CN(Cc2oc(C)nc2C)C(=O)c2ncoc2C)[nH]1,0.771,-7.758
sample231,CC(C)c1nc(CN(C(=O)c2cnc[nH]2)C(C)(C(=O)O)c2ccnn2C)no1,0.617,-7.778
sample232,Cn1nc(C(N)=O)nc1N(C(=O)[C@@H]1C[C@@H]1C#N)c1cccc(CO)c1Cl,0.796,-8.224
sample233,C[C@H]1NC[C@H]1C(=O)Nc1c(Cl)cc(Cl)nc1NC(=O)c1n[nH]cc1Cl,0.586,-8.042
sample234,C[C@H]1CN(C)C(=O)CN1C(=O)CCC(C)(C)C(=O)Nc1cnn(CF)c1,0.820,-7.661
sample235,Cn1nc(OCN2CCN(c3cnn(CCC#N)c3)CC2)nc1C=O,0.641,-7.481
sample236,CN(C(=O)c1ccc(Oc2nnc(O)n2C)c(O)c1)c1ccc(F)c(C(N)=O)c1,0.588,-8.704
sample237,Cc1nonc1CN(C(=O)[C@H]1C[C@@H]1C#N)C(C)(C(=O)O)c1cnco1,0.804,-7.731
sample238,Cn1nnnc1C(=O)N(c1nn(C)c2ncccc12)C1(C(=O)O)CSC[C@H]1C#N,0.610,-8.360
sample239,CO[C@H]1CN(C(=O)c2csc(CNc3ccnc(=O)n3C)n2)C[C@@H]1F,0.835,-7.752
sample240,CCn1cc(N(C)c2cc(OC3(C(N)=O)CCC3)ncc2C=O)nn1,0.746,-7.942
sample241,Cc1nonc1CNC(=O)[C@@H]1C[C@@H]2CC[C@@H]1N2C(=O)[C@H](C)NC[C@H]1CCCO1,0.698,-8.237
sample242,CC(=O)c1ccncc1N(C(=O)c1cn(C)nn1)c1cn(C)c(C=O)n1,0.495,-8.012
sample243,CCc1nnc(Oc2nc(C)n(C(C)(CCC(F)(F)F)C(=O)O)c3nc(C)cc2-3)o1,0.604,-8.781
sample244,Cc1nn(C)cc1Oc1nc(C(=O)n2c(=O)[nH]c3c(F)cccc3c2=O)nn1C,0.530,-8.802
sample245,C[C@H]1N(C)N=C[C@]1(Br)C(=O)NCc1cncc(Sc2ccc(O)nc2O)c1,0.596,-8.063
sample246,CCCn1ccc(=O)c(N(C(=O)c2nccn2C)C2(C(=O)O)[C@@H](C)OC(=O)[C@@H]2C)c1,0.698,-8.073
sample247,CC[C@@H](CN)C(=O)N(c1cnn(CCC#N)c1)c1c(C#N)cnn1C,0.802,-7.361
sample248,CN(C(=O)C1(c2noc([C@@H]3COC(=O)N3)n2)CC1)c1cccccc1=O,0.865,-8.568
sample249,Cc1nc(C(=O)O)cc(N(C(=O)[C@@H]2CCN[C@H]2C)c2ccccc2CO)n1,0.733,-8.329
sample250,Cn1nc(N(C(=O)[C@@H]2C[C@@H]2C#N)C(F)(F)C(=O)C2=COCC2)cc1N,0.790,-7.884
sample251,CC[C@@H](c1nn[nH]n1)N(C(=O)c1ncc(N)s1)c1ccc2c(c1)[C@@H](N)[C@H](O)C2,0.492,-8.700
sample252,C[C@H](c1nccc(O)n1)N(C(=O)C1(C#N)CCCC1)c1cc(C#N)cnc1N,0.822,-8.276
sample253,C[C@@H]1[C@@H](C(=O)NCC(=O)c2ccccn2)CN1C(=O)c1ncon1,0.762,-8.000
sample254,CCn1cc(C(=O)N(Cc2cc(O)nc(O)n2)c2nccc3n[nH]cc23)nn1,0.450,-8.448
sample255,Cc1nc(OC[C@H](NC(=O)[C@H]2COC(=O)N2)c2ccco2)ccc1C(=O)Cl,0.687,-8.187
