,SMILES,QED,Proxy
sample166,O=C(Nc1ccc2c(c1)CC2)[C@@H]1[C@H]2CC[C@H](C2)[C@H]1NC1CCc2ccc(Cl)nc21,0.735,-9.584
sample167,O=C(Cc1ccccc1)N1CC2CC(C1)CN(C(=O)c1ccc3c(c1)CCNC3)C2,0.857,-9.699
sample168,O=C([C@@H]1NCc2ccccc21)N1CCc2c(O[C@H]3C4[C@@H]5[C@@H]6C3[C@H]3[C@@H]4[C@@H]3[C@H]56)cccc21,0.867,-9.885
sample169,CO[C@H]1CN(c2ccncc2C2(NC3CC=CCC=CC3)CC2)C[C@@H]1c1ccccc1,0.678,-9.103
sample170,N[C@@H]1CCN[C@@H]1C(=O)N1C[C@H](C(=O)Nc2cc3ccccc3oc2=O)[C@@H](O)C1,0.509,-8.758
sample171,Cc1cccc([C@H]2C[C@H](NC(=O)c3[nH]nc(N4C[C@@H]5[C@H]6CC[C@@H](C6)[C@H]5C4)c3C)C2)c1,0.803,-9.500
sample172,C[C@@H]1C[C@@H](C)C(O)(N2C[C@@H]3CC[C@@H]2[C@@H]3Oc2cccc(C#CC#N)c2)CC1=O,0.819,-8.714
sample173,Cc1ccc2c(c1)CN(C(=O)[C@@H]1C[C@@H]3CC[C@@H]1N3C(=O)c1ccc3c(c1)CNC3)CC2,0.820,-9.942
sample174,N[C@H]1COc2cc(N3C4CCC3(C(=O)N3CCc5c(F)cccc53)CC4)ccc21,0.851,-9.365
sample175,C[C@@H]1Cc2cc(F)ccc2N1c1ccc2c(c1)[C@@H](NC(=O)[C@H]1CNC[C@@H]1O)CO2,0.739,-9.248
sample176,Cc1nc2ccc(F)c(C#N)c2o1,0.617,-6.584
sample177,C[C@]1(C(=O)N2C[C@H]3CC[C@@H](C2)C3=O)C[C@H](NC(=O)c2cccc(N)c2)C1,0.806,-8.790
sample178,N#CC[C@@H]1[C@@H]2[C@@H]3C[C@@H]1C(N[C@@H](C(=O)N1CCc4ccccc4C1)C14C5C6C7C5C1C7C64)[C@H]32,0.792,-9.934
sample179,O=C([C@@H]1[C@H]2C[C@@H]3[C@H]1[C@@H]3[C@@H]2O[C@H]1[C@@H]2[C@H]3[C@@H]4C[C@H]5[C@H]([C@H]2[C@@H]53)[C@H]41)n1c(=O)[nH]c2ccccc2c1=O,0.811,-10.110
sample180,Cc1ccc2c(c1)CN(C(=O)[C@@H]1[C@H]3C[C@@H]4[C@H]1[C@@H]4[C@H]3N[C@@H]1[C@@H]3Cc4cc(F)ccc4[C@@H]31)C2,0.829,-10.359
sample181,C[C@](N)(CCO)C(=O)N(c1cc2c(cc1Cl)CNC2)C1(C(=O)O)CCC[C@H](F)C1,0.552,-8.637
sample182,CC(=O)Nc1cccc2c1CN(C(=O)[C@@H]1C[C@H]3CC(N4CCC(=O)c5ccccc54)[C@H]1C3)C2,0.779,-9.815
sample183,O=C(c1n[nH]c2c1CCC2)N(C1(C(=O)O)COc2ccccc21)[C@@]12CCC[C@@H]1[C@H]1CC[C@@H]2C1,0.746,-9.606
sample184,O=C1c2ccccc2C[C@@H]1Nc1cc(O)c(NC(=O)[C@]23CNC[C@H]2C3)c(F)c1,0.610,-9.232
sample185,O=C(N[C@@H]1C[C@@H]2C[C@H]1[C@H](C(=O)N[C@H]1C[C@@]1(F)c1ccccc1)C2)C1[C@H]2C[C@@H]3C[C@@H]2C[C@H]13,0.762,-9.551
sample186,Fc1ccc2c(c1)CC[C@H]2N(Cc1ccc2c(c1)CCNC2)C1CCC2(CC1)N=N2,0.773,-10.151
sample187,CC(c1ccc2c(c1)CN([C@@H]1[C@@H]3C[C@@H]4[C@H]([C@@H]3C(N)=O)[C@@H]41)CC2)N1CCc2cnccc2C1,0.813,-10.057
sample188,C[C@]1(C(=O)Nc2ccc3c(c2)[C@H]2C[C@@H]4[C@@H]3[C@H]42)C[C@@H](F)CN1C(=O)c1ccc2c(c1)CNC2,0.779,-10.213
sample189,O=C1NCc2c1ccnc2N[C@H]1Cc2ccc(O[C@H]3[C@@H]4[C@H]5[C@@H]6C[C@H]7[C@H]([C@H]4[C@@H]75)[C@H]63)cc2C1,0.812,-10.002
sample190,O=C(N[C@@H]1C[C@@H]2C[C@@H]1[C@@H](C(=O)N1CCc3c(F)ccc(F)c3C1)C2)[C@@H]1NCc2ccccc21,0.754,-9.821
sample191,c1ccc2c(c1)CC(N[C@H]1Cc3ccc(O[C@@H]4[C@H]5C[C@@H]5[C@H]5C[C@@H]5[C@@H]5C[C@@H]54)cc3C1)C2,0.815,-10.138
sample192,Cc1ccoc1C(C)N(C(=O)[C@@H]1[C@@H](C)[C@@H]1C(=O)O)[C@@H]1[C@@H]2Cc3cc(F)ccc3[C@@H]21,0.830,-9.010
sample193,Cc1ccc2c(c1)[C@@H](C(=O)N([C@@H]1C[C@H]3CC[C@H]1[C@@H]3F)C1(C(=O)O)CCc3cc(F)cc(F)c31)C2,0.700,-10.217
sample194,Cc1cc(F)c(N)cc1N1C[C@]2(C(=O)N[C@@H]3COc4cc(F)ccc43)CC[C@@H]1C2,0.776,-9.349
sample195,O=C(c1cccc(C2CC2)c1)N1C[C@@H]2C[C@@H]1CC[C@@H]2Oc1ccc2c(c1)OCO2,0.777,-9.262
sample196,O=C1Cc2cc(NC3C=CN[C@@H]4C(=O)CC(N5CCc6ccncc6C5)N[C@H]34)ccc2CN1,0.557,-9.650
sample197,O=C(N[C@H]1Cc2ccc(O[C@H]3[C@@H]4[C@H]5[C@@H]6C[C@H]7[C@H]([C@H]4[C@@H]75)[C@H]63)cc2C1)c1ccc2c(c1)CNC2,0.792,-10.414
sample198,O=C(c1ccc2c(c1)CNC2)N1C[C@@H]2C[C@@]2(C(=O)NC2CCc3ccccc32)C1,0.851,-9.717
sample199,O=C(Cc1ccc2c(c1)COC2)N[C@H]1Cc2ccc(O[C@H]3[C@@H]4[C@H]5[C@@H]6C[C@H]7[C@H]([C@H]4[C@@H]75)[C@H]63)cc2C1,0.773,-10.377
sample200,O=C(N[C@@H]1CC(N2Cc3ccc(F)cc3C2)c2ccccc21)[C@H]1C[C@@H]2CC(=O)[C@@H]1C2,0.839,-9.704
sample201,N#Cc1ccc(Oc2ccc3c(c2)C(=O)[C@@H](NC(=O)[C@@H]2[C@@H]4CNC[C@@H]42)CO3)cc1,0.828,-9.475
sample202,Nc1ccc(C(=O)N([C@@H]2CCN[C@H]3CCCC[C@@H]32)[C@H]2CCc3ccccc32)cc1F,0.739,-9.457
sample203,N[C@H]1CC[C@@H](C(=O)N2CC(O)(C(=O)N3C[C@H](O)Cc4ccccc43)C2)c2ccccc21,0.673,-9.306
sample204,C[C@@]1(Oc2cccc3c2C[C@@H]2[C@@H](NC4C[C@H]5CN[C@H]4C5)[C@@H]32)Cc2cccc(Br)c21,0.729,-9.662
sample205,O=C(c1ccc2c(c1)CN(C(=O)[C@H]1NC[C@@H]3C[C@H]31)C2)N1CCc2cc(O)c(F)cc2C1,0.780,-9.705
sample206,CC[C@@]12C[C@@H]1CN(C(=O)C1(N3C[C@@H]4[C@H]5CC[C@H](C5)[C@H]4C3=O)CCc3cc(F)ccc31)C2,0.745,-9.598
sample207,Cc1ccc(C(C2C(=O)[C@@H]3CC[C@@H]4CC[C@H]2[C@H]43)N2C[C@]3(C)COC[C@]3(C)C2)c(C)c1,0.710,-9.437
sample208,O=C(Nc1cccc2c1CCN2)c1ccc2c(c1)C[C@H](NC(=O)[C@]13CNC[C@@H]1C3)C2,0.631,-9.644
sample209,CO[C@H]1CN(C2[C@@H]3[C@H]4[C@@H]5C(N[C@@H]6[C@@H]7Cc8cc(F)ccc8[C@@H]76)[C@H]6[C@@H]([C@@H]25)[C@H]3[C@H]64)Cc2ccccc21,0.756,-10.514
sample210,COC(=O)[C@H]1[C@@H]2[C@@H]3C[C@@H]1C(N[C@@H]1CCc4c(N[C@@]56CCCC[C@H]5C6)cccc41)[C@@H]32,0.742,-9.383
sample211,CC1(C)CC[C@@H](C(=O)N(c2ccc([C@@]34CNC[C@@H]3C4)cc2)c2cccc(C3(O)CC3)c2)N1,0.675,-9.697
sample212,C[C@]12CCN(C(=O)[C@H]3Cc4ccccc4C(=O)N3C3(C(=O)O)CCc4cc(F)ccc43)C[C@@H]1C2,0.759,-9.857
sample213,O=C1N[C@H](CN2CCc3cc(F)ccc32)CC1=Cc1ccc2c(c1)NCC2,0.824,-9.483
sample214,C[C@@H]1CN(C2(C(=O)N3c4ccccc4C[C@@H]3C)CCc3ncccc3C2)CCC1=O,0.773,-9.317
sample215,Cc1nn(C)cc1C=C(C(=O)N[C@@H]1C[C@H]2C=C[C@H]1O2)c1cc(F)cc(F)c1,0.664,-9.107
sample216,C[C@H]1c2ccccc2C[C@H]1NC(=O)[C@H]1[C@H]2[C@H]3C[C@@H]1C(N[C@@H]1[C@@H]4Cc5cc(F)ccc5[C@@H]41)[C@H]32,0.778,-10.317
sample217,C[C@@H]1CN(C2(C(=O)N[C@@H]3Cc4ccccc4[C@@H]3C)C3[C@H]4C5C6[C@@H]3[C@@H]6C2[C@H]54)Cc2c[nH]nc21,0.793,-10.140
sample218,O=C(N[C@@H]1[C@@H]2CCc3ccccc3[C@H]21)[C@H]1[C@H]2[C@H]3C[C@@H]1C(N[C@@H]1[C@@H]4Cc5cc(F)ccc5[C@@H]41)[C@H]32,0.760,-10.498
sample219,O=C(O)[C@H]1[C@@H]2C[C@@H]3[C@H]([C@@H]2Oc2ccc4c(c2)[C@H](NC2C5C[C@@H]6C2[C@H]6C5)CC4)[C@H]31,0.827,-9.552
sample220,O=C(N[C@@H]1[C@@H]2CCc3ccccc3[C@H]21)[C@H]1N(C(=O)c2ccc3c(c2)CCNC3)CC12CCCC2,0.744,-10.286
sample221,Cc1noc2ccc(NC(=O)[C@H]3CC[C@@H](Oc4ccc([C@@H]5CO5)nc4)CO3)cc12,0.663,-9.136
sample222,Fc1ccc2c(c1)C[C@H]1[C@@H](NC3C[C@@H](NC4C5[C@@H]6[C@@H]7C4[C@H]4[C@@H]5[C@@H]4[C@H]67)c4ccccc43)[C@@H]21,0.790,-10.540
sample223,O=C(O)C1(N2CCc3c2ccc(F)c3N[C@@H]2COc3cc(F)ccc3C2)C2[C@H]3C4C5[C@@H]2[C@@H]5C1[C@H]43,0.728,-10.156
sample224,O=C1COc2cc(N3[C@@H]4CC[C@H]3CN(C(=O)c3ccccc3)C4)cnc21,0.831,-8.826
sample225,Cc1ccc2c(c1)[C@@H](Oc1ccc([C@@H]3C[C@H]3NC3C[C@@H]4[C@@H](C3)C4(F)F)cc1)CC2,0.717,-9.828
sample226,O=C1NCc2ccc(Nc3ccc4c(c3)C[C@@H](C(=O)N3C[C@H](F)C5(CC5)C3)OC4=O)cc21,0.724,-9.767
sample227,Cc1cccc(N2C[C@H]3OC[C@@H]2[C@@H]3OC2C(=O)c3ccccc3C2=O)c1C=O,0.601,-9.309
sample228,O=C1c2ccccc2C[C@H]1N(C(=O)c1ccc2c(c1)CCNC2)C1C2[C@H]3C4C5[C@@H]2[C@@H]5C1[C@H]43,0.828,-10.412
sample229,N[C@@H]1C[C@@H]2C[C@@H]1[C@H](C(=O)N[C@@H]1COc3ccc(N4CCc5cccc(F)c5C4)cc31)C2,0.798,-9.673
sample230,Cc1cccc2c1C[C@H](C(=O)N1CCc3cnccc31)N2C1CC[C@H](C)NC1,0.876,-9.041
sample231,C[C@H]1c2ccccc2C[C@H]1NC(=O)C1(N(C)c2cccc3c2OCC3)[C@@H]2[C@H]3C[C@H]4[C@H]2C(=O)[C@@H]2[C@@H]4[C@@H]3[C@@H]21,0.727,-10.240
sample232,O=C(N[C@H]1C[C@H]1c1ccccc1O[C@H]1[C@@H]2[C@H]3[C@H]4[C@H]5[C@H](O)[C@@H]([C@@H]1[C@@H]53)[C@H]24)[C@@H]1[C@H]2C=CC[C@H]21,0.746,-9.642
sample233,N[C@@H]1CCCCC1N(C1[C@@H]2[C@H]3C[C@H]4[C@H]2C(=O)[C@H]2[C@@H]1[C@H]3[C@H]42)C1[C@H]2[C@H]1[C@@H]1C=C[C@@H]2C1,0.771,-9.440
sample234,Cc1c(C#N)cccc1O[C@@H]1[C@@H]2C[C@@H]3[C@H]([C@H]2C(=O)N[C@@H]2[C@@H]4CCc5ccccc5[C@H]42)[C@@H]31,0.830,-9.885
sample235,O=C(N[C@H]1C[C@@H]2CC[C@H]1C2)c1ccc2c(c1)CN(c1ccc3c(c1)CCCNC3)C2,0.812,-9.909
sample236,C[C@@H]1c2ccccc2C1N1CCC2(CC1)COC(=O)O2,0.738,-7.867
sample237,O=C1C[C@H]2C[C@H]1CN2C1[C@@H]2[C@@H]3C[C@H]1[C@@H](C(=O)N[C@@H]1[C@@H]4CCc5ccccc5[C@H]41)[C@@H]32,0.865,-9.683
sample238,N#Cc1cccc2c1CN(C(=O)[C@@H]1N(C(=O)c3ccc4c(c3)CCNC4)CC13CCC3)C2,0.801,-9.977
sample239,O=C1C[C@H]2c3c(cccc31)CCN2C1(C(=O)N[C@H]2Cc3cccnc3C2)C2[C@H]3C4C5[C@@H]2[C@@H]5C1[C@H]43,0.783,-10.348
sample240,Cn1nc2c(cc1=O)CN(C1(C(=O)NC34CCC(F)(CC3)CC4)C[C@@H]3[C@H]4CC(=O)[C@H]5[C@H]4C[C@H]3[C@@H]51)CC2,0.697,-10.045
sample241,CC1(C(=O)Nc2cccc(F)c2)CN(C(=O)N[C@@H]2CC[C@H]3CCC[C@H]3C2)C1,0.847,-8.866
sample242,O=C(N[C@H]1Cc2cccnc2C1)c1cccc(NC2C3[C@@H]4C5C6[C@@H]3[C@H]6C2[C@H]54)n1,0.866,-9.540
sample243,Cc1noc(C2CN(C3c4cc(N[C@@H]5Cc6c[nH]nc6C5)ccc4CC[C@@H]3O)C2)n1,0.610,-9.546
sample244,O=C(Nc1ccc2c(c1)CC2)[C@H]1[C@H]2C[C@@H]3[C@H]1[C@@H]3[C@@H]2Oc1ccc2c(c1)CCN2,0.861,-9.859
sample245,CCN1Cc2cc(N3Cc4cccc(N[C@H]5CC[C@H]6CO[C@@H]5O6)c4C3)ccc2C1=O,0.844,-9.524
sample246,C[C@H]1c2ccccc2C[C@H]1NC(=O)[C@@H]1[C@@H]2[C@H]3C[C@@H]1C(N1CCOc4cccc(F)c41)[C@H]32,0.826,-9.790
sample247,CCc1c(F)cccc1-c1noc([C@@H]2[C@H]3CCC(N4C[C@@H]5[C@H](C4)[C@@H]5C(=O)O)[C@@H]32)n1,0.835,-9.348
sample248,O=C(O)C1(N(C(=O)[C@]23[C@H]4[C@H]5[C@@H]6C[C@H]([C@H]52)[C@H]3[C@H]64)[C@H]2COc3c(F)cccc32)Cc2ccccc21,0.787,-10.133
sample249,N#CC[C@@H]1C[C@@H]2C(N(C(=O)[C@@H]3NC[C@H]4C[C@H]43)[C@@H]3CC(=O)c4ccccc43)CCC[C@H]2O1,0.811,-9.134
sample250,O=C([C@@H]1[C@@H]2CNC[C@@H]21)N1CC[C@H]1c1cccc(NC2Cc3ccccc3C2)c1,0.866,-9.382
sample251,C[C@H]1c2ccccc2C[C@H]1NC(=O)c1cc(CN(C(=O)C2C[C@@H]3C[C@@H]3C2)C2(C)CC2)on1,0.745,-9.417
sample252,Cc1cccc2c1C[C@H](C(=O)N1C[C@@H]3C[C@]3(c3ccc(NC45CCC(CC4)OC5)cc3)C1)N2,0.742,-9.969
sample253,Cc1cccc2c1C[C@H](C(=O)N1CCc3cc(F)ccc31)N2C1C[C@@H]2[C@H]3C=C[C@H]4[C@H]3C[C@@H]2[C@H]14,0.620,-10.161
sample254,C#Cc1cccc(C(C)N(C)[C@H](C)C(=O)N2Cc3c[nH]nc3C2)n1,0.870,-7.995
sample255,COc1cccc2c1N(C1(C(=O)O)[C@@H]3[C@@H]4C[C@H]1[C@@H](C(=O)N[C@@H]1C5C[C@@H]6C1[C@@H]6C5)[C@@H]43)CC2,0.763,-9.466
