,SMILES,QED,Proxy
sample218,C[C@@H]1C[C@H]1C(=O)NCc1nccnc1NC(=O)c1cc2n(n1)CCO2,0.823,-8.048
sample219,CC1(C)O[C@@H]1C(=O)NCCc1cc(N[C@H](C(=O)O)c2cnccn2)no1,0.574,-7.788
sample220,Cc1nnc(COC[C@H](N)C(=O)N[C@H](C)c2nnnn2C2CC2)o1,0.646,-7.545
sample221,Cc1cccc(C=O)c1NC(=O)[C@@H](Cc1ccsc1)NC(=O)[C@H]1COC(=O)C1,0.547,-8.389
sample222,CC(C)N(Cc1ncccn1)C(=O)c1nn(C)cc1N1CCO[C@@H]2CN(C)C[C@H]21,0.735,-7.832
sample223,CCC(=O)Nc1cc(N(C(=O)CC(N)=S)[C@H](C)c2nn(C)cc2O)cnc1O,0.504,-7.449
sample224,CC(C)N[C@H](C)[C@H](C)C(=O)Nc1ccc(Oc2nnc(C(F)(F)F)o2)nc1N,0.645,-8.175
sample225,Cc1ncc(CO)cc1Oc1cccc(Nc2cn(C)c(C=O)n2)c1C(=O)O,0.532,-8.439
sample226,CN1CCC(C(=O)N[C@@H]2[C@@H](C#N)C=NN2C)(n2cncc2CC(N)=O)C1=O,0.570,-7.889
sample227,CCc1ccc(F)cc1N(C(=O)[C@H]1CCC(=O)N1C)c1cnn(CC#N)c1,0.810,-8.237
sample228,CCc1nn[nH]c1C(=O)N(C(C)Cn1ncnn1)[C@H](C(=O)O)C(C)C,0.677,-7.424
sample229,CCN(Cc1ccccc1)C(=O)C1(n2cncc2CC(N)=O)C[C@@H](C)n2ncnc21,0.634,-8.749
sample230,C[C@H](F)[C@H](N)C(=O)Nc1cnc(Sc2csc([C@@H](N)CO)c2)nc1,0.540,-7.534
sample231,Cc1ccc([C@H](C)NC(=O)Cc2ccc(CNC(=O)c3nsnc3Cl)cc2)o1,0.612,-8.654
sample232,CC[C@@]1(C)CCCC1(C(=O)O)n1c(=O)n(C(=O)c2csnn2)c(=O)c2cccc(F)c21,0.652,-8.911
sample233,CCc1noc(CN(C)c2ccc(CNC(=O)c3cn(C)nn3)c(C)c2)n1,0.675,-8.572
sample234,CNc1nonc1C(=O)NCc1csc(Sc2ncc([C@H](C)O)cc2C)n1,0.542,-8.124
sample235,CCOC(=O)[C@H]1C[C@@H](Oc2cn(C)nc2C(=O)NCc2noc(C(C)(C)C)n2)C1,0.692,-8.035
sample236,CC(=O)[C@H](CC(=O)O)N(C(=O)c1cn(C)nn1)c1ccc(C#N)c(C)n1,0.787,-8.106
sample237,CCC(=O)[C@H](C(C)C)N(C(=O)c1cn(C)nn1)c1cnc(CO)[nH]1,0.769,-7.581
sample238,CC(C)[C@@H](NC(=O)Cc1occc1O[C@@H](C)c1cc[nH]n1)C1CC1,0.778,-7.653
sample239,CCc1c(NC(=O)[C@H](C)n2ccnc2)cccc1Oc1nccnc1C(=O)O,0.646,-8.047
sample240,CC(C)C(=O)[C@H](C)N(C(=O)c1cn(C)nn1)c1cn(C)nc1C(=O)O,0.806,-7.476
sample241,CC(C)n1nccc1NC(=O)C[C@@H](Nc1ccc(Cl)nn1)C(F)F,0.794,-7.736
sample242,Cc1cnc(N(Cc2cn(C)nn2)C(=O)c2nonc2N)c(C)n1,0.701,-7.911
sample243,Cc1cncc(N2C[C@H](C#N)[C@@H](NC(=O)[C@@]3(C)CCC(=O)N3)N[C@@H]2N)c1,0.561,-8.039
sample244,COc1cc(N(C(=O)[C@H](C)[C@H](C)N)[C@@H](C)[C@H](N)C(=O)O)c(N)cn1,0.531,-7.289
sample245,COC(=O)N1CC(C(=O)Nc2c(NC(=O)n3cccn3)c(=O)ncn2C)C1,0.750,-7.772
sample246,Cn1ncc(CN(C(=O)CCC(N)=O)C2(C(=O)O)CCn3ccnc32)n1,0.641,-7.732
sample247,CC(=O)N1CC[C@H](C(=O)Nc2ccc(Nc3cccc(F)c3F)cc2C(=O)O)[C@H]1C,0.691,-8.888
sample248,O=C(Nc1cc(Sc2cnnc(O)c2)nnc1Cl)c1cnco1,0.726,-7.707
sample249,Cc1nccnc1NC(=O)[C@H](C)NC(=O)c1cn(C)nn1,0.796,-7.056
sample250,C[C@@H]1C[C@@H]1c1nc(CN(C(=O)c2ncns2)C(C)(C(=O)O)c2ncccc2N)no1,0.565,-8.264
sample251,C=C(CC(=O)NC)C(=O)Nc1cc(Br)ccc1S(=O)c1ccc(F)c(C#N)c1,0.642,-8.615
sample252,NC(=O)c1csc(CN(C(=O)C=C2CCC2)c2ccc(N)c(N)n2)n1,0.691,-8.430
sample253,Cc1csc(C)c1N(C(=O)c1cn(C)nn1)c1cc(C#N)cnc1Cl,0.657,-7.837
sample254,COC(=O)N1CC(N(c2ccc(=O)n(C)n2)C2CC(=O)CC(=O)O2)C1,0.518,-7.950
sample255,CCn1nnnc1N(CCn1ncnn1)C(=O)c1cn(C)nn1,0.512,-7.435
