,SMILES,QED,Proxy
sample218,C[C@@H]1C[C@@H]1C(=O)Nc1c(O[C@H](CN)c2ccnn2C)ccc2nonc12,0.688,-8.404
sample219,CO[C@@H]1OC[C@@H](NC(=O)c2csnn2)[C@@H](Oc2cc(N)ccc2F)[C@@H]1O,0.622,-7.836
sample220,COC(=O)c1ccc(-c2noc([C@@H]3CSC(=O)N3)n2)o1,0.851,-7.422
sample221,C[C@@H](O)[C@H](NC(=O)c1cccc(NC(=O)[C@]2(C#N)C[C@@H]2C)c1N)C(=O)O,0.455,-7.966
sample222,CNc1cnc(N(CCn2cccn2)c2c(C)nsc2C#N)cn1,0.735,-7.240
sample223,CCc1c(C)noc1NCc1cnn(CC)c1NC(=O)CN1CC[C@@H](C)C1,0.738,-7.727
sample224,CCc1ccc(F)cc1NC(=O)NCc1csc(Oc2ccn(CO)n2)n1,0.574,-8.224
sample225,COc1nc(Oc2c(N)cccc2NC(=O)c2cnco2)ccc1N,0.601,-8.213
sample226,CCc1ccc(CN(C(=O)Cn2cccn2)c2ocnc2C#N)c(F)c1,0.680,-8.413
sample227,Cc1cc(CO)cc(Nc2ccnc(C(=O)N[C@H](C)[C@H](C)N3CCOCC3)c2)n1,0.653,-8.267
sample228,CC(C)C(C(=O)O)(C1CC1)N(Cc1nnnn1C)C(=O)c1cncn1C,0.761,-7.664
sample229,CN1C[C@@H](C#N)C(C(=O)Nc2ccnn(C)c2=O)(n2cc(F)c(=O)c(F)c2)C1=O,0.665,-8.579
sample230,O=C(NC1(C(=O)Nc2cnncc2Cl)CC1)c1cnsn1,0.864,-7.273
sample231,Cc1c(N(C(=O)[C@H]2C[C@@H]2C#N)c2n[nH]cc2C#N)cc(C#N)n1C,0.920,-7.853
sample232,O=C(Nc1cnncc1Oc1ncnc(O)n1)c1cc(Cl)ncn1,0.651,-7.680
sample233,Cc1c(N(C)c2cccc(NCC(C)(C)C(=O)O)n2)cc(C=O)n1C,0.751,-7.537
sample234,CNC(=O)Cc1ccc(OCC(N[C@@H]2C(=O)N(C)C2(C)C)c2cocn2)cc1,0.664,-8.294
sample235,C[C@@H](c1nnnn1C)N(C(=O)C1=NOCC1)c1cc[nH]c1C(=O)O,0.791,-7.642
sample236,CCCn1ncc(C(=O)N(c2nonc2OC)C2(C(=O)O)CCOC[C@@H]2F)c1F,0.704,-8.000
sample237,CCc1ccc(Oc2cc(C=O)n(C)n2)c(NC(=O)[C@@](C)(N)CCC(C)C)c1,0.641,-8.400
sample238,Cc1nonc1C(=O)N(c1cccc(C(F)F)n1)[C@@H](C)[C@H](Br)C(=O)O,0.717,-7.922
sample239,COc1cc(Oc2[nH]nnc2C(=O)Nc2ccnnc2N)ccn1,0.611,-7.886
sample240,CCc1cnc(Oc2nsc(Cl)c2NC(=O)C2(N)CC2)nc1O,0.750,-7.542
sample241,C[C@@H]1COC[C@H](C(=O)N[C@@H](CO)c2ccco2)N1C(=O)c1cccnc1O,0.693,-7.811
sample242,Nc1ccnc(Oc2cc[nH]c2C(=O)N2CC[C@H]3C(=O)NC(=O)[C@@H]3C2)c1F,0.678,-8.576
sample243,CC(c1cn(C)nn1)N(C(=O)c1ccnnc1O)C1(S(C)(=O)=O)CC1,0.785,-7.746
sample244,Cc1cc(N(CCc2nnc(C)n2C)C(=O)c2cnc(C)n2C)cc(O)n1,0.731,-8.053
sample245,Cc1cncc(N(C(=O)[C@H]2C[C@@H]2C#N)C2(C(=O)O)COC(C)(C)C2)n1,0.875,-7.664
sample246,CCN[C@@H](C)C(=O)N(C)c1cc(Cl)ncc1C=CS(=O)(=O)N(C)CC1CC1,0.627,-7.333
sample247,CO[C@H]1C[C@H](NC(=O)c2nc(C)c(C)nc2NC(=O)c2ccsn2)C1(C)C,0.813,-8.085
sample248,CCNC(=O)N(c1cnc(O)nc1)c1c(C)cc(C)nc1C,0.908,-7.670
sample249,CCn1nccc1N(C(=O)[C@@H](F)C(C)C)C1(C(=O)O)COC(=O)C1(C)C,0.765,-7.537
sample250,C[C@H]([C@@H](N)C(=O)O)N(c1cnnc(Br)c1)c1cc(C(F)(F)F)ncn1,0.753,-7.963
sample251,CN(CC1=NC(=O)N=N1)c1nccnc1NC(=O)c1ccccc1N,0.796,-8.102
sample252,Cn1cc([C@@H]2C[C@H]2NC(=O)[C@H](CCN)Nc2cnn(C)c2C#N)cn1,0.641,-7.678
sample253,CCn1ccnc1Oc1cnc(NC[C@@H]2C[C@@H]3C=C[C@@H]2O3)nc1,0.825,-7.804
sample254,CCn1cnc(N(C(=O)[C@H](C)c2cncs2)C2(C(=O)O)C=C(C)O[C@H]2C)c1,0.814,-7.719
sample255,CC1=CC(C(=O)O)(n2cc(C)c(C(=O)N[C@H](C)c3ncon3)c2C)[C@H](C)O1,0.822,-8.251
