,SMILES,QED,Proxy
sample210,N#CCc1cccc(OC2N[C@H](O)[C@@H](O)N2C(=O)c2cccc(F)c2)c1,0.752,-8.585
sample211,CO[C@@H]1OC[C@@H](Oc2cccc(CC#N)c2)[C@@H](N)[C@H]1O,0.816,-7.202
sample212,Cc1c(OC2N[C@H](Oc3cc(F)ccc3C#N)[C@@H](O)N2)cnn1C,0.740,-7.906
sample213,COC(=O)[C@H](COc1ccc(F)c(C#N)c1)Nc1c(F)cnn1C,0.806,-7.861
sample214,Cc1cc(C(=O)N2C(Oc3ccc(C#N)c(C=O)c3)N[C@H](O)[C@H]2O)cnc1F,0.503,-8.892
sample215,N#CCc1cccc(OC2N[C@H](Oc3ccc(F)c(C#N)c3)[C@@H](O)N2)c1,0.743,-8.762
sample216,COC(=O)[C@H](COc1cccc(CC#N)c1)NC(=O)c1cn(C)nn1,0.715,-7.897
sample217,Cn1cc(C(=O)N(c2ccc(F)c(C#N)c2)[C@@]2(C(N)=O)CCOC2)nn1,0.827,-8.448
sample218,N[C@@H](CCC(=O)Nc1ccccc1C(F)(F)F)CNC(=O)[C@H]1O[C@@H]1C(=O)O,0.484,-8.120
sample219,Cc1cccc(C(C)N2C(O)N(C(=O)c3cn(C)nn3)[C@H](O)[C@H]2O)c1,0.689,-8.146
sample220,[N-]=[N+]=NCc1nnc([C@@H]2CCC=C[C@H]2N2C(=O)N[C@H]3CCCC[C@H]3C2=O)o1,0.375,-8.773
sample221,COC(=O)[C@H](COc1cnc2ccn(C)c2n1)NC(=O)c1cn(C)nn1,0.581,-7.630
sample222,Cc1nocc1C(=O)N[C@@H]1C(=O)N([C@@H](C)c2cc(C)n(C)n2)C(=O)N[C@H]1C,0.817,-8.075
sample223,C[C@H](N)[C@H](N)C(=O)NC[C@@H](N)CCC(=O)Nc1c(F)cc(O)cc1F,0.344,-7.999
sample224,CO[C@H]1C[C@@](NC(=O)c2cn(C)nn2)(C(=O)Nc2cc(F)ccc2C#N)C1,0.798,-8.497
sample225,Nc1ccnnc1N[C@@]1(C(=O)N2CCOc3cnccc32)CCSC1,0.842,-7.790
sample226,CO[C@H]1C[C@](N)(C(=O)Nc2cc(F)ccc2C#N)C1,0.856,-7.577
sample227,N#Cc1ccc(F)c(OC2N[C@H](Oc3ccc(F)c(C#N)c3)[C@@H](O)N2)c1,0.755,-8.886
sample228,Cn1cc(OC2N[C@H](Oc3cc(F)ccc3C#N)[C@@H](O)N2)cc(F)c1=O,0.707,-8.506
sample229,CCn1cnc(C(=O)N[C@@H](C)[C@H](N)C(=O)Nc2ccc(F)cc2F)c1,0.729,-8.229
sample230,CO[C@H]1C[C@@](N)(C(=O)N[C@@H]2CCc3ccc(F)cc3C2)C1,0.883,-8.208
sample231,Cc1nn(C)c(O[C@H]2[C@H](N)CS(=O)(=O)[C@@H]2Oc2cccc3c2CC=CC3)c1F,0.771,-8.955
sample232,C[C@H](NC(=O)c1cn(C)nn1)[C@H](N)C(=O)Nc1cc(F)ccc1C#N,0.692,-8.179
sample233,Cc1ccc(C(=O)N[C@H]2CS(=O)(=O)C[C@@H]2NC(=O)c2cc(C#N)ccn2)c(F)c1,0.756,-9.060
sample234,O=C[C@H]1CC(=O)N([C@H]2CCOc3cccnc32)C(=O)N1,0.790,-7.477
sample235,C=Cc1cc(C(=O)Nc2ccoc2-c2nc([C@H]3CN[C@@H](N)N[C@@H]3N)no2)cnn1,0.385,-8.644
sample236,Cn1cc(C(=O)N2C(Oc3cccc(CC#N)c3)N[C@H](O)[C@H]2O)nn1,0.637,-8.210
sample237,CO[C@@H]1OC[C@@H](Oc2cccc(CC#N)c2)[C@@H](N)[C@H]1O,0.816,-7.202
sample238,COc1cccc(CN(C(=O)[C@@H]2CC=NN2)C(C)(C(=O)O)c2cocn2)c1C,0.743,-8.351
sample239,N#CC(C(=O)O)(c1cccc(F)c1)N(Cc1cccnn1)[C@@H]1CC(=O)OC1=O,0.566,-8.658
sample240,CN(C(=O)[C@H]1CC[C@@H](NC(=O)c2cn(C)nn2)C(=O)N1)c1nc[nH]c2nccc1-2,0.515,-8.429
sample241,CCn1nnnc1N(C(=O)Cc1ccc(F)cc1)[C@]1(C(=O)O)C[C@@H](F)C1,0.830,-8.516
sample242,CO[C@@H]1OC[C@@H](Oc2cccc(CC#N)c2)[C@@H](N)[C@H]1O,0.816,-7.202
sample243,N#Cc1ccc(F)cc1Oc1nc(OC2N[C@H](O)[C@@H](O)N2)ccc1F,0.630,-8.313
sample244,N#Cc1coc(O[C@H]2COC(=O)[C@@H]2Oc2cc(F)ccc2C#N)n1,0.770,-8.082
sample245,COC(=O)[C@H](COc1ccc(C#N)nn1)NC(=O)Cc1ccc(F)cc1,0.727,-8.287
sample246,N#CCc1cccc(OC2N[C@H](Oc3ccc(F)c(C#N)c3)[C@@H](O)N2)c1,0.743,-8.762
sample247,CO[C@@H]1COc2ccccc2[C@@H]1N1C(=O)N[C@@H](C)[C@H](N)C1=O,0.825,-7.693
sample248,CC(=O)c1n[nH]cc1O[C@@H]1[C@@H](Oc2cc(F)ccc2C#N)CO[C@@H]1O,0.780,-8.107
sample249,CC(C(=O)O)(c1ccc(C#N)cc1F)N1CCNC[C@H]1C(N)=O,0.704,-7.924
sample250,Cn1cc(C(=O)N[C@H]2NCN(C(=O)Cc3ccc(CN)cc3)[C@@H]2C#N)nn1,0.605,-8.506
sample251,CO[C@@H]1OC[C@@H](O)[C@@H](NC(=O)Cc2ccc(CN)cc2)[C@H]1O,0.549,-7.558
sample252,C=CCCNC(=O)N(C)[C@@H](C)CNC(=O)[C@]1(N)C[C@@H](OC)C1,0.441,-6.910
sample253,C[C@@H](Oc1cnn(CCC#N)c1)[C@H]1CN(C(=O)c2cn(C)nn2)CCN1,0.761,-7.569
sample254,Cn1cc(C(=O)N2[C@@H]3N=C(N[C@H]4COc5ncccc54)N(C[C@@H]3C#N)[C@H]2N)nn1,0.638,-8.539
sample255,N#Cc1cc(OC2N[C@H](O)[C@@H](O)N2C(=O)c2ccc3c(c2)CCC3=O)c(N)cc1F,0.531,-9.197
