,SMILES,QED,Proxy
sample219,Cc1nn(C)c(NC(=O)[C@@H](CCN)NC(=O)c2ccnc(F)c2)c1C#N,0.631,-8.080
sample220,Cc1noc(C(=O)NCC[C@@H](N)C(=O)N[C@H]2C[C@H](c3ccccc3)C2)n1,0.676,-8.665
sample221,Cc1cn(CC(=O)NCC[C@@H](N)C(=O)NC2Cc3ccccc3C2)nn1,0.630,-8.521
sample222,Cc1ncc(N[C@@H]2CNC[C@H](N)C2)c(-c2cccnc2O)n1,0.659,-7.746
sample223,NC(=O)c1c(F)cccc1OC1(CNC(=O)c2csnn2)CC(O)C1,0.682,-8.059
sample224,CCC(=O)c1ccc(Oc2cnc(Oc3nnnn3CC)c(C(=O)O)c2)nc1,0.575,-8.436
sample225,Cn1c(C(=O)N[C@H]2C[C@@H](CO)[C@H](O)[C@@H]2O)cc2scnc21,0.609,-7.067
sample226,Cc1ccc(NC(=O)[C@@H](N)[C@H](C)Oc2nc(Br)n(C)n2)cc1C,0.824,-7.663
sample227,CCn1nccc1O[C@@H](C)[C@H](N)C(=O)Nc1c(O)cccc1Cl,0.699,-7.555
sample228,C[C@H](Oc1c(C#N)cnn1C)[C@H](N)C(=O)Nc1ccnc(F)c1,0.777,-7.514
sample229,CCn1cc(O[C@@H]2C[C@H](CN)N(C(C)(C(=O)O)c3cccc(C#N)c3)C2)nn1,0.721,-8.469
sample230,NC[C@@H]1CC(=O)N([C@@H]2Cc3cccc(O)c3C2)C(=O)N1,0.715,-7.968
sample231,Cc1nonc1C(=O)N[C@H](CCN)C(=O)Nc1cc(F)c(F)cc1C#N,0.680,-8.470
sample232,N#Cc1cc(F)ccc1OC1N[C@H](O)[C@H](O)N1C(=O)c1ccc(F)cc1,0.750,-8.572
sample233,Cc1c[nH]c(C(=O)NC2(C(=O)Nc3ccc(C)c(C)c3)CC(F)C2)n1,0.797,-8.703
sample234,N#Cc1cc(F)c(F)cc1NC(=O)[C@@H](CCN)NC(=O)c1csnn1,0.691,-8.124
sample235,Cc1cc(N(C)C(=O)[C@@H](CCN)NC(=O)c2csnn2)ccc1F,0.811,-7.750
sample236,COC(=O)C[C@@H](CNC(=O)c1csnn1)NC(=O)c1cccc(F)c1N,0.465,-8.032
sample237,CC1=C(NC[C@@H]2C[C@H](Oc3scnc3C=O)CN2)CCC1=O,0.769,-7.626
sample238,O=C1OCC(Oc2ccnc(F)n2)=C1NC(=O)c1cccc(F)c1,0.671,-8.350
sample239,COC(=O)C[C@@H](CN)NC(=O)c1cc(F)ccc1C#N,0.755,-7.458
sample240,Cc1noc(C(=O)N[C@H](C(=O)O)[C@H](C)Oc2cccc(CC#N)c2)n1,0.761,-8.104
sample241,CC[C@@H](C)n1cc(NC(=O)C[C@@H](CN)NC(=O)c2ccc(F)cc2)cn1,0.670,-8.164
sample242,N[C@H](CNC(=O)C1=NOCC1)CC(=O)N[C@@H]1[C@@H]2Cc3cc(F)ccc3[C@@H]21,0.673,-8.793
sample243,N#Cc1c(F)cccc1NC(=O)C[C@@H](CN)NC(=O)c1nonc1C(=O)O,0.510,-8.300
sample244,O[C@H]1NC(Oc2ccc3nn[nH]c3c2)N[C@H]1Oc1ccc(F)cc1,0.557,-8.617
sample245,C[C@H](O)[C@H](NC(=O)c1csnn1)C(=O)Nc1ccc(C#N)cc1,0.733,-7.730
sample246,Cc1ccc(N(C)C(=O)[C@@H](CCN)NC(=O)c2nc(C)c[nH]2)c(F)c1,0.732,-8.126
sample247,Cc1nonc1C(=O)N[C@H](CCN)C(=O)Nc1cc(F)c(F)cc1C#N,0.680,-8.470
sample248,N#CCCn1cc(O[C@@H]2C[C@H](CN)N(C(=O)c3ccc(F)cc3)C2)cn1,0.846,-8.358
sample249,N#CCc1cccc(OC[C@@H]2C[C@H](N)[C@@H](O)[C@H]2O)c1,0.720,-7.272
sample250,CSc1cccc(S(=O)(=O)NC(=O)[C@@H](CCN)NC(=O)[C@]2(C#N)C[C@@H]2C)c1,0.533,-8.019
sample251,Cc1noc(C(=O)N[C@H](CN)CC(=O)Nc2cc(F)c(F)cc2C#N)n1,0.680,-8.482
sample252,COC(=O)C[C@@H](CN)NC(=O)c1ccc2c(c1)C[C@H](N)C2,0.647,-7.884
sample253,C[C@H](Oc1ccc(F)cc1C#N)[C@H](NC(=O)c1csnn1)C(=O)O,0.802,-7.785
sample254,Cc1ncc(NC(=O)[C@H](CCN)NC(=O)c2csnn2)cc1Br,0.668,-7.428
sample255,N#Cc1cc(F)ccc1OC1N[C@H](O)[C@H](O)N1C(=O)c1ccc(F)cc1,0.750,-8.572
