,SMILES,QED,Proxy
sample213,CC[C@H](CCC(=O)Nc1cnc(C)nc1)Nc1ccc(C[C@H](C)N)cc1,0.642,-8.272
sample214,Cc1nc(OC(C)(C)[C@@H]2C[C@@H](C)CN2c2ccc(F)c(N)n2)ncc1O,0.864,-8.167
sample215,CCC[C@@]1(C(=O)Nc2nc(C)ccc2F)CCCN1C(=O)c1conc1CC,0.818,-8.502
sample216,COc1cc(N(CC(=O)N2CCC[C@H](O)C2)c2ncc(C)cc2C#N)cnc1C#N,0.794,-8.363
sample217,C[C@@H]1CC[C@H]1N(c1ccccc1C(N)=O)[C@@H]1CCCC[C@H]1O,0.898,-7.918
sample218,O=C(c1cccc(F)c1)n1c(=O)[nH]c2scnc2c1=O,0.724,-7.745
sample219,C[C@@H]1C(=O)CCCN1c1cccc(C#N)c1NC(=O)c1ccc(C#N)[nH]1,0.886,-8.480
sample220,CN1CCO[C@H](CN(Cc2nc(Cl)c(Cl)n2C)c2csc(C#N)c2)C1,0.773,-7.438
sample221,CC[C@H]1C[C@@H](OC)CN1c1cccc([C@@H]2CCN2c2cc(C(=O)O)[nH]c2Cl)c1,0.751,-8.031
sample222,CNc1ccnc(OCc2nc(CNC[C@H]3OC(=O)CC34CCC4)cs2)c1,0.673,-8.053
sample223,CCO[C@@H]1C[C@@H](N(c2cc(C)c(C(=O)O)cc2N)c2c(N)cncc2OC)[C@H]1OC,0.555,-8.275
sample224,C[C@@H](C(=O)N(c1nccc(C#N)n1)C1(C(=O)O)CCC1)n1ccnc1,0.865,-7.821
sample225,COc1c(CNc2cc(F)ccc2O)cccc1NCCCN1CCOCC1,0.452,-8.354
sample226,C[C@@H]1CC[C@@H](Nc2n[c]nc3ccccc23)C(=O)N1,0.853,-7.925
sample227,CCc1nnc(CNC2C=C(Nc3ccc(C(=O)O)cc3F)CC(C)(C)C2)o1,0.664,-8.862
sample228,C[C@@H]1CC[C@H](N(C(=O)[C@]23CNC[C@@H]2C3)c2cc(F)nc3[nH]ccc23)C[C@H]1C,0.814,-8.813
sample229,CCN(c1ccc(C)nc1CNc1ccc(C#N)nn1)[C@H](C)CC#N,0.830,-7.944
sample230,CCN(c1cnn(CC(F)F)c1CNc1cccnc1C)[C@H]1CCC12CCCC2,0.673,-8.440
sample231,CCN1CCN(C(=O)[C@H](C=O)OC[C@H]2CNC(=O)NC2=O)[C@H](C)[C@@H]1C,0.466,-7.401
sample232,Cc1ncc(Cc2noc([C@H]3CCN(C(=O)[C@H]4CN(C)C[C@@H]4C)[C@H](C)C3)n2)cn1,0.779,-8.590
sample233,CN(C(=O)CC1CC1)C(C)(C(=O)N1CC(=O)O[C@H]2CCC[C@@H]21)c1cccc(CN)c1,0.720,-8.597
sample234,Cc1cccc(CC(C)(C(=O)N2C[C@@H](C)[C@@H](C)[C@H]2C)N(CC(F)(F)F)C(=O)[C@]23CCC[C@H]2C3)c1,0.551,-9.093
sample235,C=C(CN([C@@H](C(=O)OC)C1CC1)C1(C(=O)O)CCC[C@]1(C)CC)SCc1cccnc1C,0.475,-7.969
sample236,COc1ccc(C2(CNC(=O)n3cccn3)CC2)cc1,0.927,-7.787
sample237,C[C@H]([C@H](C)F)[C@H](Nc1ncc2[nH]ncc2n1)C(=O)N1C[C@@H](C)[C@H](C)[C@H]1C,0.854,-7.969
sample238,Cc1cccc(CN[C@@H](C)c2ncon2)c1NC(=O)CN1CC1,0.753,-7.912
sample239,C#Cc1nccnc1NC(=O)C1(Nc2nc(C)nc(C)c2N)CC(C(=O)O)C1,0.548,-8.145
sample240,Cc1ccnc(N2CCC[C@@H](N(C)C)CC2)c1Oc1cccc(=O)n1C,0.843,-7.932
sample241,CNC1(C(=O)N(c2ncc(O)cc2F)C2C=C[C@H](C(F)(F)F)CC2)CCCCC1,0.575,-8.676
sample242,CC[C@H]1COC[C@H]1N(Cc1ccccc1CCF)[C@H]1CCN(C(C)=O)C1,0.747,-8.145
sample243,CN1CCC(C)(c2nc(Cc3ccc(C(=O)N4CC[C@@H](C5CCC5)C4)cc3)no2)CC1,0.731,-9.298
sample244,Cc1cnc(N(C)c2ccc3c(ccn3C(C)(C(=O)O)[C@@H]3CCOC3)n2)cn1,0.726,-8.086
sample245,Cc1ccn(CCNc2nccc(NC[C@@]3(F)CCOC3)n2)n1,0.807,-7.528
sample246,Cc1cnc(N(C(=O)[C@@H]2[C@H](C)CN2C)[C@H](C)c2ccns2)nc1Cl,0.779,-7.419
sample247,C[C@@]1(C(N)=O)C[C@H]1Oc1c(-c2c(F)cccc2C#N)ccnc1F,0.873,-8.464
sample248,CCc1nonc1N(C(=O)C1CC(C)(O)C1)c1nnc(Cl)c(N)n1,0.817,-7.865
sample249,C[C@H]1C[C@@H](c2nc(-c3ccc4ncc(N5C[C@H]6CN(C)C(=O)[C@H]6C5)n4c3)no2)CO1,0.653,-8.949
sample250,COc1cncc(NC(=O)c2coc(C)c2)c1-c1noc([C@H]2CN(C)C=N2)n1,0.714,-8.526
sample251,Cc1ncc(CN(C)C(=O)C2(NC(=O)N[C@@H]3CCC[C@@H](C)CC3)CCC2)s1,0.752,-7.904
sample252,CCN(Cc1c(NC(=O)N(CC)[C@@H]2CCC(=O)N[C@@H]2C)ccnc1Cl)[C@H](C)C(=O)OC,0.463,-7.696
sample253,CC1(C(=O)N2CCOC[C@@H]2C#N)CCN(c2c(C#N)ccc(F)c2C=O)CC1,0.738,-8.452
sample254,Cc1cnc(N[C@@H](Cc2ccc(OCCN3CCOC[C@@H](C)C3)cc2)C(=O)O)cn1,0.645,-8.178
sample255,CCCn1cc(N2CC3(CCN3C)C2)ccc1=O,0.802,-7.096
