source_file,method,run,SMILES,DS,Method,Valid,In_Top100,QED,Veber,Lipinski,CP,MB,SA,Ghose,1-EI,KI_Tanimoto_Similarity,KI_ChemNet_Distance,R,DockingScoreProperty,CornealProperty,MelaninProperty,IrritationProperty,DockingScoreReward,CornealReward,MelaninReward,IrritationReward,Reward,Epoch,Proxy,tacogfn_pred
combinatorial_samples_1.csv,combinatorial_samples,1,COc1nc2ccc(NC(=O)Cc3c(Nc4cccc(C)c4C)nn4c3CCCC4)cc2[nH]1,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,Cc1noc(C)c1NCc1c[nH]c(=O)cn1,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,COC(=O)c1ccccc1OC(c1cccc(C)c1O)C(C)C,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,Cc1nn2c(Nc3cc(C(C)C)ccc3F)cc(C(=O)NCc3ccccc3)nc2c1Br,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,COCc1ccc2nnc(COc3ccc(F)cc3F)n2n1,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,CC(=O)NC(=O)Nc1nn(-c2ccc(C#N)cc2)c2ccncc12,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,Cc1cc(-n2c(SCC(=O)Nc3ccccc3-n3c4ccccc4n4c(=O)c(=O)[nH]nc34)nc3ccccc32)no1,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,COCn1ccnc1NC(=O)c1cc(Br)ccc1O,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,Cc1ccc(-c2c[nH]c(=O)c(-c3ccc(CC(=O)c4ccc(-c5ccc(F)cc5)cc4)cc3)c2)o1,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,C=CCN(c1ccc(-c2ncc(-n3cc(N)cn3)c(C(F)(F)F)n2)cc1-c1cc(C)no1)c1c(C)cc(C)cc1C,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,Cc1cc(C)c(C2CCCN(C3CCN(C(C)C)CC3)C2)c(C)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,O=C(NC1CCCC1)c1ccc(Cl)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,COC(=O)NC(=O)c1nc(N(C)C)sc1C#N,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,CCCC(C)NC(=O)c1ccc(S(=O)(=O)C(C)C(=O)Nc2nc3c(C)cccc3[nH]2)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,Cc1n[nH]c2c1C(c1ccc(-n3cc(C(=O)Nc4cc(Nc5ccsc5)ccc4F)nn3)cc1)C1=C(COC1=O)N2,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,CSCCC(=O)NCc1ccc2nn[nH]c2c1,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,Nc1ccc2nc(N3CCC(Nc4c(Cl)cccc4Cl)CC3)sc2c1,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,c1ccc(Nc2ccncc2)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,CCNc1cccc(C#N)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,Cc1ccc(OC(C)c2ncc(C)s2)o1,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,COC(=O)c1ccc(C(=O)Nc2ccn(C)c(=O)c2)c(C)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,CCC(C)NCC1CCc2ccccc2C1,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,O=C(Nc1noc(CC2CCCC2)n1)c1ccc(Cl)c(Cl)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,Cc1ccc(Nc2cc(-n3cnc4c(Oc5c[nH]c(C)cc5=O)csc4c3=O)ccn2)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,Cc1ccccc1N(C)c1ccc(F)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,COCc1ccccc1-c1ccc(CNc2ccc(F)c(Oc3nc4ccccc4o3)c2)c(N)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,CC(CNS(=O)(=O)c1cccc(CC(=O)N(C)C(=O)c2cccnc2)c1)N1CCOCC1,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,Cc1cc(N(C)CC(CO)Cc2cccc(Nc3ccc(-c4c(F)cccc4Cl)cc3)c2F)c(C)s1,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,CNC(=O)CNCCc1ccc(CCOC)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,Cn1c(=O)[nH]c(=O)c2c1nc(NC1CC1)n2C1CCN(C(=O)c2ccccc2)CC1,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,O=C(c1n[nH]c2ccc(CO)cc12)N1CCC2(C1)CN(c1nc3ccccc3s1)C2,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,O=C(Oc1cccnc1)c1ccccc1F,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,CCNC(=O)Cc1cn[nH]c1,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,Cc1cc(C(=O)OC(=O)c2ncnc3[nH]cnc23)nn1-c1ccc2c(c1)OCCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,COC(=O)CNC1COC2(CCN(c3cccs3)C2)C1,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,Cc1cc(Cc2nc(-n3c(=O)oc4ccccc43)ncc2C2CCCC2)no1,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,c1csc(-c2n[nH]cc2C2CC2)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,CC(C)C(=O)c1ccc(C(=O)OC(=O)CN(C)C)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,c1ccc(Nc2cccc(-c3cccc4cnccc34)c2)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,Nc1cc(Br)cc2c1SCCCC2=O,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,Cc1sc(NC(=O)Oc2cccs2)c(C#N)c1C,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,C#Cc1cccc(-c2ccco2)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,CCNc1ccc(-c2cc(Cl)ccn2)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,Cc1ccc(-c2ccccc2CNCC(=O)C2CCCC2C)c(F)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,COCn1cc(C(=O)Nc2ccc(N)c(C)c2)cn1,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,COC1(c2cc(N3CCCC4(C=Cc5ccccc5O4)CC3)ccc2SC2CCCCC2)CCCCC1,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,Nc1ccccc1CCNC(=O)c1csnn1,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,O=C(Cc1ccccc1)NCc1cnc(-n2ccnn2)c(Cl)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,O=C(Nc1csnn1)c1cnc(-c2ccccc2-c2nn(-c3cc(Cl)c[nH]3)c3ccccc23)c(Cl)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,COc1ccc(NC(=O)c2cccc(-n3nc(OC)nc3C)c2)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,COCc1ncccn1,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,Cc1nc(C(C)C)sc1C(C)CNC(=O)CNC1(c2ccc(F)cc2)CCCCC1,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,CCN1CCCCC1CNC(=O)COC,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,CCNC1CCCn2nc(C(=O)OCCc3cccc(Nc4ccccn4)c3)nc21,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,COCn1c(C(=O)NC2CCCO2)nc2ccc(Cl)cc21,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,CC(=O)Oc1ccccc1C(=O)Nc1ccccn1,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,CC1(OC(=O)CCc2c[nH]c3ccccc23)Nc2cc(-c3ccc(Cl)c(S(C)(=O)=O)c3)ccc2N(CCCC#N)C1=O,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,Fc1ccc(N2CCCC2Nc2ccccc2)c(Cl)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,Cc1cccc(-n2nc(C(=O)Nc3ccc(C(Cl)(Cl)Cl)cc3)c3c2CCNC3)c1C,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,Cn1cc(Nc2ccccc2-c2cccc(N3CCOCC3)c2)ccc1=O,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,Fc1ccc(Nc2ccn(-c3nc4ccccc4[nH]3)n2)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,O=C(NCC1CC1)C1CCN(C(=O)c2nc3c(s2)CCCC3)CC1,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,Fc1cc(-c2ccccc2)cc(C2CC2)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,Cc1cc(C)n(C(C)(C#N)NC(=O)c2cccc(NC(=O)c3cnn(C)c3)c2)n1,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,COC1CC=CCC1,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,Cc1ccc(-c2cc(C(=O)OCC3CCCN3CCCC(N)=O)no2)o1,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,Fc1cccc2c1CCC2Nc1ccc2c(c1)OCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,COC(=O)c1ccccc1,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,CN(C)CCN1CCCCCC1,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,COc1c(NCC(C)C#N)cccc1-c1cccc(N)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,Cc1ccccc1-c1cccc(CCC2CCN(c3n[nH]cc3Nc3cccc(Br)c3)CC2)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,NS(=O)(=O)c1cc(-c2ccccc2Br)ccc1OC(=O)Cc1ccnc2ncccc12,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,Cc1c(Cl)cccc1N1c2ccccc2CC1CC(=O)OC(=O)c1ccoc1,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,CCc1csc(CNC(=O)c2ccccc2Cl)n1,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,CCC1CCC(C)N(Cc2ccccc2F)C1,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,CC(=O)c1ccc(-c2ccc(C3C(=O)NCCN3c3cc4n(n3)CCCN(c3nnc(-c5sccc5C)n3C)C4)cc2)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,COc1cccc(CN2CCC(N3CC(NC(=O)c4csc(C)n4)CC3=O)CC2)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,CCCc1noc(C(=O)N2CCCC2OC)n1,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,Oc1ccc(Nc2ccccc2)c(Cl)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,FC(F)(F)c1cccc(Nc2ccccc2)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,Cc1cc(CCc2cccc(F)c2)c2c3c(sc2n1)C(=O)N(C(=O)N1CCN(c2cccs2)CC1)CN3,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,Fc1ccc(Cc2ccco2)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,Cc1ccc(C(CC(=O)N2CCOCC2)c2ccccn2)cc1F,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,Cc1ncsc1CCNC(=O)C1CCCC1,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,CNCCCc1ncnc(C(=O)OC)c1C#N,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,CCOCC(=O)N1CCC(Nc2c(C)nn(C)c2C)C1=O,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,CCc1nc(-c2cccc(C3(OC(=O)Oc4cc(C)on4)CC3)c2)cs1,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,Cc1cnccc1C1NCCc2ccc(N(C)C(=O)N3CCC(C)CC3)c(C(CC(=O)N3CCN(c4nc5ccccc5c(=O)[nH]4)CC3)c3nc4cc5c(cc4[nH]3)OCCO5)c21,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,NS(=O)(=O)c1cc(-c2nccs2)ccc1NC(=O)c1ccsc1-c1ccc2c(c1)OCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,COC(=O)C(C)N(C)C(=O)OC,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,CCCCN(C)C(=O)c1nc(NC(C)(C)C)ncc1S(C)(=O)=O,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,c1nnc2sc(-c3nc(C4CCCC4)no3)nn12,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,Cc1nn(C)c(C)c1C1(C(=O)Oc2cccnc2Nc2ccccc2)CC1,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,O=c1c(-c2ccccc2)c[nH]c2cc(Nc3cccc(F)c3)cc(-c3nnc4n3CCCCC4)c12,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,CNC(=O)CCNC(=O)c1ccccc1,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,COC(=O)Nc1n[nH]c2ccccc12,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,CC(C)(C)N(c1ccc(C(=O)Nc2cn[nH]c2)cc1)C1CCc2ccccc21,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,COCc1ccc(NC(C)C)cn1,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,Cc1nn(-c2nn3c(C)c(-c4cnccn4)nnc3c2C2CC2)c(C)c1-c1ccc2nc(NC(=O)CCC(C)(C)C)sc2c1,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,Cc1ccc(-c2nccs2)o1,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,O=C(Nc1ccc(F)cc1)c1ccccc1,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,O=C(Nc1cc2cc(F)ccc2[nH]1)C1CCCCC1,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,c1ccc(-c2cccc(CNCc3cc[nH]n3)c2)nc1,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,COCCC(=O)OC,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,CC(C)n1ccc(Oc2ncc(N3CCC(c4ccc(F)cc4Cl)CC3)cc2Cl)n1,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,O=c1c2nnc(-c3cccc(Nc4nnc(Nc5cccs5)s4)c3)n2ccn1-c1cnn(CO)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,Cc1cccc(C2CCN(c3nc4cc(N)ccc4o3)CC2)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,Cc1ccc(C)c(-c2noc(C(=O)Nc3cccc(C4CCCCC4C)c3)n2)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,Cc1c(O)ccc2c(C(=O)OC(=O)c3ccc(-c4ccccc4)cc3)cc(=O)oc12,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,COC(=O)C(C)c1cc(N)c(COC(=O)C2CCCCNC2=O)cc1-c1ncccn1,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,COC(=O)c1nn(C)cc1Cc1csc(C)n1,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,O=C(Cc1cccc(Cc2cccc(Cl)c2)c1)Nn1cnc2ccccc2c1=O,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,Cc1cc(CCC(=O)NCC(=O)N2CC3OCCN(c4ccccc4)C3C2)n(C)n1,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,COCc1cc(=O)n2nc(N3CC4CCN(C(=O)Cc5ccc6c(c5)OCCO6)CCC4S3(=O)=O)c(C)c2[nH]1,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,C=CCNC(=O)C1CCCCC1,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,Cc1nn(C)c(C)c1C1(O)CCCCC1,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,CN(CC(=O)Nc1ccc(F)c(C#N)c1)c1ccc(Cl)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,CCc1ccccc1NC(=O)CCNc1ccccc1,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,COC(CNC(=O)C(Nc1c(F)cccc1F)C(C)C)c1noc(C2CC2)n1,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,CNc1nnc(OC)o1,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,CCN1CCN(C(=O)c2noc(-c3nnc(-c4cnn(C)c4C)n3-c3ccccc3F)n2)C2OC(C)COC21,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,Cn1ccnc1-c1ccc(C=CC(=O)NCc2ccc(F)cc2)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,Cc1ccc(N(C)Cc2ccc(-c3cc(F)ccc3C)cc2)c(C)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,Cc1cccc(NC(=O)CC2CC3(CCN(C(=O)c4n[nH]c(-c5ccncc5)n4)CC3)c3ccccc32)c1C,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,Cc1cccc(C)c1CNC(=O)CCc1ccccc1,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,CCOC(=O)c1cc2c(cc1-c1nnc(-c3c(F)cccc3F)s1)OCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,Cc1ccc(CO)cc1CC(=O)NS(=O)(=O)c1c(F)cccc1F,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,NC(=O)Nc1cc(-n2cc(-c3cccs3)cn2)c2ccccc2n1,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,COc1ccc2nc(NC(=O)C3(N4CCN(c5cccs5)CC4)CCCN(C(=O)c4ccccc4C)C3)sc2c1,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,O=C(Nc1cccc(Nc2ccc3c(c2)OCO3)c1)c1ccccn1,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,Cc1nc(C)n(CNc2ccc(N(C)c3ccc(Cl)cc3Cl)cc2)n1,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,CC(C(=O)N(Cc1ccnc(-c2cccc(Cl)c2)c1)c1ncn(C)n1)S(=O)(=O)c1nccn1C,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,N#Cc1ccc(C(=O)N2CCCC(c3ccccc3)C2)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,O=C(Oc1ncc(CCCO)s1)c1ccc(-c2ccco2)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,CCNC(=O)CNCC1CCCN(C2CCCCN2c2nc(C)cs2)C1,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,COCCCNc1cccnc1,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,Oc1ccc(Nc2c(F)cccc2Cl)cc1-c1ncnc2c1cnn2-c1ccccc1,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,Cn1cccc(-c2ccc(-c3ccc(-c4nnc5n(C)c(=O)c6ccccc6n45)cc3)cc2)c1=O,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,COC(=O)c1ccc(CNC2CCSc3ccc(F)cc32)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,Cc1cccc(OC2CCCCC2C)c1C,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,Cc1cc(C)n(C2C(=O)NCCN2c2ccc(Sc3ccnc4c(N(C)c5ccccn5)cnn34)cc2)c(=O)n1,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,N#CC(NCC1CC1)n1cnnc1-n1cncn1,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,O=C(CC1C(=O)Nc2nc(CS(=O)(=O)c3ccccc3)nn21)Nc1noc(NC2=NS(=O)(=O)c3ccccc32)n1,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,Cc1cc(C(=O)NC(=O)Cc2ncn(C)n2)ncn1,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,Cc1csc(CNC(=O)c2ncccc2Oc2ccc(F)cc2)n1,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,Fc1cccc(Nc2cnc3ccccc3c2)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,Cc1csc(-c2cnns2)c1CNc1cccnc1C1(NCCC(C)C)CC1(C)C,,,,,,,,,,,,,,,,,,,,,,,,,,,
combinatorial_samples_1.csv,combinatorial_samples,1,Cc1ccc(-n2ncc3ccccc3c2=O)c(C(=O)OC(=O)C(Oc2ccoc2)C(C)C)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,
