,SMILES,QED,Proxy
sample188,Cc1cc(F)cc(N(Cc2c(N)ccnc2F)c2c(C)ccc(F)c2N)c1N,0.461,-9.122
sample189,C[C@H]1C(=O)Nc2ccc(NCc3cc(N)cc(Sc4ccc(CO)cc4)c3)cc21,0.451,-9.378
sample190,CC(=O)c1cc(NC(=O)c2c(F)ccc(NC(=O)Nc3cc(I)ccc3F)c2F)ccc1Cl,0.237,-9.403
sample191,Cc1cc(F)c(N(C(=O)NCCCc2c(C)[nH]c3ccccc23)C(C)(C(=O)O)c2ccccc2F)cc1C,0.232,-9.399
sample192,C[C@@H](NC(=O)N(c1nccc(C(F)(F)F)n1)c1ccc(F)cc1Br)c1nc2cccc(Cl)c2[nH]1,0.279,-9.383
sample193,Cc1csc([C@@H](N(C(=O)Nc2[nH]nc3c2c(C)nn3C)C(C)(CCc2ccc(O)cc2)C(=O)O)C(F)(F)F)n1,0.242,-9.024
sample194,Cc1cccc2c1[C@@H](NC(=O)NCc1cc(CNC(=O)N3Cc4cc(Br)cc(F)c4C3)cc(C(=O)O)c1)CC2,0.310,-9.720
sample195,COc1cccc(C(C)N2CCOc3nc(Br)ccc32)c1NC(=O)N1CCCc2ccc(S(N)(=O)=O)cc21,0.414,-9.503
sample196,Cc1cc(CN2CC(C)(c3nc([C@H](Oc4ncc(Br)nc4N)c4ccc(O)cc4)no3)C2)n(C)n1,0.359,-9.200
sample197,Cn1nc(Oc2ccccc2CN(Cc2ncc[nH]2)C(=O)CCc2cccnn2)c2cc(N)ccc21,0.307,-9.614
sample198,Cc1cc(Br)ccc1N(CCO)c1cc(Br)c2nc(Cc3c(F)cc(N)c(F)c3F)oc2c1,0.203,-9.246
sample199,CC(C)C[C@@H](NC(=O)C(=O)NCc1ccc2c(c1)S(=O)(=O)CC2)C(=O)Nc1ncc(C#N)cc1N,0.401,-9.093
sample200,CCc1cccc(C)c1CN(CC(=O)Nc1ccc(C)nc1)C(=O)C(=O)NC[C@]1(F)CCN(c2ccncn2)C1,0.395,-9.206
sample201,COc1ccc(NC(=O)Nc2ccnc(Cl)c2OC)c(N)c1Sc1cccc2c1C[C@@H]1[C@@H](N)[C@@H]21,0.286,-9.251
sample202,Cc1cc(NC(=O)C(=O)N2CCc3[nH]c(Br)cc3C2)cc(NC(=O)[C@H]2C[C@@H](NC(C)C)C2)c1,0.458,-8.945
sample203,C#CCCC[C@H](N)C(=O)Nc1cc(Sc2cccc(C)n2)cc(F)c1N,0.394,-8.410
sample204,Cc1noc(C(C)(C)CN(Cc2c[nH]c3ccc(Cl)nc23)c2nc(N)c3ncnc-3[nH]2)n1,0.330,-9.097
sample205,Nc1ccc(S(=O)(=O)c2cc(F)c(NC(=O)Nc3cc(F)cc(F)c3Br)cc2F)cc1N,0.221,-9.500
sample206,CC(=O)Nc1cc(NC(=O)Nc2c(S(=O)(=O)c3ncccc3C)ccc3ncccc23)ncn1,0.396,-9.185
sample207,COc1cc(S(N)(=O)=O)ccc1Sc1cc(F)c(Nc2ccncc2C(=O)O)cc1C(=O)O,0.366,-8.671
sample208,O=C(c1ccccc1)N1CCCc2c(ccn2C(C(=O)O)(c2ccc3n[nH]cc3c2)C(F)(F)F)C1,0.453,-9.199
sample209,O=C(C(=O)N(c1cccc(Cl)c1Cc1nn[nH]n1)[C@@H]1C[C@H]1c1ccc(Cl)c(F)c1)c1c[nH]c2ccc(F)cc12,0.196,-10.032
sample210,CN(C(=O)Nc1ncnc(O)c1OCCc1cccc[n+]1C)c1ccc(F)c(F)c1,0.603,-8.414
sample211,Cc1ccc(-c2noc([C@H](C)N(C)CC(C)C)n2)cc1-c1cnc(NC(=O)NCc2c(F)ccc3[nH]ccc23)cn1,0.201,-9.445
sample212,CNc1cnc(-c2nc(-c3cccc(S[C@@H](C)c4nccs4)c3C)no2)cn1,0.451,-8.574
sample213,Cc1cc(Sc2ccncc2C#N)ccc1NC(=O)NCCc1nc2ccccc2[nH]1,0.414,-9.021
sample214,CC[C@@H](c1ccc(F)cc1F)N(c1cc(C)c(C(=O)O)c(F)c1)c1ccccc1[C@@]12CNC[C@@H]1C2,0.419,-10.013
sample215,Cc1ccc(Oc2ccc3nncc(N(C)CCn4cc(Cl)cn4)c3c2)c(Cl)n1,0.412,-8.794
sample216,COc1ccc([C@@H](NC(=O)c2ccccc2)c2cn(C[C@H](O)c3ccco3)nn2)cc1,0.456,-9.031
sample217,N#Cc1cccc(Oc2cccc3c2O[C@@H](C(=O)O)C3)c1NC(=O)NCc1c(F)ccc2[nH]ccc12,0.312,-9.693
sample218,Cn1nccc1Cc1nc2cc(CN)ccc2o1,0.757,-7.463
sample219,C=C(CS(N)(=O)=O)Oc1c(NC(=O)N(Cc2cc[nH]c2)c2cncc(F)c2)cc(Cl)nc1C,0.323,-8.476
sample220,C[C@H](NC(=O)C(=O)N(c1ccccc1C=O)c1cc(O)ccc1NCCO)c1ccccc1C(=O)O,0.174,-8.821
sample221,CCc1nccn1CC(C(=O)N(C)CC(=O)Nc1ccc(F)cc1)(n1ncc2c(F)cc(C)cc21)C1(C)CC1,0.338,-9.392
sample222,CN1CCCN(Cc2cnccc2Oc2cccc(O)c2NC(=O)N[C@H](c2ccc(F)cc2)c2ncc[nH]2)CC1,0.241,-9.248
sample223,Cc1cc(Oc2cnc(=NC[C@@H]3CC34CC4)[nH]c2)nc(Oc2ccc3[nH]nc(CO)c3c2)c1C,0.384,-9.513
sample224,CC(=O)c1cnc(Sc2cc(O)ccc2NC(=O)c2ccc(C)cn2)s1,0.506,-8.340
sample225,C[C@H](CC(=O)Nc1ccc(Br)n2ccnc12)C(=O)NC1(C(=O)Nc2ncccc2O)CC1,0.367,-8.664
sample226,Cc1cccc(Sc2c(O)nc(F)c(Cl)c2NC(=O)N[C@@H](C#N)c2ccccc2Cl)c1C=O,0.284,-8.933
sample227,O=C(c1cc(Br)ccc1NC(=O)N1C[C@@H]2CC[C@H]1c1ccccc12)N1CC[C@H](Cc2ccccc2Cl)C1,0.354,-9.652
sample228,Cn1cc(NC2c3ccsc3C[C@@H]2Br)cc1C(=O)Nc1cc(N)c(F)cc1F,0.386,-8.628
sample229,Cc1cc(-c2noc([C@H](C)[C@@H](C)NCC(C)C)n2)ccc1C(=O)N[C@@H](CC#N)c1ccccn1,0.455,-8.784
sample230,Cc1cc2c(=O)n(C(C)(C(=O)O)c3cc(O)ccc3C)nc(Oc3cccn(C4CCC4)c3=O)c2c(C)n1,0.393,-9.574
sample231,N#Cc1c(F)cc(NC(=O)Nc2ccc3c(c2)NC(=O)[C@@H](S(=O)(=O)c2ncc(F)c(NO)n2)C3)cc1Cl,0.235,-9.255
sample232,Cn1nc(CCNC(=O)Nc2cccc3ccc(Oc4cc(C(=O)O)c(O)cc4N)cc23)cc1C1CC1,0.221,-9.675
sample233,O=S(=O)(c1ccc2c(O)nc(S(=O)(=O)c3c[nH]c4c(O)nccc34)nc2c1)c1ccn2nnnc2c1,0.276,-9.895
sample234,COc1cncc(Oc2cc(F)cc(OCCN3CCc4c(F)cc(F)cc4C3)c2)c1,0.542,-9.171
sample235,CCC[C@@H](O)CN1CCC=C(N([C@H]2C[C@@H](O)C2)[C@H](C)C2(Sc3ccc4ccnnc4c3)CC2)C1,0.525,-8.820
sample236,Cc1ccc(F)c([C@@H](NC(=O)Nc2cnc3cc(F)ccc3c2)C(=O)NCc2ccnc(Cl)c2F)c1,0.309,-9.805
sample237,CNc1cccnc1NC(=O)N(C)c1cccc(OC[C@H](C)c2ccc(F)cc2)n1,0.600,-8.674
sample238,COc1ccc(-c2noc(-c3cc(O)c(C(=O)N4CSc5ccccc54)s3)n2)cc1C=O,0.423,-9.421
sample239,C=CCN(C)Cc1cc(F)cnc1Oc1nc2cc(N(CCc3ccc(C)s3)[C@H](C)COC)c(F)cc2o1,0.182,-8.385
sample240,COc1ncc(COc2ccccc2C2(CNC(=O)c3ccc[n+](C)c3)CC2)cc1C,0.571,-8.845
sample241,C[C@H](NC(=O)c1ccccc1CNC(=O)C(=O)NCc1cc(F)ccc1Br)c1ccc(Cl)cc1,0.377,-9.285
sample242,CC[C@H](C(=O)Nc1ccc(C(C(=O)O)([C@@H](C)Cl)n2c(=O)ccc3cnccc32)cc1)n1nc(C)c(Cl)c1C,0.298,-9.208
sample243,COc1cc(Cl)cc(CN(c2cc(C)cc(Br)c2)c2nccc3oc(C#N)cc23)c1,0.314,-9.276
sample244,Nc1ccnc(OC2CN(c3nccs3)C2)c1CNCc1c[nH]c2ccccc12,0.437,-8.836
sample245,COc1cccc(C(C)Nc2cc(Cl)cc3cc[nH]c23)c1NCc1ccsc1Cl,0.279,-8.749
sample246,NS(=O)(=O)c1ccc2nc(-c3cc4nc(Oc5c(C(=O)O)occc5=O)ccc4[nH]3)oc2c1,0.345,-9.407
sample247,CN(C)c1cc(N(C(=O)C(=O)Nc2ccc3cn(C)nc3c2)C(C)(CSc2ccc(Cl)cn2)C(=O)O)[nH]n1,0.220,-8.378
sample248,Cc1cc(Nc2cc(C(=O)O)cnc2N(C)C)c(N)cc1Sc1c(C)noc1N,0.442,-8.332
sample249,Oc1cc2ccc(Sc3ccsc3COc3cncc4nccn34)cn2n1,0.487,-8.414
sample250,C[C@@](CNC(=O)Nc1c(F)cc(Br)cc1F)(C1CC1)N(CCF)C(=O)C(=O)Nc1ccc(F)c(F)c1N,0.208,-9.077
sample251,CC[C@H](C)[C@H](C(=O)O)N(Cc1ccsc1)C(=O)c1nn(C)cc1OCc1ccnc(N(C)CC(N)=O)c1,0.344,-8.081
sample252,CCOc1ccc(NC(=O)C(=O)N(CC(=O)O)[C@@H]2CCC[C@@H]2OC)cc1-c1noc(-c2ccccc2NCc2cncs2)n1,0.193,-8.600
sample253,C=Cc1cc(NC(=O)C[C@@H](NC(=O)c2c(Cl)nsc2Cl)c2ccco2)ccc1OC,0.476,-8.088
sample254,Cc1c(NC(=O)Nc2cc(OC(C)(C)[C@@H](C)N(C)Cc3cccc(F)c3)c(F)cc2F)cc(Cl)cc1C(=O)O,0.259,-9.034
sample255,Cc1cc(Br)nc(Cl)c1NC(=O)Nc1cc(Nc2c[nH]c3cc(F)cnc23)ccc1F,0.242,-9.044
