,SMILES,QED,Proxy
sample206,Cc1ccc(CNC(=O)[C@]2(Nc3cccc(O)c3C#N)C[C@@H]2C)cn1,0.779,-8.561
sample207,CNC1(C(=O)N(Cc2cc(F)cc(F)c2)[C@@H](C)C(=O)c2cccs2)CC1,0.752,-8.280
sample208,C[C@@H](Oc1ccc(OCC#N)nc1)c1ncccn1,0.812,-6.908
sample209,CCC1CCC(CN(c2ccnc(O)n2)c2ncc[nH]c2=O)CC1,0.875,-7.865
sample210,CC[C@@H]([C@@H]1CCOC1)N(C(=O)[C@@H](F)c1ccccc1)c1cc(F)cnc1N,0.837,-8.691
sample211,C[C@H]1CNC[C@H]1C(=O)Nc1cc(CO)cnc1-c1ccncc1F,0.792,-8.132
sample212,CC(c1ccco1)(c1nc2cccc(I)c2o1)N(CC(N)=O)C(=O)CC1CCC1,0.491,-8.609
sample213,N#Cc1ccc(Oc2cncc(N[C@@H](C3CC3)[C@@H]3CCCOC3)n2)c(C(=O)O)c1,0.733,-8.659
sample214,CC[C@@H]1CCCC1N(C)[C@H](C)C(Nc1c(C)ncn1C)c1ccccc1,0.777,-7.932
sample215,CCN(Cc1cnn(C)n1)C(=O)c1c(F)ccc(F)c1C(=O)N1[C@@H](C)CCS1(=O)=O,0.693,-8.494
sample216,C[C@@H]1OCC(C(=O)O)(N(C(=O)c2cnc[nH]2)[C@H](C)c2ccco2)[C@H]1C,0.857,-7.615
sample217,C[C@@H](NC(=O)[C@@H]1CC[C@H]1C#N)C(=O)N1CCC[C@@H](N(C)c2cccc(C(=O)O)c2)C1,0.737,-8.496
sample218,CCC[C@H]1CN(c2cc(F)cnc2NC(=O)c2cc[nH]n2)CCN1,0.777,-7.948
sample219,CCN(Cc1cc(OC)ns1)c1ccc(C)c(NC(=O)C2CC(N)C2)c1,0.778,-7.980
sample220,Cc1nc2c(Cl)ccnc2o1,0.605,-5.791
sample221,CC[C@H]1CO[C@H](C)CN1C(=O)c1ccc(N(C)c2cc(CNC)ccn2)c(C)c1,0.810,-8.364
sample222,CC[C@H]([C@@H]1CCCO1)N(Cc1cnccn1)c1ccc(C#N)cc1F,0.806,-8.353
sample223,CCc1cc[nH]c1C(=O)N1CC(=O)N[C@@H](C(=O)N(C)[C@@H](C)c2nc(C)no2)C1,0.765,-8.077
sample224,CO[C@@H]1[C@@H](NC(=O)c2ccc(NCC3(OC)CCCC3)nc2C)C1(C)C,0.781,-7.944
sample225,O=C(N[C@@H]1CCN[C@@H]1C(=O)NCCc1cccc2c1OCC2)[C@@H](F)c1ccccc1,0.650,-9.219
sample226,Cc1cc(Oc2cc(C#N)cnn2)nc(N2CC(=O)NC[C@H]2C(=O)O)n1,0.742,-8.124
sample227,COC[C@]1(CN(c2ccc(CN)cc2)C(C)CC(=O)NC(C)C)CCCCO1,0.641,-8.001
sample228,Cc1sccc1C(=O)NC[C@H](Oc1ccc(F)c(C#N)c1)C1CCCC1,0.816,-8.252
sample229,CO[C@@H]1[C@H](C)[C@@H](N(C(=O)c2cc(C)on2)C(C)c2ccc(N)cc2)C12CCC2,0.790,-8.904
sample230,O=Cc1c(Nc2nocc2C(F)(F)F)cccc1NC1CCC=CCC1,0.566,-8.418
sample231,Cc1nn(C)cc1S(=O)(=O)NC(=O)[C@H]1C[C@@H]1C(C)C,0.888,-6.777
sample232,Cc1nc(N2CCC(NC3CC(N(C)C)C3)CC23CCC3)ccc1O,0.879,-7.991
sample233,O=C(O)c1cc(Br)cc(CN2C(=O)N[C@H]3SSC(=S)[C@H]3C2=O)c1,0.560,-7.640
sample234,Cc1ccc(O)c(S[C@H](C)C(=O)N2CCC[C@H]2c2nc(C)c(C)[nH]2)c1,0.813,-8.184
sample235,CC1=N[C@H](C(=O)N2Cc3cccc(C)c3CC2(C)C)CS1,0.798,-7.829
sample236,C[C@@H](NCCc1ccccc1N1CC[C@@](C)(O)[C@@H](F)C1)c1nccn1C,0.832,-7.872
sample237,CC(=O)N1CC[C@H](C(=O)N(C[C@H]2COC(=O)O2)c2cc(F)c(F)cc2C#N)[C@H]1C,0.708,-8.577
sample238,CON(C)C1CN(c2cc(C(=O)NC3=C(C)C(=O)CC3)ccc2F)C1,0.824,-8.307
sample239,CC[C@H]1CCC[C@H](CC)N1c1ccc(F)c(C(C)N(C2CCOCC2)C2CC2)n1,0.603,-8.488
sample240,Cc1cc(CNC(=O)c2c(C)ncnc2C)c(C)nn1,0.913,-7.590
sample241,CC[C@@H]1CN2CCC[C@H]2CN1c1nccc(C)c1C,0.814,-7.219
sample242,C#C[C@@H](c1ccc(O)cc1)N(c1cccc(C(=O)O)c1C)C1(C(=O)O)CO[C@@H](C)[C@@H]1C,0.611,-8.641
sample243,CCC1CC(N2O[C@@H]3C=C[C@H]2CC3)CC(C(=O)O)(n2cc3c(O)nc(C)nc3n2)C1,0.735,-8.735
sample244,C[C@H]1NC[C@@H]1C(=O)N(c1c[nH]nc1C(F)(F)F)C1CC2(C1)CC(F)(F)C2,0.795,-8.490
sample245,CCc1oncc1N(c1cc(C)nc(C)n1)c1cnc2n1CCC2,0.733,-7.960
sample246,CCn1nc(N[C@H](c2nc([C@@H]3CCC[C@H]3N)no2)[C@@H](C)[C@H](C)F)nc1C,0.776,-8.068
sample247,CCn1nccc1CN(Cc1nccc(C)n1)C(=O)[C@@H]1CC[C@H](C)N[C@@H]1C,0.844,-8.125
sample248,C[C@H]1NC[C@H]1C(=O)NCc1c(O)ncnc1Oc1c(F)c(=O)ccn1C,0.686,-8.038
sample249,C[C@@H](NC(=O)C1CCCC1N1CCc2cccc(C#N)c21)[C@@H]1CCOC1,0.904,-8.505
sample250,Cc1ccc(-c2noc([C@@H]3C[C@@H](N)C3(C)C)n2)nc1N1CCOC(C)(C)[C@@H]1C,0.867,-8.435
sample251,C#C[C@@](C)(N[C@H]1C[C@H](C)OC1=O)C(=O)Nc1cc(-c2ccoc2)ncc1F,0.618,-8.198
sample252,C[C@@H]1CC[C@H](N(CCc2ccon2)c2ccc(F)cc2O)[C@H](C)C1,0.882,-8.192
sample253,C[C@@H]1CN(c2cccnc2COc2ccn(C)c(=O)c2)[C@H](C)[C@@H](C)O1,0.853,-7.957
sample254,CCN(C[C@H](C)Oc1ccc(C2(n3c(=O)[nH]c4nonc4c3=O)CC2)cn1)C(C)C,0.589,-8.650
sample255,CC[C@@H]1CC[C@@H](C)N1c1ccnc(C(=O)NC2=C(C)C(=O)CC2)c1,0.922,-8.087
